AneetaRattan
GoodWinForDC
RHYMEFEST
JasonKander
rustyrockets
RealTimeWWII
DavidNir
ProPublica
dfriedman33
raylehmann
AlyssaMastro44
zackbeauchamp
PaulRyanGosling
Bad_Tweet_Ratio
Timodc
petersagal
GlennThrush
ComfortablySmug
Max_Fisher
priaribi
MisOfFact
shaneharris
AlanMCole
LibyaLiberty
jodyavirgan
jbouie
anamariecox
forexposure_txt
RWPUSA
JonahNRO
ManInTheHoody
JesseDamiani
NormEisen
zbyronwolf
AngrierWHStaff
KT_So_It_Goes
RepSwalwell
MollyMcKew
baratunde
TheRickWilson
mattdpearce
JamesAGagliano
sam_vinograd
AshleyRParker
john_sipher
RepAdamSchiff
pwnallthethings
NatashaBertrand
spleenlessdemas
DreCordero
jacklgoldsmith
DavidRutz
HoarseWisperer
kalpenn
FauxPelini
SevaUT
GeorgeLakoff
neeratanden
samstein
iam_preethi
sarahkliff
JoyceWhiteVance
tomcoates
maggieNYT
togawamercer
lawfareblog
AshaRangappa_
jpodhoretz
SuperMugatu
Amy_Siskind
Evan_McMullin
SallyQYates
PreetBharara
EricHolder
AmbassadorRice
johnpodesta
davidaxelrod
brhodes
davidplouffe
renato_mariotti
ScottMStedman
HardballChris
andersoncooper
maddow
Comey
MalcolmNance
jaketapper
TheTweetOfGod
SykesCharlie
seanhannity
EricTrump
DonaldJTrumpJr
PressSec
IvankaTrump
VP
FLOTUS
CNNPolitics
WhiteHouse
POTUS
JamilSmith
brianbeutler
hbristol
chrislhayes
Billbrowder
KingJames
fivefifths
crookedmedia
PodSaveAmerica
TVietor08
jonlovett
GeorgeHWBush
CNN
nytimes
BillClinton
BarackObama
Sethrogen
SethAbramson
TwitterVideo
EliotACohen
AdamKilgoreWP
LukeRussert
HousefromDC
dcuniverse
jadande
johnhollinger
daldridgetnt
Maggrey33
FrankLuntz
chucktodd
factcheckdotorg
KellyannePolls
Bencjacobs
MerriamWebster
LifeofaBlacktor
AmbPower44
realDonaldTrump
mattyglesias
continetti
mikememoli
Atul_Gawande
benwikler
chancetherapper
HillaryClinton
Luvvie
shondarhimes
ezraklein
JohnAvlon
katherinemiller
CHLebedinsky
Lesdoggg
jonfavs
danpfeiffer
OnionPolitics
VineCreators
HowardBeck
Herring_NBA
diana_prichard
TheUndefeated
outsidethenba
Jade_Hoye
jakeandamir
88mugsy88
jaycaspiankang
JonesOnTheNBA
Chris_Broussard
KBergNBA
chadfordinsider
kevinarnovitz
kpelton
SherwoodStrauss
talkhoops
tomhaberstroh
netflix
petridishes
TiffanyHaddish
Achapphawk
DaveedDiggs
Phillipasoo
LacketyLac
ReneeGoldsberry
ringer
YahooSportsNBA
leslieodomjr
UTKtheINC
Trevornoah
ARamosofficial
ashleyxholcomb
YourManDevine
BRANDONWARDELL
StoutRyan
littleesther
davedittell
Henderson_Joe
MarcJSpearsESPN
Johnhenson31
robertandrewp
MiaTaylor
VandySportscom
CoachRichHoops
VandyBaseball
VandyMBB
SwatkinsVU
dameology
jhendo40
LaChance_13
bigshin32
dcsportsbog
LegionHoops
AlexKennedyNBA
TheSteinLine
andre
MalloryRubin
patricialee91
ChrisRyan77
davidcho
Marlins_Man
emilyyoshida
ADP
HPbasketball
basketballtalk
andygreenwald
festus
AnnaKendrick47
Lin_Manuel
billbarnwell
bballbreakdown
barstoolsports
HebertofRiffs
langwhitaker
johnschuhmann
ProFootballTalk
JedYork
ApexMGAnalytics
AndrewSiciliano
YahooForde
netw3rk
SeanFennessey
SheaSerrano
smartfootball
kirkgoldsberry
JalenRose
