kittyvonbertele
jereeve
StefficaWarwick
alsav25
rossjones
GeoPlaceLLP
dugboticus
steveparks
mart_chaney
ParliDigital
PublicDigitalHQ
51M0NW
alysonf
rose_whiffen
RoryJHS
southamptondata
RobMiller31
SmartCitizenKit
rachelcerysd
gregorymarler
ITGovernanceEU
NPCthinks
projectlintol
stevenjmesser
emu_info
jl_owen
ben_guerin
timd_IFG
Emilyishness
WTKendal
JamesBarnesGIS
jeremy_morley
TheCookieCrunch
DQEveryChild
DrTimAdams
SimonaMission
LockhartL
BeesWingedEyes
ShadiARazak
robbanathy
realjohnmalone
NHSDigital
asmartbear
iancoady
Katiecholder
SebTallents
GEOSEC2025
YiannisSeglias
GIS_Sharer
prateekbuch
mammykins_
Joinedup_Data
langphil
DefraDigital
GisGeography
NickJewell
AlanahDonnell
Connected_Data
ellenbroad
alexrcoley
jckfltchr
AntoniaRomeoUK
zzgavin
ashward123
bruntonspall
stateofopendata
martintisne
MartinBelam
RogerBearpark
chadpbond
DataKindUK
datascifellows
jakeporway
DataKind
SuzieMcLaughlin
datamagpie
AndrewCollinge
kieronkirkland
mr_dudders
bfk
cholten99
craigmfagan
FiscalTrans
ortizjw
laurabillings
fkdarfour
olivierthereaux
lovemylifelucky
SarahBunty
mikeolson
SarahHenry1201
CarolineBCDO
MikeThacker
Paul_Davidson
tomekenny
howdavies
webofweeknotes
GuyNatCen
thedatascilab
datasociety
hackferencebrum
pippapeasland
NHSDigitalOpen
annashipman
JWilkins_Stats
LGMakers
LocalGovCamp
opendundee
KETL_BI
nialltrafford
jesstud
SmithL_J
BRE_Group
WeeBletherer
dav009
guyshrubsole
JulijaHansen
OpenTopography
ohcuk
NHSHackDay
RACarter
OpenGovUK
swirrl
OpenGovInt
IRLDeptPER
HannahCCramer
stephenfortune
blanca_tp
mattinwales
DigitalAyrshire
jennybbrooker
pdgallagher
OpenGovCan
mayankprakash
Zoe_On_The_Go
cjwferguson
SarahFWilkinson
HollyAEllis
DanielKorski
civicagenda
nick_williams38
emmaljones
bryanglick
Julian_McCrae
jillongovt
DanOnGov
openculture
cf2421
OneTeamGov
seancraiguk
RobJefferson
edparsons
Open_Data
rhcsinclair
Richard__McK
govdigerati
niccary
MattLaessig
datadotworld
FarrInstitute
rozavasileva
whatsthepont
undertheraedar
OurParksUK
wiguk
alistaircalder_
DATAFYiNG
tv_iot
yanoak
Simon_B_Johnson
ict4d
emily_petterson
okfnscot
GovTechLeaders
LDgovUK
UKAuthority
EO_OPEN_SCIENCE
esaclimate
GavinChait
Trilateral_UK
josema
carlosiglesias
KaterynaOn
carlrodrigues
policyinternet
CroydonTechCity
TheABB
rachelcoldicutt
jakekorab
DanLammerhirt
opendatadurban
g0vtw
silveroliver
philbgorman
InfoMgmtExec
edwardwood99
anthonyzach
scheeinfo
dataforgoodyvr
pdufournet
anpe
isiAfrica
sanskryti
ElizaMcGrath
OpenDataZurich
benworthy1
MariaZuffova
tomwsymons
todrobbins
sarkyou
turinginst
jamespjh
firstdraftnews
reinikainen
DD_NaNa_
AlisonPennycook
jesslynnrose
likeaword
Anna_D_Scott
gaillyk
dataeditor
catherineo777
alanrider123
_pwalsh
BristolOpenData
GMCAdigital
NIESRorg
DSMeu
AndreaThornbury
prfnv
Daydreamer2105
OKFirl
BobData
okfde
istanduk
CrossrefOrg
TechXLR8
t_preis
DataSciCampus
ONS
adtrigg
TomWills
opendatacoop
AntArch
rossyoung_162
OpenUpChallenge
jyotibasuita
SGatesHQ
Jamiedidathing
iea_ioi
Work_Life_You
OpenOwnership
simonlansley
PublicDataLab
pewinternet
dickienorris
HanFoulds
rachelerank
360Giving
darkgreener
ODIDXB
camdentheo
mentionthewar
tobylyte
krooneyrooney
lizziewriting
alexsingleton
geodatascience
andreasamsler
Miss_Asadi
ekoner
GDSacademy
DWPDigital
nwplanet
williamdgerry
roystoncartoons
2standandstare
Fiona_Bradley
katquatermass
ChrisLuv
fiona_ph_smith
stonepeople
sotonWSI
lescarr
DameWendyDBE
opendatani
anticorruption
theholyhost
GrantDenkinson
anabmap
robertnpalmer
edtparkes
simpson_hilary
CatherineB201
olihawkins
icoo
foodgov
timlb
Ox1Digital
ukan_net
opendatamcr
openactiveio
torgo
DigiSweeney
RicRoberts
TammyWallace2
EmmaTruswell
TechmumsHQ
DuhaneyDawn
carla_groom
Ellayanor
MLBrook
edpikett
drjonnicholson
MRS_CGG
DublinDashboard
UKDataArchive
UKDataService
ndajz
ldodds
RoyalStatSoc
medConfidential
usociety
jhardinges
Adewunmi
AldaviesAlison
StreetwiseLife
