,categories,id,location,name
0,"[{'id': '58daa1558bbb0b01f18ec1cd', 'name': 'Lebanese Restaurant', 'pluralName': 'Lebanese Restaurants', 'shortName': 'Lebanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/middleeastern_', 'suffix': '.png'}, 'primary': True}]",4e393ba252b11b0b4a9df0af,"{'address': '65 Fernhead Rd', 'lat': 51.52823298225565, 'lng': -0.2012283200881071, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52823298225565, 'lng': -0.2012283200881071}], 'distance': 172, 'postalCode': 'W9 3EY', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['65 Fernhead Rd', 'London', 'Greater London', 'W9 3EY', 'United Kingdom']}",The Cedar
1,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",4f3f8c66e4b059e3cc089b79,"{'address': '2 Fernhead Rd', 'lat': 51.52447333079391, 'lng': -0.20127891479881466, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52447333079391, 'lng': -0.20127891479881466}], 'distance': 325, 'postalCode': 'W9 3ET', 'cc': 'GB', 'city': ""St John's Wood"", 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['2 Fernhead Rd', ""St John's Wood"", 'Greater London', 'W9 3ET', 'United Kingdom']}",Maida Hill Cafe Gallery
2,"[{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}]",4bf670565e800f471648e7d4,"{'lat': 51.526138, 'lng': -0.197249, 'labeledLatLngs': [{'label': 'display', 'lat': 51.526138, 'lng': -0.197249}], 'distance': 188, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Tamplin Mews
3,"[{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",4c30833c16adc9280b3cbf9c,"{'address': 'Elgin avenue', 'lat': 51.52523563212426, 'lng': -0.19799028010906294, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52523563212426, 'lng': -0.19799028010906294}], 'distance': 236, 'cc': 'GB', 'city': 'Paddington', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Elgin avenue', 'Paddington', 'Greater London', 'United Kingdom']}",Elgin Avenue bus stop
4,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",4d811dcc551ea1cd555127c5,"{'address': 'Shirland road', 'crossStreet': 'Saltram crescent', 'lat': 51.52792368328254, 'lng': -0.19798785988061662, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52792368328254, 'lng': -0.19798785988061662}], 'distance': 131, 'cc': 'GB', 'city': 'Paddington', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Shirland road (Saltram crescent)', 'Paddington', 'Greater London', 'United Kingdom']}",The Coffee Tree
5,"[{'id': '4bf58dd8d48988d1c0941735', 'name': 'Mediterranean Restaurant', 'pluralName': 'Mediterranean Restaurants', 'shortName': 'Mediterranean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}, 'primary': True}]",4dfa71841f6e2728c9f2ab80,"{'address': '99 Chippenham Rd', 'lat': 51.527728703273816, 'lng': -0.19694272234268165, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527728703273816, 'lng': -0.19694272234268165}], 'distance': 183, 'postalCode': 'W 9 3', 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['99 Chippenham Rd', 'W 9 3', 'United Kingdom']}",Momtaz Shisha Cafe & Restaurant
6,"[{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",53956677498e94dc389855c6,"{'lat': 51.527379, 'lng': -0.197258, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527379, 'lng': -0.197258}], 'distance': 152, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Bus Stop MM
7,"[{'id': '4bf58dd8d48988d1cb941735', 'name': 'Food Truck', 'pluralName': 'Food Trucks', 'shortName': 'Food Truck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/streetfood_', 'suffix': '.png'}, 'primary': True}]",526303ec11d282d54a14e3dd,"{'address': 'Maida Hill Place', 'lat': 51.52624242630582, 'lng': -0.19985081055242843, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52624242630582, 'lng': -0.19985081055242843}], 'distance': 106, 'postalCode': 'W9 3EU', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Maida Hill Place', 'London', 'Greater London', 'W9 3EU', 'United Kingdom']}",Donostia Social Club @ KERB W9
8,"[{'id': '4d954b06a243a5684965b473', 'name': 'Residential Building (Apartment / Condo)', 'pluralName': 'Residential Buildings (Apartments / Condos)', 'shortName': 'Residential', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/apartment_', 'suffix': '.png'}, 'primary': True}]",5123c4b8e4b007a521b4f81a,"{'lat': 51.52608736043163, 'lng': -0.19742747599027466, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52608736043163, 'lng': -0.19742747599027466}], 'distance': 182, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",51 Albert Road
9,"[{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",4f6f0f95e4b0e20e1630f408,"{'address': '289 Shirland Rd, London, Greater London W9 3JW', 'lat': 51.52823423329664, 'lng': -0.20000892723904862, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52823423329664, 'lng': -0.20000892723904862}], 'distance': 126, 'postalCode': 'W9 3JW', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['289 Shirland Rd, London, Greater London W9 3JW', 'London', 'Greater London', 'W9 3JW', 'United Kingdom']}",Shirland Road / Fernhead Road (Stop MQ)
10,"[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",596e55116f706a4c5102c1a1,"{'address': '69 Fernhead Road', 'lat': 51.528308, 'lng': -0.201099, 'labeledLatLngs': [{'label': 'display', 'lat': 51.528308, 'lng': -0.201099}], 'distance': 172, 'postalCode': 'W9', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['69 Fernhead Road', 'London', 'Greater London', 'W9', 'United Kingdom']}",88 Dragons Sushi & Dim Sum
11,"[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",4ec6ea2c02d5888e9b33573b,"{'address': '37 Malvern Rd.', 'lat': 51.52855719462445, 'lng': -0.1973247528076172, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52855719462445, 'lng': -0.1973247528076172}], 'distance': 213, 'postalCode': 'NW6 5PS', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['37 Malvern Rd.', 'Brent', 'Greater London', 'NW6 5PS', 'United Kingdom']}",Mayflower
12,"[{'id': '4bf58dd8d48988d178941735', 'name': ""Dentist's Office"", 'pluralName': ""Dentist's Offices"", 'shortName': ""Dentist's Office"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_dentist_', 'suffix': '.png'}, 'primary': True}]",4c63dad379d1e21e2b83d915,"{'address': 'Shirland road', 'lat': 51.52783719073599, 'lng': -0.1977736837341098, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52783719073599, 'lng': -0.1977736837341098}], 'distance': 137, 'postalCode': 'W9', 'cc': 'GB', 'city': 'City of Westminster', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Shirland road', 'City of Westminster', 'Greater London', 'W9', 'United Kingdom']}",W9 Dental Health
13,"[{'id': '4edd64a0c7ddd24ca188df1a', 'name': 'Fish & Chips Shop', 'pluralName': 'Fish & Chips Shops', 'shortName': 'Fish & Chips', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fishandchips_', 'suffix': '.png'}, 'primary': True}]",4c45ee9ff5aee21eb7df1658,"{'address': '201 Shirland Rd', 'lat': 51.52775171530647, 'lng': -0.1971217438252886, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52775171530647, 'lng': -0.1971217438252886}], 'distance': 172, 'postalCode': 'W9 2EX', 'cc': 'GB', 'city': 'Paddington', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['201 Shirland Rd', 'Paddington', 'Greater London', 'W9 2EX', 'United Kingdom']}",George's Fish Bar
14,"[{'id': '58daa1558bbb0b01f18ec1cd', 'name': 'Lebanese Restaurant', 'pluralName': 'Lebanese Restaurants', 'shortName': 'Lebanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/middleeastern_', 'suffix': '.png'}, 'primary': True}]",5622c44e498e32f69c9d525b,"{'lat': 51.528102, 'lng': -0.197306, 'labeledLatLngs': [{'label': 'display', 'lat': 51.528102, 'lng': -0.197306}], 'distance': 180, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Ya Beirut
15,"[{'id': '4d954b06a243a5684965b473', 'name': 'Residential Building (Apartment / Condo)', 'pluralName': 'Residential Buildings (Apartments / Condos)', 'shortName': 'Residential', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/apartment_', 'suffix': '.png'}, 'primary': True}]",4e06e9ab8877394591e32392,"{'address': 'Westminster, London W9 3LR', 'lat': 51.525551783952324, 'lng': -0.19838463509542292, 'labeledLatLngs': [{'label': 'display', 'lat': 51.525551783952324, 'lng': -0.19838463509542292}], 'distance': 192, 'postalCode': 'W9 3LR', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Westminster, London W9 3LR', 'London', 'Greater London', 'W9 3LR', 'United Kingdom']}",Burlington Close
16,"[{'id': '4bf58dd8d48988d174941735', 'name': 'Coworking Space', 'pluralName': 'Coworking Spaces', 'shortName': 'Coworking Space', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_', 'suffix': '.png'}, 'primary': True}]",51e6cc52498ed24d01f6c6f2,"{'address': '3B Shirland Mews', 'lat': 51.527608, 'lng': -0.198777, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527608, 'lng': -0.198777}], 'distance': 67, 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['3B Shirland Mews', 'London', 'Greater London', 'United Kingdom']}",Runagood Ltd
17,"[{'id': '4bf58dd8d48988d100951735', 'name': 'Pet Store', 'pluralName': 'Pet Stores', 'shortName': 'Pet Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pet_store_', 'suffix': '.png'}, 'primary': True}]",4bd1749577b29c749f988c82,"{'lat': 51.527528, 'lng': -0.197176, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527528, 'lng': -0.197176}], 'distance': 161, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Grand Union Pets
18,[],4c9118e77088a143b51eae43,"{'address': 'London', 'lat': 51.527988, 'lng': -0.199971, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527988, 'lng': -0.199971}], 'distance': 99, 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['London', 'London', 'Greater London', 'United Kingdom']}",StealthClub
19,"[{'id': '4f04af1f2fb6e1c99f3db0bb', 'name': 'Turkish Restaurant', 'pluralName': 'Turkish Restaurants', 'shortName': 'Turkish', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/turkish_', 'suffix': '.png'}, 'primary': True}]",5638ffb860b2753ece75bc6e,"{'address': '73 Fernhead Rd., London W9 3ey', 'lat': 51.528078, 'lng': -0.20110760000000028, 'labeledLatLngs': [{'label': 'display', 'lat': 51.528078, 'lng': -0.20110760000000028}], 'distance': 154, 'postalCode': 'W9 3EY', 'cc': 'GB', 'neighborhood': 'Harrow Road', 'country': 'United Kingdom', 'formattedAddress': ['73 Fernhead Rd., London W9 3ey', 'W9 3EY', 'United Kingdom']}",The Sindian Grill House
20,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",4cb949734352a1cd32b38bf5,"{'address': '203 Shirlad Road', 'lat': 51.52767443266, 'lng': -0.19731783730215494, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52767443266, 'lng': -0.19731783730215494}], 'distance': 157, 'postalCode': 'W9 2EX', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['203 Shirlad Road', 'London', 'Greater London', 'W9 2EX', 'United Kingdom']}",Paul Tregeser Bakery
21,"[{'id': '4bf58dd8d48988d112951735', 'name': 'Hardware Store', 'pluralName': 'Hardware Stores', 'shortName': 'Hardware', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}, 'primary': True}]",4c135957a1010f47827c4a18,"{'address': 'Shirland Road', 'crossStreet': 'Saltram Crescent', 'lat': 51.527424, 'lng': -0.197345, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527424, 'lng': -0.197345}], 'distance': 147, 'cc': 'GB', 'city': 'Paddington', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Shirland Road (Saltram Crescent)', 'Paddington', 'Greater London', 'United Kingdom']}",Kennedy's
22,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",50f14375e4b0599e460a51b6,"{'lat': 51.527627, 'lng': -0.197496, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527627, 'lng': -0.197496}], 'distance': 143, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Café Roma
23,"[{'id': '4bf58dd8d48988d172941735', 'name': 'Post Office', 'pluralName': 'Post Offices', 'shortName': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}, 'primary': True}]",4f5620f1e4b0861b32954692,"{'lat': 51.5281926405236, 'lng': -0.19651678675783993, 'labeledLatLngs': [{'label': 'display', 'lat': 51.5281926405236, 'lng': -0.19651678675783993}], 'distance': 232, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Kilburn Park Post Office
24,"[{'id': '52f2ab2ebcbc57f1066b8b44', 'name': 'Auto Garage', 'pluralName': 'Auto Garages', 'shortName': 'Auto Garage', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}, 'primary': True}]",565ddedd498e0693f37bd520,"{'address': '103 Bravington Road', 'lat': 51.528013, 'lng': -0.198244, 'labeledLatLngs': [{'label': 'display', 'lat': 51.528013, 'lng': -0.198244}], 'distance': 125, 'postalCode': 'W9', 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['103 Bravington Road', 'W9', 'United Kingdom']}",high-tech auto
25,"[{'id': '4bf58dd8d48988d1d8941735', 'name': 'Gay Bar', 'pluralName': 'Gay Bars', 'shortName': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}, 'primary': True}]",4dfcf64ffa76c83b6e7e94b9,"{'lat': 51.529142675315796, 'lng': -0.20029743500892408, 'labeledLatLngs': [{'label': 'display', 'lat': 51.529142675315796, 'lng': -0.20029743500892408}], 'distance': 228, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Bagend
26,"[{'id': '4bf58dd8d48988d10f951735', 'name': 'Pharmacy', 'pluralName': 'Pharmacies', 'shortName': 'Pharmacy', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}, 'primary': True}]",51448e0de4b087df77c90b9f,"{'lat': 51.527682, 'lng': -0.196221, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527682, 'lng': -0.196221}], 'distance': 229, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Browns Pharmacy
27,"[{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",5249c75d11d2ddd0c960f66c,"{'lat': 51.527484, 'lng': -0.196095, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527484, 'lng': -0.196095}], 'distance': 233, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Chippenham Road Bus Stop ME
28,"[{'id': '4bf58dd8d48988d172941735', 'name': 'Post Office', 'pluralName': 'Post Offices', 'shortName': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}, 'primary': True}]",51fbc221498edc1ac5015cba,"{'address': 'Chippenham Gardens', 'lat': 51.528298, 'lng': -0.196846, 'labeledLatLngs': [{'label': 'display', 'lat': 51.528298, 'lng': -0.196846}], 'distance': 219, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['Chippenham Gardens', 'United Kingdom']}",Post Office
29,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",4d9d58e291302c0f67fdf3f7,"{'address': '193 Shirland Rd.', 'lat': 51.52755747222925, 'lng': -0.19612034535193654, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52755747222925, 'lng': -0.19612034535193654}], 'distance': 233, 'postalCode': 'W9 2EU', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['193 Shirland Rd.', 'London', 'Greater London', 'W9 2EU', 'United Kingdom']}",Noamans Cafe
34,[],4dac306aa86e771ea74812f5,"{'address': 'Chippenham Gardens', 'lat': 51.527432605349766, 'lng': -0.1973737030151429, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527432605349766, 'lng': -0.1973737030151429}], 'distance': 79, 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Chippenham Gardens', 'London', 'Greater London', 'United Kingdom']}",Chippenham Gardens Open Space
41,"[{'id': '4bf58dd8d48988d102941735', 'name': 'Yoga Studio', 'pluralName': 'Yoga Studios', 'shortName': 'Yoga Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gym_yogastudio_', 'suffix': '.png'}, 'primary': True}]",4b4a25fcf964a5205b7c26e3,"{'address': '300 Kensal Rd.', 'crossStreet': 'Units 136-137', 'lat': 51.526489367608555, 'lng': -0.21085733007129784, 'labeledLatLngs': [{'label': 'display', 'lat': 51.526489367608555, 'lng': -0.21085733007129784}], 'distance': 863, 'postalCode': 'W10 5BE', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['300 Kensal Rd. (Units 136-137)', 'London', 'Greater London', 'W10 5BE', 'United Kingdom']}",Sangye Yoga
42,"[{'id': '4bf58dd8d48988d172941735', 'name': 'Post Office', 'pluralName': 'Post Offices', 'shortName': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}, 'primary': True}]",4ba4a189f964a5208aa838e3,"{'address': '31 Lanhill Rd.', 'lat': 51.526399015872315, 'lng': -0.1962001355347959, 'labeledLatLngs': [{'label': 'display', 'lat': 51.526399015872315, 'lng': -0.1962001355347959}], 'distance': 176, 'postalCode': 'W9 2BQ', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['31 Lanhill Rd.', 'London', 'Greater London', 'W9 2BQ', 'United Kingdom']}",Post Office
51,"[{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",5167edf8e4b0827a3b587fc4,"{'lat': 51.52782428676434, 'lng': -0.19649041031099976, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52782428676434, 'lng': -0.19649041031099976}], 'distance': 153, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",31 Bus stop MC
53,"[{'id': '4d954b06a243a5684965b473', 'name': 'Residential Building (Apartment / Condo)', 'pluralName': 'Residential Buildings (Apartments / Condos)', 'shortName': 'Residential', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/apartment_', 'suffix': '.png'}, 'primary': True}]",52760fd6498eed259c05b3db,"{'lat': 51.52766528048159, 'lng': -0.19714363374474844, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52766528048159, 'lng': -0.19714363374474844}], 'distance': 105, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Chippenham Rd
56,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",594535164ce06616d20fd58f,"{'lat': 51.527617, 'lng': -0.197306, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527617, 'lng': -0.197306}], 'distance': 92, 'postalCode': 'W9 2AD', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['London', 'Greater London', 'W9 2AD', 'United Kingdom']}",M's Corner
57,"[{'id': '50328a8e91d4c4b30a586d6c', 'name': 'Non-Profit', 'pluralName': 'Non-Profits', 'shortName': 'Non-Profit', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",51abf69f498e1786ded6a6b2,"{'address': 'South Kilburn', 'lat': 51.52881382718208, 'lng': -0.19655509734852183, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52881382718208, 'lng': -0.19655509734852183}], 'distance': 225, 'postalCode': 'nw6 5pw', 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['South Kilburn', 'nw6 5pw', 'United Kingdom']}",HypeSquadUK
58,"[{'id': '4bf58dd8d48988d109941735', 'name': 'Eastern European Restaurant', 'pluralName': 'Eastern European Restaurants', 'shortName': 'Eastern European', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",517a926f498e5b405badd60f,"{'address': '5 Malvern Rd', 'crossStreet': 'at Shirland Rd', 'lat': 51.527933, 'lng': -0.197196, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527933, 'lng': -0.197196}], 'distance': 121, 'postalCode': 'NW6 5PS', 'cc': 'GB', 'city': 'Maida Vale', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['5 Malvern Rd (at Shirland Rd)', 'Maida Vale', 'Greater London', 'NW6 5PS', 'United Kingdom']}",Alba Grill Restaurant
70,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",5a63172f26659b35d93cdae6,"{'address': '144 Shirland Road', 'lat': 51.527157, 'lng': -0.195733, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527157, 'lng': -0.195733}], 'distance': 117, 'postalCode': 'W9 2BT', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['144 Shirland Road', 'London', 'Greater London', 'W9 2BT', 'United Kingdom']}",The Bread Boutique
82,"[{'id': '4bf58dd8d48988d119941735', 'name': 'Hookah Bar', 'pluralName': 'Hookah Bars', 'shortName': 'Hookah Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_', 'suffix': '.png'}, 'primary': True}]",520ea8d311d229416b0d969d,"{'lat': 51.528465, 'lng': -0.197068, 'labeledLatLngs': [{'label': 'display', 'lat': 51.528465, 'lng': -0.197068}], 'distance': 147, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Café de la poste
83,"[{'id': '4bf58dd8d48988d1f1931735', 'name': 'General Entertainment', 'pluralName': 'General Entertainment', 'shortName': 'Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]",50885f1de4b0dcd8e09bc976,"{'lat': 51.52761741639924, 'lng': -0.1973865174213837, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52761741639924, 'lng': -0.1973865174213837}], 'distance': 51, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Hades's joint
85,"[{'id': '4bf58dd8d48988d110951735', 'name': 'Salon / Barbershop', 'pluralName': 'Salons / Barbershops', 'shortName': 'Salon / Barbershop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}, 'primary': True}]",4fd9b7a0e4b0593c99c4ceaa,"{'lat': 51.527495, 'lng': -0.196191, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527495, 'lng': -0.196191}], 'distance': 93, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Jamalouki
