EsterEsparrac
MiquelBuch
JosepBargallo
NSants8
b_mossoll
rosa_sagan
CatalanCouncil
rafempm
raulmassanella
govRepublica
joventutvallbas
francescd
PujolBonell
EDesobedient
catamcouncil
IRLlull
MontseAyats
novulltwiter
GermansBadia
st_esteveroures
milfordedge
homeopates_SER
erc_fedgirona
contacontesSEDR
albertrequenal
Zurine3
sisucoromina
BeatrizTalegon
elsa_artadi
jovesgirones
LaForja_Jovent
W381975
LaPiuletaPiula
kaosenlarednet
gaspahernandez
idililizcano
nycatalonia
Mirsegu
aj_lArbog
AntoniaJ_11
DailyCollegian
EsterBaiget1
elisendacat
mxblau
CatorzeCat
casals_neus
KMSxlaLLIBERTAT
josepalay
ServidorsCat
EspePiga
FreeRull
Foreign_Cat
AdvoCATsPerCAT
JordiDomingoGM
querellatsXrep
FreeTurull
soguejant
VendrellRamon
JuntsxRepublica
HelenaGMelero
totesmoutv3
les_cols
vilallonga
oscarcabanaolot
CridaLlibertat
LGBTI_Garrotxa
txellcenteno
vagafeminista8M
martacatafal
josepjulien
DesInfoCAT
sergilopezayats
GrauJaume
ivanngutierrez
ISACC_TorDelta
putucorrector
barbarissimes
es_desir
punsix
EstulinDaniel
geli_anna
ElGaig_
HPadrol
RuthGumbau
monicafontolot
MediaNetScot
ACDretsCivils
f_ginabreda
_infoLibre
jesusmarana
letapiriste
rogertorrent
CNICatalunya
FactCheckCat
CanalRepublica
XeniaBusse
cfitverd
hospiolot
leslluites
del_ed_zeta
SnowLaMolina
Espai_Pedrolo
mdepedrolo
AnyPedrolo_2018
lamalabarista
AForneLopez
lopezbofill
paumasoros
PratAnna
CCMA_cat
nodemanemgaire
TrescontraDeu
DavidLlado65
jonsindreu
GemmaGeis
Banyolinatambe
alvar_valls
sapienscat
splanasd
olloren
jordialapreso
marcelmauri
EstherCuixart
Jordifont
GerardHorta
jcostapue
Nataliadipp
danicornella
JuntsXCat
ncidpuey
zuvielzirkus
pitudedeu
MerceRiuss
EliseGaz
NacioSabadell
ERC_Garrotxa
L_Atzagaia
CDR_TerraAlta
BroggiElisa
profEHRBAR
ClaraPonsati
catalan_gov
eduardcervera
PepQuintanaOlot
A_Verdaguer
Prof_TGSchulze
Diari_Public
boye_g
CDRCatOficial
sonia280872
ArcadiNavarro
TelegraphNews
markdemesmaeker
CataloniaHelp2
coe
berria
naiz_info
eyndePenal
JPBellido
I_CSC
eldropu
KarMarchante
alosa79
JaumeAlonsoCuev
cultpopular_cat
ppolizquierdo11
PuigGordi
quimforn
lluisguino
EstanisVayreda
PepBergaVayreda
ADIC_TES
aleixsarri
usvolemacasa
correudol
JulianAssange
SusodeToro1
josepcosta
vicepresicat
mitjanslliures
paullonch
arallibres
nypost
neusartigas
Gerardab
tjparfitt
HelleKettner
TrencanousCesc
ArielKanievsky
ADLGarrotxa
Poble_Lliure
mariatad
mireiatresse
xagaza
recatacrec
FT
Independent
standardnews
DailyMirror
TheSun
MetroUK
sicomtelevision
naciotarragona
CDRGironaSalt
AnnaDiago1
OmniumGarrotxa
PDECATOlot
GironaDC
AprOlot
abarnadas
ComiteGracia
movfranjoli
CollectiuPraga
escultorx2
Alfreddezayas
mmarbonet
SERCatalunya
EFEGirona
eduard_garrell
eduthio
nadulzet
belenlunat
arnauurgell
ausetania
jmaneloller
apuente
OlotXindep
naciomanresa
OlotEncomu
ANC_Israel
adriana_roca
parlem_telecom
alcaldessa_gi
amrqs
ANC_Vall_Bas
GarrotxaPelSi
meteogarrotxa
EnricSagrista
HomHeals
jmartigalbis
marctraserra
Soniapauc
laia_puig
TraperoFansClub
miriamhatibi
GECA_84
JosepMariaRufi
tonivall
HomedesMarc
patriciaplaja
ElMonCasteller
Sertemus
riusiuranaviu
epaluzie
PereCardus
nacioripolles
Berlustinho
TIME
cnni
vilallongapac
LoPaudePonts
rosaescayolaco1
BBCEarth
gallifantes
alb_macviv
clubcoc
gasparblancafor
apromotec
FEMHomeopatas
ChaconGuillem
jcuixart
AuschwitzMuseum
rfernsan
mercesibina
annanoticies
jofrecullell
esportistesCAT
RagnaDebats
klassmarktrail
familiatorres
jcorbalan
xaviertrias
interiorcat
abeurada
tsj_cat
JUDITBENAVENTE
fotomontaner
MesBarriGirona
Free_CAT_
esquerresxlaind
Republica2017
SaldesXtrail
Quatrecantons
aidamboix
tvgirona
jmcorominas
siscocpu
josep_artigas
enricfaura
strisciandel
mercep40
AlbertSaAg
jaumeclotet
AquestFrederic
mangelsplanas
carlesribas
SilviaPaneque
melibarberor
PDeCATGIRONA
ercmesxgirona
MariaMerceRoca
martiteres
esquerragirona
catalanetcritic
naciogirona
comunificadora
femprocomuns
PresidenciaDdgi
pia_bosch
PSCComGironines
GironaPSC
LaiaPelachSaget
CUPGirona
ccgirones
Concepcioveray
MartaMadrenas
oriol_mas
diputaciogirona
girona_cat
garantiescat
PetjadaCat
PNMontserrat
PauSMM_
CEC_cat
xgraset
emmaroca1
mporrasmarti
PirosExplorer
Salomon_Spain
ferranlatorre
NuriaPicas
UltraPirineu
FEEC_cat
tempsdaventura
paucapell
escabellat
Effimere_Poesie
runningpressgr
espaiterra
culturapopolot
garrotxaenxarxa
lescentrals
LaComarcadOlot
EscolaDelComu
RMazariegosR
yenigelecek_
Cossetania
OlympusMarathon
Skyrunning_com
kilianj
BoscVerd
robertcargol
DavidGR1714
LoComunal
Cris_Puig
movistar_es
eltrillargen
aucercerdanya
AjPuigcerda
cat_referendum
caballeriajordi
jordiremolins
ateneubcn
AlimentacioEco
BenvingutsPages
xavierbosch
antonibassas
soler_toni
semgencat
cperequart
PirineusTV
JaumeReixach
RBMontseny
JornadesAmbient
ObsForestCAT
UlexProject
naciomuntanya
T66Judicimat
lletrA
BotesBlaves
LeoTaxilS
arxiunacional
AJUNTAMENBOLVIR
pacproductors
la_llanca
naciocerdanya
JordiGuellB
hipodroom
MariaJofr
sarriamasia
CuscUB
cruscat
SaraMMP
DamiaPuig
EcoxarxAnoia
EcoxarxaBages
bioregiosudcic
freedom_coop
nucliripolles
Orteu
jaumecabre47
BancSabadell
Raquelestrada
canal_33
ambfilosofia
EmiManz
troballengua
maiol_sanauja
ellacuin
Linkis_com
AlDiaCat
naspleda
tinavalles_
diasasaigonados
joansafont
RevistadeCat
HandMadeTGN
MeritxellLavall
ireneramentol
LluisLlulluab
