AmicalBrigades
MarcGuallar
pfm1789
FAVBcn
JavierEdrosa
comuArt_bcn
peldretciutat
ObonPaco
Exprespol
AmourouxEduard
cehorta
SantGaudenci
nmadriles
RutGarriga
dri5446
AnemAlTros
EnricB_
CuidemnosBCN
Guimsegarra
Ostrestu
podem_cat
martinenc
mikyaragon
carmelalavista
La_Filadora
GrEntesa
Entesa_AMB
SomPodemBcn
adriaral
CarmeCatalan
ESPAICUINAM
rhg_cat
MercatVall
escoles_hg
TereTorresM
marius_lou
defensembloc17
cdp0000
martin_moze
laiast92
juditmasco
AresCases
AndreaPrange
MartaJunque
Memoria_Publica
RaquelSerraL
3gerardpique
EsquerraFederal
ElTegid
totcarmel
lluisosd
marcvidalpou
carlesrod
alexpma
jcayuela16
ton_salvado
MarcSeSo
ComunsFederals
XavierFina
Galeano_20
cursedimages
CONFAVC
comunistes
112
gencat
meteocat
bomberscat
transit
emergenciescat
mossos
YesYoureRacist
Guillemmartnez
vsaura
lcerdac
VeinsdeCanBaro
CasalPirineu
eli_higueras
patalgar
TeralCas
UnaiSordo
arnaucuesta
tonyan06
Sacramento8
BComu_Social
LloguerDigne_HG
PDeCATHG
Diegoherna7
Superillapoble9
BCN_Ecologia
dcaritgg
ssfloresb
ERCbcn
gemma_xc
silviacasorran
Msoleorsola
Elisendalamany
qgasco
EloyValMar
elperiodico
LaVanguardia
plfontfargas
LaTaxonera
HortaGuinardoTu
EixMaragall
ccteixonera
ccguinardo
casagroga
sehortaguinardo
JCalonge1
PaolaLoCascio
victor_catalan
jessicaalbiach
LouMarius
lamarea_com
PachecoJpacheco
castewpolo
fximeno
ofagusti
ander_the_table
Sokolowicz
ellocalmontbau
PESMartico
beteve
sergiamposta
JAguirreSuch
MarcBertomeu
MaiMtr53
ivan_gallardo
emmariverola
ComunitariesBCN
BCNecologia
SuperGrassot
AfecSuperillaP9
SuperillaP9
jordiCampins
gemmasampietro
OmniumHG
CoordGuinardo
PiolJopipa
ICIZonaNord
javierburonc
revistatreball
EnricJuliana
diablesmontbau
classicahg
MiqueIzquierdo
moragasai
solocomedia
Lucia___M
runneruri
CatEnComu_Podem
jcuixart
laia_mc
isabel_comas
civiccarmel
BCN_Mobilitat
mar_olivan
montoliu_pilar
vergesito
Dersu_Uzala23
MariaFreixanet
gabinotgn
adri_cervera
norcoreano
Pausademusica
LabossaBcn
Eixdelmal
sabiredd
PituCordeiro
eduard_requena
alopezs0981
RominaGarciaIn
BoadellaEsteve
GenisBoadella
JoanCBonaga
paurumbo
FrankiPereira
HoraBarcelona
eva_mor
RaqueldeHaro3
BCN_Bombers
apalau22
nagoiz
GabyPoblet
campsoscar
martaflich
reportera09
gestudis
nu_alabao
GemmaTarafa
jordipanye
dmalmusi
Pau_Castello
carmelamunt
FederacioACAPS
SharaHorta
comunistes_hg
nuriasalame
Oliver_Tuit1989
HortaGuinardo
nuria_salame
oktoposs
Crisbb96
Convivencia_HG
ret_robert
mariajosecalv16
podemhg
alvnicolas
8aldia
assunfranquesa
CSA_BCN
JordiBarranca
AlfredBosch
OriolAmoros
FerranHeGo
AmpaHeura
Superllisti
siuranencdhorta
FinesOp
bibrepublica
basicsbtv
SerratBusquets
Internazionale
bunkerstoptala
parcncollserola
pacofernandez44
8choa
EstherSl78
Canalestoni
avvfontdelgos
fomenthortenc
barcelona_GUB
ArtdHorta
JoanMGuillen
ma_vila_planas
marticodolar
gvolespais
pepecampostruji
LauraCanyades
elRisell
ACCUCatalunya
Jennifer9Barris
gustions
nucarmonac
DiariTreball
subirats9
ictlogist
7deDia
jordimartinlope
carnerospilar
claudiobanchel1
antonivernet
uahorta
UEHorta
AVV_Horta
SnoozeOfficial
veins_ff
JoanComorera1
Cristinabgrd
DupreLluis
jcelaolle
KRLS
TrendsEspana
JordiTorquemada
JoanSanromaBaul
RaulS_G_S
MandreuBcn
albertsc79
adriacarapa
bcnencomu9b
arnaufunes
miquelessomba
ERChg7
albeert33
barahonaraul
hortensiagrau
RaonsPubliques
EnComu_Podem
xexu2000
carlesvin
CarlesSpa
carizla
jrabassa
Susolopez
LaLaieta_
ricardfarin
NicoOrtiz_bcn
XReig
elperiodico_cat
AVVCarmel
fcegatti
beapodemencomu
lou_marius
eldiarioes
APE_Cat
eloibadia
aiguaesvida
EscolaHeuraBCN
NuriaFormariz
VictoriaBarce
NuevaRevoluci0n
bigmamamontse
taticatala
cervino2000
anbonasort
ICV_Berga
NFormariz
huelamo_lina
apuente
ernestmorales
soykynops
XavierDomenechs
bcr_
dosmesdoscinc
podem_vdh
JaumeGabarr1
LluisRabell
ccoobbvacat
acereri
catsiqueespot
agarzon
carlosecue
arsenioescolar
jesusmarana
radiocable
antonlosada
RoserComellas
carolpacin
angelsllorens
fundaciofutur
vicenteeduard
ferranb
davidbasco
casalfonden
AlbanoDante76
x_riu
CatalunyaPlural
vilaps
laiaparetas
7deRadio
MarcHortal
L_Makeba
gemmalienas
assembleagroga
bocaradio
AvinesVines
aixopluc39
_mundus
guinardoencomu
Sergimas
armandgasulla
bcn_ajuntament
ctorrubiano7
PPHortaGuinardo
circulo_cultura
linahuelamo
FrankPebrett
TarifaElena
sospetitprincep
SomComuns
oussedik
calvojos
BCNvisions
jm_montaner
G_Pisarello
acolom_
Txema21
AJG_LaRutlla
PConstituentHG
carolainrc
AdriaAlemany
SilviaCarrascoP
BOCANORD
angelot51
LaiaHerrera
senyorerre
antigilivatios
Jaumeasens
galapita
Transformem9b
mvidal80
arqueoleg
ICVcerdanyola
AidaLlaurado
morenolluis
ICVBadalona
ICVMATARO
ICVSantAndreu
ICVEUiASM
ICVEUiA9BARRIS
icvsantmarti
ICVEUIAEixample
piulitica
saraeleuve
ManelGBiel
AdaColau
candelalopezt
JaumeMartn
agnes_felis
cristina_pardo
perejp
lluis_dupre
pontaquez
1ginkgobiloba
robert_soro
EnComuH_G
celaolle
yanisvaroufakis
tsipras_eu
Caliimma
hortaesportiva
surdeuropa
icvgracia
Inyaki9Barris
xaviertrias
dupontmt
NOAntenaCarmel
Ros_Fdez
Ponsegarra
acdcfont
horta_meteo
EscolaMEG
joffrevllnv
TorreGarcini
MiguelRosaR
A_TenoS
xavivelasco76
isagiralt
clararamoneda
CarmelDelManel
ICV_LesCorts
Podem_BCN
avvlaclota
bcnencomu
La_Miliciana9b
HGxInd
CDC_Horta
3N4ICM4u41
AgoraEixample
tuneutuneu
AnnaMBS1
luisfergegea
salvadorvallsgr
gregolaarn
IlpEducacio
iolacc
Bethdelarubia
AllendeBcn
mmontsedelgado
CarmelBCN
SergiGomila
ClubRACC
Pautopia
FontFargas
HortaInstitut
albert_elfa
jaumecollboni
laclotainforma
CorHorta
ArnauFornes
jusperales
financieroCCOO
martaribasfrias
SomParalel
maxpradera
TerraSabors
CCOO_Sabadell
HelenaGiner
jordicrisol
SkaKeller
ChemaMartinez63
FMCarmel
alumnesft
esport3
monicaximeno
jordimanils
SalesBraulio
QueixalDenXoves
esplaiifn
