Ludvig1973
NaltrusR
JosepNaltrus
LluisCarrasco
IAAC
Aurora_Madaula
estudismilitars
rac1
EPCatalunya
Maynounu
Pol_Farell
PrimariesxlaREP
sialfutur
xesfeliu
Bernat_MS
Ollobetc
oriolmc
Orirube
NRamonRovira
Lespo_
bernatolle
estercapella
claudifito
CMallorques
democratsCard10
joan90plana
CCiutadella
TeresaJorda
MedicalActivita
eFerreriGuardia
albertcaste
govern
nuriasala98
laiabalcells
jvila31
JoanRomeroC
valtonyc
pauibars
tonfalques
oriolyll84
Scriptorium_CAT
JordiVPou
AgustiAleix
HacheFilardi
hectorgbarnes
XavierServitja
MorralToni
misterperis
clic1714
JesusCalderer
Sus2510PR
AtkinsonFerran
SegregEscolar
CDROtepoti
AltresBcn
jenanmoussa
rcallimachi
CostaTrachsel
ComiMarc
zuvielzirkus
PixelHELPER
La_Juguesca
JaumeAlonsoCuev
ForeignAffairs
montserratrm47
pep_cruanyes
CanalRepublica
FreeForn
Natiadell
AssembleaCC
Gemmamb00
caseusafinadors
BadalonaDC
primaries2019
CridaLlibertat
VidalAragones
carlesral
xavidomenech99
holalbert
IntegracioRonda
CDRVallesOC
MartiHuma
ilnar_acoustic
VioletaGR11
Jooooonyyyyyy
ColpisCat
bcnescapital
Enric_Castellvi
AgnesMiLop
vilar_antoni
GRENPoC
Exprespol
Bernat_Deltell
BeatrizTalegon
sergipinkman
jmangues
DiEM_25
MiquelSellares
JMiquel10
CivitiMarti
GemmaPasqual
IgnasiMoreta
rogertorrent
FactCheckCat
Ingridoska
velasc_alberto
Savallsblog
JordiNadal
RogerMasOficial
Pepsina_Mataro
AlbertTorelloP
dolorsclavetorr
AlbertBenzekry
carreras_oriol
neusmt
ERC_LaGarriga
raonsrepublica
EstulinDaniel
Enric_Hdez
coquegarcia
NuriaPicas
msanglas
pjcardona14
jordialapreso
Pep_Selga
NuriaMontmany
amic_acpg
Alb_Puig
UnderwoodPdte
gps_bcn
jpocurull
elpanoramic
Estabanell_DIS
rpallares1
dvd_alca
JaumeNollaiMart
annafelipev
noesteusols
AlcantaraJaume
ClaveMireia
EsterFranquesaB
edgarpima
MarqMarti
catalan_gov
lluisanaya
MartagOtin
OmplimBrux
cddrcat
CDRGranollers
CDR_Mollet
CDR_Roncana
CDRCatOficial
FAQSTV3
JosepBargallo
TuiitCAT
PressSec
CataloniaHelp2
acorey_cat
CatJoves
francesc_comas
gallifantes
cap0
AITOR_ESTEBAN
cedretw
GINER
IgnasiTermes
joansafont
joaquimpiera
_ju1_
AquestFrederic
trinitro
SCristobalJane
JorBaeBel
enpeudepau
EstherLaso_
TDolors
ariadnacervia
cristinavamo201
AlexSendra25
pepfort
BotiguesGaroina
araproximitat
Fotlipou
24hvalldeltenes
FormulaRapidaV
municipisxrep
EuropeElects
SEPC_Granollers
elcairo_ajg
1Ogranollers
AraDesdara
josepmradua
yeyaboya
unisxrepublica
VRelatsCasas
larroyamarc
marcargemi
quimbosch
ernest_mendoza
oriol_yll
SUNSIJC
cinelagarriga
JosepManest
ParetsEmpreses
JEconomistes
ref1oct
2017_REFERENDUM
SitjesLluis
llobet_montse
sckno3
jordi_ballart
sola_toni
maykanavarro
OriolFontiBassa
jlmelgarejo
Carbo_j
HandworkProj
rosamariaartal
JordiGibertCano
CGanxet
MontseEras
IdentityMind
amicsdelalletja
JosepTortB
patriciaplaja
DemocratesLleid
IMPLICATBCN
pmarsupia
bomberscat
BCN_Mobilitat
barcelona_GUB
mossos
campsoscar
willwilkinson
kurteichenwald
exteriorscat
lenz_adam
CubellesDC
luxmundi_cat
JORDINADOR
VilassardemarDC
MariaValcarcel3
MQMapes
Oriol_5
tableroglobal
patricialopezl
horacio_rv
nature_org
jovesxindy
TXRepublica
culturaisociet
jordiborras
creiemencat
SantiNovau
impressus_
santjoanmagic41
boilabogado
MLLUISABERDALA
neuslloveras
perejoansanchez
GarrellLourdes
mesplug1
PCB_UB
ipharma
politico
sonia_recasens
ElsRatPack
jsoleralcalde
nanop_photonics
BarryExcellence
sergiasensio95
Cristina_Cusco
gemmasanchezcan
UrzaizTona
IvetteNadal
Agbar
ANC_Economistes
joventvoriental
jalcantarabcn
XavierPeriz
JaumeClapes
rogerevansny
Brautasuno
gestiodomini
mcamats71
embl
CRGenomica
GRN_PDeCat_DC
SantiPinyol
teatrecatalunya
referendumpacte
AiresMontseny
aZamblea
bizbarcelona
laiasaperas
mariaillacosta
CorGospelRock
Hyundai_Bertran
LluisBoschvins
GranollersDC
MutuaGranollers
mlasalas
SergiAlcazar
EducemGran
SammyRevel
Qualitat_Aire
maldateatre
Coral_jm
CoblaGranollers
MoviCoralCat
mireiamaque
CampasGuix
JosepBoira
Corredor_Med
MoltesMerces16
FaberResidency
Batabattv
oneslacultura
som_cultura
SandraLlobell
juan_jo_sala
BIBCLUB
Olotuit
anaraljaan
mmillanclosa
aquipuedo
Moragasanti
juliangrau
PereBV
FSCSantBoi
ClaveDolors
jmbruserra
JORDI_RIBALTA
fracas2
JovesUSOC
jcanadellb
miatarter
IsraelCatalunya
BaltiPicornell
SPACEdotcom
elonmusk
fairchild_music
ccvoriental
arnauqueralt
LesMalesHerbes
TVilalta
butxaca
MercatMusicaVic
apgcc
SonarFestival
APC_VO
audiovisualMAC
L_Avenc
JMMartiRigau
AnyGarrell
POTUS
Dara_Pharma
sonarplusd
maloslo69
JackLaugher
miquelpuigrapos
ramongener
albert_elfa
byArguelles
OriolSoler
llsalellasvilar
RuizIsern
Toniboucastella
DolorsClave
icmabCSIC
MartiJim7
RevistaEndavant
magmarecerca
gerardsese
xmartinezvidal
OrdeigJordi
JERCRUBI
cienciaitecn
aulamedia
MagiSenserrich
GardeEnric
eventradr_
CristinaDemoc
almeriateatre
Ariadnasue
Bloomium
castella_erik
montsedabanm
ramonmunne
annvilalta
cristiansampiet
amargant_olga
eugeni_r
quimgonter
TomDaley1994
ChrisMears93
cescpoch
camilros
dolorsbassac
AltPenedesDC
elmondahir
Joan_Pineda
janpunti
JaumeGasull
MonPlaneta
