lallumeneta
ScoopL6
laSextaTV
DebatAlRojoVivo
OndaCero_cat
mjmonteroc
stlisieux
BeatrizCorredor
nurygglez
JosepBorrellF
astro_duque
Reyes50815
oscar_puente_
monica_gunther
Ivan_Marza
IolandaPamies
MaribelGarciaL2
Nuriapey
JoseLuquePrieto
ajejiro
nucarmonac
PSC_HG
xbarberam
pscgracia
pscnoubarris
Pallapupas
monteroraya
INSjoanbosca
javirojano
equipoGabilondo
eniubo
malditobulo
Mhemeroteca
lideratge_50a50
BCNmetropoli
chehorsan
tabarnia
MariamMartinezB
dariagarart
carmenandres_
resistenciacata
jordibaste
ierrejon
Pablo_Iglesias_
mingosociata
obartomeus
emergenciescat
monicaoltra
ManuelaCarmena
adricarro97
discapacitatPSC
grman_rodriguez
CunadoDeTuiter
salvadorilla
luisfergegea
DistintoFilms
tonidelatorre
OscarGSaldana
JoventutLCorts
sanchezcastejon
univexperiencia
EstefaniaJoaq
meritxell_batet
JSCSants
NConcostrina
QueraltGomez
MamutsLesCorts
ma_vila_planas
TMB_Barcelona
transit
bomberscat
mossos
bcn_ajuntament
barcelona_GUB
mireiagarr
LauraCanyades
SextaNocheTV
CanalAjuntament
Yopp_CAT
AdaColau
antoniobanderas
asg_sa
pacosierral
DModolD
AVivesT
GemmaTorrents
angelesafuera
caesarmillan
nachocorredor
EsquerraFederal
Dropbox
maoliverf
PepaBueno
xaviertrias
gzarrias
delRioPilar
javiercasqueiro
anabeldn
demiguelr
AlbertoPozas
anaguantes
HoyPorHoy
Fgarea
pedroblancoa
hora25
PilarDL
lescortscc
MarcMelladoBayo
consolprados
carmefigueras
david15lh
laiabonetrull
ericarco
OlivieBayon
teo_max_cloe
Luciasolc
mbrinquis
baramasbaga
SergioMond
josepmaria1954
josepmmenenderz
Jose3Ms
pcatarras
PSCPremsa
barcelona_cat
carmechacon
elperiodico
rodamots
nucarmona
jscbcn
anablanco_tve
subirats9
odonelorza2011
VicenteVallesTV
julia_otero
Pepo_bcn
jcoscu
ErikaTorregrosa
ngalanorriols
elperiodico_cat
abarceloh25
Estoesflipante1
pablobonat
ZbisZbis
RepublicansCat
AVPedralbes
oscarjulio1789
santimorell
Rojapalabra
Cesar5sanchez
antestopa
PerSumarCanviar
xavierbanyon
dfernandezpsc
carlosprietogo
joanignasielena
albertsaezc
montsect
xelatics
instagram
Jsclescorts
BallarinMontseK
aliciafernandez
jordiserratosa
ernestmaragall
AlbertDalmau
polcarrion
pscbarcelona
jmgm541
PSCSants
ngarcia1983
pscsantandreu
Maitepuigz
RafaelFerIngMec
pepsansd
carlosrdh
inmabajopaulara
lluisfa
Joanctmail
arantxacalvera
imoraleda
Irenemorales9
RafaelSanz
Jesus_9barris
apcbcn
FCampalans
Cristinags84
pacoperezg
torrevejana
neusbonet
Montsepees
laia_tomas
PepMartiJufresa
_anapastor_
OscarAndreu
gabri_duarte
reparaciudad
fhollande
f1_alonso
jmodol
psclescorts
agenciaacn
jsccatalunya
Rutduro
marcfaustino
estimfontdelgos
josmb_8
pilarbespin
PedretJordi
tepez84
mcfernandezg
MrDeChica
emolinatrillo
jvinaroc
tonificant
salvadostv
carlesmaggi
judithalberich
pfballesteros
PSCLH
Caterinamieras
Eva_Granados
marsernacalvo
gespriu
enricllorens
rquerolbello
nuriaparlon
Elviraduranc
montserrat_tura
Txellcabezon
jaumecollboni
AdriSaMu
peptoal
Yago1411
fmarcalvaro
FundErnestLluch
JordiMartiGrau
cosmejuan
joan_r_riera
enricfv
DerechoDeHuelga
nuriamarinlh
OneLouderApps
radiocable
jvangulo
iescolar
antonigr
sevillajordi
sjaurrieta
La_SER
Enric_Hernandez
VIRISARI
EmiliaTorras
reye_andco
muyinteresante
antonlosada
JFondevila
Xaviweb
MarcosRDH
ReptesSolidaris
teti034
SusagnaAluja
VicencNavarro
epunset
ccarnicero
BCN_LesCorts
btvnoticies
rtve
jonsistiaga
patxilopez
_Rubalcaba_
EduMadina
lourdesmunoz
324cat
pere_navarro
socialistes_cat
PSOE
publico_es
albertperezn
el_pais
jordievole
fxcampillos
jmgm54
inigoramos
SixtoCadenas
evaisart
marcvivancos
jzbpupi
IkerMoran_
MiquelFernandez
david_escude
Joanet1978
deusedes
lizoain
oscarmateos1
cabraquieta
fjavilopez
albertcobacho
FerranPedret
conchiroque
dani_duro
