LenaSelles33
pfarres1
ClarCatala
Iberia
JordiMonros
albert_dm
DFerrerC
jameta40
bibliotequesSBD
alsimaSBD
CasildaRodrguez
dist3sbd
infoplanada
tu_manes
fer140771
NaltrusR
JosepNaltrus
montgene00
JordiVidal42
catalajoanam
sbdsocial
77senda
marcjimenezt
bielopez
emfaiggran
MagiDalmau
santi_valls
jmgirbau
JoventSabadell
xavibg88
DonesERC_SBD
rnovoa
Neus10781958
muscluman
anoncatalonia
Republicans2_0
LosPlanetasGr
angelsmcastells
jordi_ramos
iron_xeic
pepnassos
FreeValtonyc
La_Griso_Roures
cloudechka
CatalanCouncil
boye_g
Bernat_Deltell
Republica42
silvia_mur
MeritxellSerret
PuigGordi
Nataliadipp
maikeus
elpidiojsilva
QuimTorraiPla
DegenIii
NormaSabadell
poblescatalunya
aZamblea
Teresacolominas
patriciaplaja
PetrolisR
cdr_segle_xx
LaRepCat
AlertaGroga
Buclepolitic
XAVIERMONDRAGO2
AinaBajanades
FraJeremies
Sergiblazquezq
OmplimStEsteve
SergiBox77gr
naiz_info
no_callarem
valtonyc
jordiperezolle
RepublicaTVcat
TxellBonet
LauraSerrama
matiasrovi
AlcaldessaVic
alextrempCDR
TamaraVila83
unquartdenou
DanielSalasSaga
KarnaMikko
joanromas
badocheroquee
paquiyiya_60
Ignasibaix11
neusmatamala
abtrba
ClaraPonsati
avinute
Anonymous_Cat0
jm_96819
Terradaigua
Laksmiz
Jaume_Fabrega
raq73
MiqMuntaner
JMatasD
VogelfreiCAT
ValeriCapell
_novaleispana
_espatricia
LaBetTena
domene_maria
PetitaNat
josepalay
paulitv3D
freeannagabriel
KMSxlaLLIBERTAT
oriolserra
MartiBFOficial
EuzkalZombi
LWallander
martabonaca
tempesta_negra
FreePuigdemont
La_TaiYi
senyorforns
margapayola
ecasajoana
SisoMako
lalertacanal
JaumeAlonsoCuev
josefinaCAT
susanandreu
EstelSole
CanCat2007
Merce70201700
sentiment_cat
AXirla
CaixaEnginyers
Quimmestreshot3
SelfHerald
epaluzie
Josepmcervera
carlesagusti
ObrimBCN
RibaJulia
vinsrepublica
Birresrepublica
PoesiaRepublica
AvisxRepublica
CridaLlibertat
kapdigital
maria_colls
AltesaAmils
q_Raquel_p
estely_l
Intransigent33
Jooooonyyyyyy
CarlesNolla
DolorsGonyalons
cfons62
pedrosgs69
frasesdelibr0s_
nereasanfe
tresvoltesreb
h0rd4
freejunquerasvh
escolarri
RepublicCatala
manelnn51
Atom_Moviment
pepmartorell
DocentsxRep
florflor12774
esabatc
El_Intermedio
AlfredRPico
MeteoMauri
TomasMolinaB
genoveva_sousa
ADIC_TES
roserniell
lourdesriberaan
arnaupages1
Graupix
cupnacional
antonlosada
Erika_Subiranas
RamonSol3
MaraPilarFernn3
kike_bcn
3voltesrebel
miquimusica
juliacreus
davidsolans96
estapassanttv3
albert_orta
ester_ets
marmeridiana901
Pol_Farell
desllenguada
Re_pu_bli_ca
esther_bonachi
deltahorn49
rosarufpena
EsterSantacana
aquimogli
noidelasacarina
Xarliniidea
chispabarna
gemmalatre
jesusbm99
FreeJunqueras
lluistry
teseuathenes
Makeme_Ahh
jo_drac
Tibetalliure07
AlexTreIz
boxersinarms
HelleKettner
Pous
jmangues
CalafontNatural
suriCATreus
MoVallve
RataDesletrada
QuixotCatala
noesteusols
efecto2k
Eliaek
elsa_artadi
PujolBonell
peruchita1950
LiaFamadas
f224fad70de645b
NormaEditorial
FICOMIC_salon
danisanchezp
Monique_1714
LauraBorras
OsoIngeni
inFocusDC
94Unai
despertemrep
MONTSEC1
isa_roor
angelsclotet
Cespedes_art
CAT_memoria
Edu21_cat
FAQSTV3
laura_rosel
MarcGijon
2017meslike1934
AntoniRdguez
Stv96jse
gcodqui
JLRipoll
Jenn_hypatia
ConstruimRep
SHLMendez
cervera_jess
xavicurto55
salvadorcardus
PoemesRepCAT
HectorPumo
rogertorrent
ErcGramenet
ContadorPresos
MaitugaK
vallesjaume
CafesxRepublica
NousRepublicans
RepublicansNous
consumRepublica
maria8769
Jordi105
prou_odi
alertatrollcat
XeviDN
Houseof_CAT
pow_luengo
paullonch
toquemeldos
UDRcat
jaumesg82
JandroJaudi
TeresxRep
AstroxRepublica
correudol
josepmariaroot
Barrikingo
GemmaVerdos
MNAnoticies
Carlesds72
emaioz
elviravilardell
AudreyCensurada
nuriachoclan
Sandrit92687676
Piulador_K_TALA
albertochicote
montseramonv
PessebreManresa
usvolemacasa
cddrcat
ladybellefiske1
Monicalabart
raquelsans
xap_cat
ModernetdeMerda
oriolmolist
Anasfll
lopalangana
sergipinkman
yeyaboya
carlesral
Pagoga3
lola_creus
mikiesparbe
rogercoma
josepjulien
clara_segura
ainaclotet
elmarcmartinez
tv3cat
HelenaGMelero
jordifcb24
jordana_joan
unisxrepublica
XaioTro
jtorruellaroma
ErnestoEkaizer
jordialapreso
lescorniflaire
AlbanoDante76
AntoniLegna
ariadnab129
snoia_b
LARS_CAT
CartesxRep
raonsrepublica
CNICatalunya
MiguelBcn
jannixx77
CatExit_
mariaserraok
JeSsBcn_
Catalanufa77
DuchessODork
adic_VEH
rosamariarep
Quim_AP
jorgokudi
pqiff
Cdrfcb
Lost66962831
AssnatQc
concursitis
comprarbici
Farmalowcost
Ivncosta3
Catgas_Energia
RevistadeCat
JuntsXCat
FollowHelpUY
partit_pirata
lluisgavalda
Vilacm2
Nuria_GM3
Alsapla
santivillorbina
MarArabia_
Enginyeria
SebastiaParera
PabloMM
ramirp
elmatidigital
XarnegoSedicios
SeDaPaprika
mitjanslliures
fragilidadmo
JamesGarry7
catalan_gov
ANCPOLINYA
LaiaSz
justiciacat
CarlesMundo
SBDpelSI
CDRCatOficial
cdrsabadell
lliure07
sergisabria
jordisolef
georgeditita
eyndePenal
ILlibertat
La_Insurgencia
EnekoHumor
m_a_dejongh
NUET
CatCiA6
pernandobarrena
sortuEH
wagensberg
jordimunozm
enpeudepau
CarmeJaume
esquella_rebel
aaunes
evaclauso
PasconaMontsant
FICOMIC_manga
YourAnonNews
AnonymousPress
Anonymous_opt
IndyVoices
SilviabelB
GKoitz
McGubern
LibertoPalauSer
Jordiat1961
Gemmajhb
XOCallaghan_
neusbduran
suprunateacher
pitudedeu2
berikato
Salvigrau72
68bifida
Joaquimllorens
sans_ruiz
CatEuskadi
albert_pla
IdeasForEurope
al_meu_mon
JosepGenesca
SEPC_nacional
