JoseMar72168618
CarodRoviraJLl
EquipoFreelance
escaldats
GirautaOficial
CDRVallesOC
elsa_artadi
ernestmaragall
perearagones
TeresaJorda
carrizosacarlos
PuigGordi
CatalanCouncil
QuimTorraiPla
mirellacges
mejoreszasca
sirjoancornella
inuksuk001
MontseGarciaCa1
blancaolco
isidrecp
Republica42
mixailvoronov21
eduardoinda
Cjaumev
PoliciaCaldesMo
FCBarcelona_cat
VOrientalTv
324Roures
centralman15
9delpalau
bombers_man
catalaempreyat
comuni_cats
MutuaSEDR
st_esteveroures
estelada
ManisxRepublica
racocatala
Bernat_Castro
IsaAranjuez
ffoottooss
MTudela
joanmariapique
FirairesV
UNHumanRights
marcyanez46
boye_g
Cdrfcb
jmpelleja
epaluzie
AlbertDempeus
antonigarcia
AturadaCatalana
antena3com
AssembleaCC
enpeudepau
NinaQueral
Nataliadipp
Fotlipouweb
ecasajoana
ANC_Scotland
anc_de
sergisabria
ANCEuskalHerria
ehbildu
andalucesAND
l_hemicicle
estercapella
MEMCatalunya
Houseof_CAT
CridaLlibertat
altamiranoMLG
aZamblea
EnqRepCat
Erramun2014
el9nou
EL9NOU_VOr
PDeCATCdM
KMSxlaLLIBERTAT
APRMes_
PoesiaRepublica
CartesxRep
TuitairesxRep
racoindepe
GrupSuportElgio
PabloHasel
CNIArbog
alertatrollcat
ComptadorRep
mmillanclosa
valtonyc
despertemrep
NousRepublicans
elpetitcatala
joanqueralto
TxellBonet
LlunaCatalana3
RepubliCATnet
duduipa
jcanadellb
alfons_godall
TATIANACHRIS
miriamnoguerasM
iaia_toneta
elputuamu
MartaDui
jmangues
xavier_torrens
poblescatalunya
portet_bruguera
NereaRodriguezD
PuigFigueras
OscarAndreu
VerstryngeJorge
HiginiaRoig
Argidells
albert_orta
TeresaClari
blancaagullo
noemimayoral
LauraBorras
xdr_repcat
324_politica
OrbitaCarpeDiem
albaverges
rogertorrent
CatalanRepublic
micccina
a_laRepublica
TeresxRep
CanalRepublica
eLPuToCaRDi
Quarenteen
rlopezct
vinsrepublica
BabelRepubliCat
EsportistesxR
naxoxan
marjose_bcn
rei_llangardaix
bet365_es
PartidoPACMA
ImgxRepublica
freed4Catalonia
IOTASupport
Ripple
Morganacatalana
lulu6019
Guatlleta
desferrapertu
Naturcell
pitufinetprecio
aracegea
Llusa19
albert_dm
AstroxRepublica
MainatJM
josepuntcat
ramoncotarelo
SuciedadCC
davidpich
MNAnoticies
GrafoLover
DolorsBoatella
ferranmartin
jordicalvis
jordiborras
Juanmi_News
Berlustinho
producdelaterra
Piulador_K_TALA
tonib1212
RepublicaBaixLl
CafesxRepublica
Cristina_Cusco
nurietamalera
soc_cat
_sspm
audrey_bcn
anna_guxens
Wertyalord1
sangculeoficial
Boladevidre
DewCatalunya
albert_dmcat
jaumeoliva_
gallifantes
ramirp
FAQSTV3
Laupi93
carlesral
Repicatruges1
JordiPeiro1
directe
JoanSole_
jopocht
cristinaisanta
mksjosoccdr
josepm_giner
elmatidigital
IsidrePineda
sergipinkman
SilviabelB
DissenyxR
ElsVolemACasa
usvolemacasa
txellborras
dolorsbassac
CarlesMundo
ClaraPonsati
quimforn
elnacionalcat
JaumeAlonsoCuev
MartaMartynY
SonrisaLab
JORDINADOR
denterd
Hirumarmart
Cristina_B
martidimauro
CartelesxRep
Birresrepublica
ANC_Bombers
tjparfitt
jordialapreso
raonsrepublica
Aixequem_la
cddrcat
