AndrewYNg
JavierBusquets1
ESADE
EloiNoya
JairoWashington
adrianafreitas
lcgimeno
Datumize
jordisellas
gendigital
PopapCatradio
albertcuesta
albertmurillo
HolaMariola
albertmm88
Pau4ir
cejiri
FinancialBrand
KRLS
SanzianaG
JimMarous
IEBigData
ieHST
LafuenteNacho
Joez74
javierccastillo
JoseMichlGarcia
johnthornhillft
osalap
Rentseed
lluis_llach
IEmasterbigdata
InnFin
FTCInnovate
JordiTeixidoPMP
devie_mohan
fenztech
davidbrear
dlombardiwin
WealthTECHBook
molinsg
ING_news
jteixido
mirballgo
JuntsPelSi
raulromeva
FaltingsBoi
SusanneChishti
FINTECHCircle
TheFINTECHBook
banknxt
MartinaCarrasc1
Smoice
Finvox
BorealVenture
BBVAInnovation
karenchurch
backbase
MXenabled
3scale
Financial_GD
Temenos
vyasinetskaya
Finovate
MichalBezak
ErikBrieva
gimenol
disruptivevince
greg_gillet
iguero
nmharper
xanguera
papisdotio
nut21nut
microcuentos
Goodorama
Wipro
luisrodrigz
BStartup
guerrerocg
ThinkBig_open
oriollloret
vrbenjamins
angelrosdomingo
mariagrineva
selectapbcn
BillGates
FintechBot
miriamtorrens
josek_net
Telefinnovation
Wayra
reyesbolumar
LDFleming
arturaguilera
outliers_es
jandrosantana
inveready
KernelAnalytics
junqueras
Numbrs
MrHicks46
xavierlasauca
GuyKawasaki
mashable
TheEconomist
flupianez
josverwoerd
FIBAlumni
joseantoniogall
Hellmania
infogram
oriolblanc
Archyapp
jaumeagut
vpartal
oscarmarinmiro
RecSysWiki
gsburguet
EvaMSelva
MirceaMihaescu
DignidadyUtopia
spaidospuntzero
dngusev
peclaveria
meniga
el_pais
RJFriedlander
TEDTalks
15MayoValencia
dmmosquera
maxmouwen
marcmng
ulabox
Betterment
desidedatum
ubaldo
kitebit
antonibassas
soniafabre
grotuk
luguina
edans
licuende
xberneda
gabrielf458
carinaszpilka
JaumeBarbera
PrimaRiesgoBot
MartiCormand
Angelculebras
dtelephant7
andreuaraque
ReviewPro
banktech
BankNews_Media
BankInnovation
3gerardpique
TABAKOVIC
ignasi_martin
LoBonAndorra
wallo_es
Founder2be
Carles5puyol
FirstTuesdayBCN
antonibiada
cesc4official
oscarjulve
TED_TALKS
wordpressdotcom
ferrerabertran
xavierverdaguer
earcos
lajo
my_value
RWW
ToniMorenoURV
andresiniesta8
itarradellas
FCBarcelona_cat
cinema3
FROESEK
ggomeze
paritosh67
xcanals1
StrandsRecs
ElenaTAlvarez
fxn
XSalaimartin
albertoknapp
Filmin
QuimMonzo
diderich
marcvidal
aficionado
Netflixhelps
netflix_instant
netflix
Kiddomotors
jaumegoma
guillemvidal
ShayganK
cescpinyol
ijcai11
umap2011
daniel_julia
bzzzbip
ferransoriano
MarcusPV
xavi
JulioAlonso
bigmlcom
gure
geniscormand
tartanna
EudaldDomenech
StrandsFinance
brunovilarasau
datasalt
aweigend
DidacLee
mgarrigap
marciobarrios
elipariser
Ciutadania40
LinoBort
Jmborrull
alessandroiocco
arturomacdowell
camaraabierta
pabloryr
BernieHernie
TechCrunch
networthiq
carlosblanco
JesusEncinar
recsys2010
njyx
ulisescortes
ealmirall
Money501
barrysmyth
MoneyStrands
betesiclicks
ultrasonica
vintageBCN
pau
martinvars
enekoknorr
ramonsang
mtrends
OrpheusMedia
wallmatic
nax
pelluz
Jazze
ivanprado
jherskowitz
czuriaga
marcbc
jordisanz
xavix
TU_Cuentas
noyda
qapacity
japindado
ryanwi
omgjjd
ocelma
carmerossell
xamat
Chicisimo
genisroca
carlosdomingo
polnavarro
aldamiz
