elpetitcatala
campsoscar
manuginobili
JosepBorrellF
Anonymous_opt
deportado4443
PopapCatradio
QuimMonzo
Rafols1
_anapastor_
EugeniaParejo
damiacalvet
LauraBorras
martaflich
CAT_memoria
cristina_pardo
jsalvadorduch
ChakirelHomrani
valtonyc
PujolBonell
emparmoliner
protestona1
govRepublica
CatalanCouncil
boye_g
Ricardo_Arjona
QuimTorraiPla
maticatradio
M_M_Barcelona
bcnopenbs
JoanLaportaFCB
st_esteveroures
poloniatv3
jcuixart
CDR_Cordoba
Cdrfcb
luzrello
antonlosada
querellantsXrep
neusmatamala
openarms_fund
ultra
carlesral
QuimMasferrer
Viatge_Orient
freeopenarms
epaluzie
ErnestoEkaizer
yeyaboya
Mireia_veca
A_Granell
ernestmaragall
beINSPORTSes
PSPlusES
BeatrizTalegon
juliosalinas19
alexsicart
Eurosport_ES
Dormity_com
gallifantes
LaFallaras
CDR_VdM
TranspiSS
vanesamartin_
MNAnoticies
rogertorrent
MASQUETW
HelenaMaleno
patricialopezl
blogsocietat
carlotafillol
quiquepeinado
jordiborras
Chumix12
lluisanaya
PalauSantJordi
jordialapreso
CatalansForYes
raonsrepublica
CNICatalunya
jonsistiaga
CaixaEnginyers
3gerardpiqueHQ
wagensberg
martarovira
ERCbcn
CarlosMarti8
charlyeds
CDRCatOficial
jordidir
catalan_gov
JuntsPelSi
AMI__cat
jorditurull
dolorsbassac
txellborras
CarlesMundo
quimforn
joseprull
PuigGordi
MeritxellSerret
ClaraPonsati
toni_comin
OmplimBrux
eyndePenal
salvadorcardus
Diplocat
GironaFC
LaVanguardia
usvolemacasa
socialistes_cat
elmundoes
el_pais
marcsampedro
raulromeva
nitignorants
Xuxipc
AnonymousBCN
Taula3sector
CataloniaHelp2
FonsiLoaiza
Well086
antoniobanos_
tjparfitt
enpeudepau
QuicoSalles
JoelJoanJuve
PortuariosCNT
marcusmartinus
mhistoriacat
RicardUstrell
SergiRoberto10
PNMontserrat
CCatalaNegocis
soniamoll
unisxrepublica
bonpreuesclat
mrovira
ANCFortPienc
CDREixampleDret
wikileaks
imma_feliu
jordisanchezp
La_Directa
Reuters
ref1oct
JeffBezos
transit
SpheraSports
directe
lluis_llach
Sabadell_Help
erasureinfo
raconets
airhopping
PrideBarcelona
HayQueSaberlo
MartinGarrix
PepTeam
SummitsofMyLife
cejfe
fundacionmessi
xatic_cat
LuisSuarez9
norcoreano
sortimbcn
cruillabcn
RTorquemada
diarimaresme
MaresmeLV
Catmigdia
YSantonja
Pebble
franceschoms
albertpj75
mon_tv3
LaCasaAzulBCN
CincoDiascom
elnacionalcat
sabadellpremsa
JoanTarda
revistamaresme
MontseVila7
rodalfa
evadlarosa
Bizum_ES
AppStoreES
ScotNational
ManCityCatala
fcarreras
polnavarro
KeradGames
NarinantCat
Palco23_es
BancSabadell
oriolgallostra
mvilarroig
oriolmitja
FBSabadell
vicepresicat
gabrielrufian
nytimes
Fotlipouweb
wislabe
petshopboys
cocowally2
FCBmasia
KRLS
aleixfillol
europapress_tv
bcn_ajuntament
BCN_Ecologia
ThIsCatalonia
MeteoMauri
EPinternacional
rac105
esportcat
BCN_esports
Berlustinho
espaiinternet
optimotcat
Toni_Cruanyes
DretsCat
btvesports
LabFabfr
fablabbcn
BCN_AteneusFab
footballiaweb
La_Gardenia27
Bcn_Eixample
quimarrufat
cupnacional
ollagostera
cayellasi
xavi_porras
BCNmoltmes
diba
ABallesterosPM
epmusica
GemmaFillol
DOGCdeldia
patrimonigencat
recercat
opendatacat
salutcat
joventutcat
treballcat
territoricat
icscat
112
ensenyamentcat
parlamentcat
Catinformacio
tic
catexperience
elmatidebcn
HiginiaRoig
Esport360app
assemblea
CridaDemocracia
einescoop
aioraoronoz
wasakk
marcosamores
Fotlipou
intakito
rubenpoveda
CatalunyaRadio
llenguacat
ForcadellCarme
Esport_IndepCAT
Esquerra_ERC
Lopecilla
HoritzoEuropa
ageSf
BStartup
RACCoficina
nahikari_asekas
Zoazita
we_love_art_
XaviGasso
TMBinfo
esport3
ElBornCCM
naciodigital
vinyet_br
Jimenez_Alba
solvia_es
TimeOutBCN
MoritzBarcelona
alcantara_alb
AdaColau
kilianj
cocowaly
JoelVif
consumcat
RaholaOficial
junqueras
Monso9
CatalunyaPlural
AmuDaria
BlocdelsViatges
AppStore
DreamSculpture
DMNomade
ticbeat
bcncultura
cultruta
marcmarquez93
pasaenbcn
SeleccionsCAT
xnr1990
SabadellCAM
Cotizalia
XSalaimartin
u_noe
cultura_cat
TwitterAyuda
eldiarioes
EPconsumo
reOrienta
barcelona_GUB
llenguacatalana
Catala_Correcte
btvllengua
Twitpuntcat
beteve
TomasMolinaB
ArseCanada
guillemilkyway
rutvicente
iescolar
alba_roig
EPeconomia
emergenciescat
Jaraesmayor
omnium
LaTdP
Vertele
SABADELLnews
rrusanna
rac1
ClubRACC
vivaelpopnews
barcelonews
VilaWeb
324cat
Opinio_EPC
antonibassas
tv3cat
mmaganr
meteorac1
btveltemps
FCBtv
DIXITcat
VilassardeMar
Ellos
soler_toni
termcat
FGC
sabadellprensa
bomberscat
sport
barcelona_010
BCN_Mobilitat
La_Manchega
evacastells
JuanjoBrau
pcabiscol
mundodeportivo
muyinteresante
btvnoticies
meteocat
ocupaciocat
012
MODERNCRUSAIDER
TMB_Barcelona
marteire
barcelona_cat
barcelonactiva
gencat
elmonarac1
FCBbasket
BancoSabadell
elpuntavui
softcatala
europapress
andresiniesta8
3gerardpique
FCBarcelona_cat
Ricmg113
