planellamariona
srbanquero
Lautaro_Arg
govRepublica
Nataliadipp
epaluzie
PujolBonell
elsa_artadi
ParlamentCdr
QuimTorraiPla
DesInfoCAT
ComptadorRep
transit
josepcosta
CNICatalunya
MeritxellSerret
toni_comin
quimforn
Cati_Girona
catalan_gov
jordiborras
ramoncotarelo
youalwaysdecide
yanisvaroufakis
quimarrufat
AlbanoDante76
esterilla10
martarostxore
sumate_asoc
omnium
neusmunte
joseprull
jorditurull
centre_IRIDIA
jaumeclotet
lluissoldevila
fmarcalvaro
TianRiba
jordisolef
CollectiuPraga
franceschoms
JulianAssange
NeusGomezMunme
ref1oct
empaperem
mossos
soynormalvale
AbsisRestaurant
lenz_adam
LSaezJauregui
ARAG_Es
MediadorSeguros
eESeguros
jordiduch6
cl4usman
e2kglobal
dgc2907
JoanRamonMiroR
PuigIsabel
LaiaPelachSaget
llsalellasvilar
MotoGP
IsraelCup
carlesgutim
Learn_Things
LFDCinter
Clo_barba
PalomaArenas_
montessoripalau
mhistoriacat
mescub
AnnaPlanas6
ebrokerES
benjuic
Marc_Trayter
CgcafeAaff
SeguroComunidad
gabrielrufian
quiquehuerta
Puta_Ramoneta
gerardbelem
jordiemporda
AnnaGaSabate
eduardorepi
lizcastro
teoremaabsurdo
MrIzzyRodriguez
TriasBiscuits
jmjaume
PerterPunk
La_Retaguardia
JuntsPelSi
antoniobanos_
TheWeirdWorld
piabastons
rogertorrent
SarriadeTer
FIATCseguros
PymeSeguros
SegPlusUltra
foroseguros
ReiniciaCat
JuanesFTR
More_Evolution
AsigestSegur
PodemosFerran
JustetJustet
SocMont
bomberscat
DANIELdoiser
PajaritaStory
leeerei_97
muagirona
lluis_llach
Ada_and_Van
jcanadellb
equilikua
xaviacami
agustilopez
CridaDemocracia
jmterricabras
falgas_isern
huncpiscemfer
ZoilaBabot
All3erTwitts
ClipsterBCN
ScienceAllDay
mediadoresenred
RAEinformal
davidpareja
FascinatingVids
gorettixiberta
apons2
jadro001
PetrusRaluca
NetaToneta
JCM47ASIG
AdaColau
xataka
jtriolag
GeliSoler
CanalCorredores
vullbuta
ThIsCatalonia
AngladaMarti
HistoryInPics
Paralelito
touchland
GinaTost
SrDeadPoolTM
AlexFenoll
sdespuig
ForcadellCarme
natzafarre
jordixavila
GrupoLiberty_es
gironina_7
ConstiEspanola
Colonos_Cs
iaia_toneta
socunnoucatala
Diplocat
sucdellimona
PompeuCafre
un_pais_normal
Cheografic
Victor_Bobis
LaLluna_LaPruna
moderadetdmerda
ARAcomarquesGi
catalanaocc
aranagoiri
RamonCarner
Berta_CF
aegonseguros
EnricCb
CristinaTurbau
norcoreano
Lola_oc2012
ModernetdeMerda
gmail
salvadoralsius
estefaniacarr7
agusti_da
yurovsky
HOMSC
saragonzaalez
CCatalaNegocis
mutuacat
txearana
gcapdevila
BibliotecAsegur
xenxi1
jjgonzalez2
REINVAC
davidMatasb
enricpalol
Peritatges
JoanMoralesDuma
Club14Es
viajeroninja
SantiVila
HiginiaRoig
PIMESind
KeepCalmCat
Jaquealjeque
atenapouclavell
danimacaya_
eligeli3
martarovira
Esquerra_ERC
ncadenes
Sharifstandup
FiresGirona
pau_maso
marcvidal
ramontremosa
Falonet_Borinot
MonDiari
AdACdA
rabiadelsur
David86C
JaumeBarbera
seguretat11s
emparmoliner
GEI_2A
assemblea
celmacelra
BernatGrauMore
TecnimotoGirona
EdU_Ribot
merceteresbonet
omniumgirones
cmste
RatafiaPujolar
narcispresas
GegantsBlanes
AGROSALVI
marionapf
GossosGirona
turisme_gi
vergonyaN2
Mas_Enfurecido
Vistagirona
tonixucla
martasimbo
AXAContigo
joseppratriuro
monicaoltra
firesdegirona
pmgirona
NatxoMdVA
DolorsBoatella
PiterCohen
muyinteresante
la_xoli
alcaldessa_gi
iec
LlorenFrigola
JosepLagares
girona_cat
espaiinternet
AnnaPlanas1
pujolraslaia
viktu
ferranbrosa
amunnepa
cristinagirona_
reixelsolpla
esecundarios
salamartin
JokeboxTV
Thiago6
laniona
restaurantcanco
Xiquein
marionagrau90
figuerasriera
Tomedo
MinoriaAB
defensor_gi
OliverTuits
otrodiademierda
Reale_Seguros
Inese_seguros
noticiasenmorse
q_vila
munichsports
pau_giroimatges
Girona_metroo
buticelra
marianoguer
paisdecoto
cbonaventura
JoanTarda
aleixserratoliv
adela_6
manelct
totimaso
NuriBabotRiera
Android
enjordipares
AlfredBosch
Allianz_es
FibyBernal
perearagones
miquelcalcada
JosepBargallo
FofCatalonia
elmundotoday
MarcBartra
EnTeo
joancarlesperis
PPfenninger
llucsalellas
CUPGirona
Pandorita87
solergasto
Heriberteixidor
Tiet_Felip
carmepuigdevall
agnesjuando
DaniAlvesD2
ffyddg
bernatqt
EstrellaDammCat
MoritzBarcelona
enjordinavarro
isaacsanfer
Arcadi42
XSalaimartin
ensestanfotent
airllimos
mort
masaenfurecida
ferranf75
llenguacatalana
albertllandrich
santiniell
Cuffi
soler_toni
iuforn
pamplinero
324gag
AFontas3
quinti7
CalDirHo
jordiarcarons
mariusserra
EscurcoNegre
DoctorEstupor
sirolopez
SergioRamos
aida_dr
jofremartell
mrflybrain
rieranuria20
QuimMonzo
titusgrossus
Poquicoses
gretaba
tonialba
Quimkong
GrupManel
RogerSaperas
sixtegt
Batukrac
nuriabech
Piulador
elgrandictat
PatrickBolanyos
AmadeuBrugues
Mohamed_Jordi
FeliuVentura
Sperezcruz
martaverap
cesc4official
ferranvo
poloniatv3
jordiborda
Josep_Huguet
CarlesDelbi
laurapl5
queconovell
daniasenjo
cuatrecases
tv3cat
xbrunet
marta_cornella
martiteres
labandadelyuyu
xaviertrias
MarcMundet78
Fotlipou
jordicuminal
dolorscamats
junqueras
EvaPiquer
socunanacio
candelafigueras
Primertoc
ecasadesus
joanaortega
jlcleries
lluisrecoder
murielcasals
frandomenech
miccionari
marcarza
carme_capdevila
toniclapes
raulromeva
jordict7
antonibassas
gvallseca
parlamentcat
AnnaSimo
monicaplanas
mbernism
Marcyanes
calsina3
quimnadal
eKonomicus
rut_vilar
cupnacional
xavicoral
DiarideGirona
Mussap
AXASegurosEs
DKVSeguros
ebarist
Marrecs
icveuia
sapienscat
ebenach
jordievole
andresiniesta8
jordibaste
danielgras
AldoBarahona
mirmirbb
pitumasdevall
marta_sial
culellsala
isaacmasegu
lecroupiercat
montserrat_tura
toni_strubell
gencat
APM
alexmiquel
OscarAndreu
orioldebalanzo
philmusical
xavierbosch
3gerardpique
Sergimas
tudirasrac1
ARAesports
Carles5puyol
homencat
amicsdelesarts
jovesomnium
rac1
racocatala
Twitpuntcat
narcissastre
Amarti_Su
etfelicitofill
ferranmascarell
lasegonahora
perezesquerdo
ciutatdegirona
fgironina
enric_cornella
jmones
30minuts
KRLS
uriel_bertran
cronicacat
FCBarcelona_cat
elmonarac1
FCBRAC1
albertpuxan
rauliglesias
enmil1
324cat
diariARA
lacompetencia
sergicanco
perecornella
