CridaDemocracia
KRLS
UOCit
mireialeg
JordiDuranCals
evapatriciagil
UOCuniversitat
Glovo_ES
XarxaIP
FjordMAD
BCN_SantsMont
DeloitteInsight
AccentureACTIVE
MobilityWise
JordiGriful
alex_lopezt
Google
Ogilvy
SergiXaudiera
jpocurull
joan_olivares
joanabarbany
jmeya
Intelygenz
JavierPArana
ticbeat
edans
JoanIgnasiGrau
LuisAguilarCruz
CanalPDA
matorregrosa
lluisanaya
dmarcop
sergimarcen
jordiescale
ArtePresentar
Dropbox
losilux
MariaFa
albertsierra_re
orioluhf
llorencfranco
juditcarrera
tic
cristina_vila
MWCapital
SlashDataHQ
xpuig
hectormilla
oriollloret
albertcuesta
JavZamora
josepvalor
miguelangelsast
jcrubio
javimarinpulido
alfonso_prieto
jordiferrerh
Portaltic
Hipertextual
slacarta
sandra_sieber
mashbusiness
davidayalas
celularis
genisroca
MiguelArino
mashablemobile
mmatencio
cvaldecc
iesebschool
cristinaribas
gencat
igarsaball
esbiete
jordigraells
