MiquelEstruch
annafenoy
SergiTarres
PAH_Sabadell
PAHCBages
ObraSocial_PAH
Angels_Folch
RogerHeredia83
martaribasfrias
NUET
EUiA_cat
laura_rosel
marcmoia
osanfrancesc
laiabalcells
zestleaks
ferrannett
lgalobart
CUPNordOriental
Nataliadipp
Nudenu
anasurra
ICIPeace
miriamnoguerasM
RepublicaTVcat
LaiaPujals
ANC_Manresa
latinosxRep
lrouraferrer
NataliaPuche
lirradiador
AriadnaBenetM
neuscanonja
GeorginaPares
MariaMas77
nuriabreu
pilarcarracelas
Davesas1
escolasunion
openarms_found
XaviEscuder
____Jona____
democracynow
adriaral
CridaNacional
capdesuro
Indian_Runners
SPIEGELONLINE
marcfontribas
MariaSirvnt
jordisalvia
saladiesergi
RogerPala
jordimartifont_
julidejdarmuoz
esjuel
Serjfield
jeremycorbyn
OmniumAltEmp
EUCat_Dialogue
SelisGm
humansoflatepr1
LluisSalesFava
amnesty
Conf_Ratafia
joanm63
AjSCFarners
ErnestoEkaizer
Contrapoder_CM
jordicalvis
genisvives
itacappcc
catalan_debat
agus_left
BetonaComin
SindicatLloguer
lamira
ramon_durbau
Fuuenteess
Apujolmas
dianacoromines
anniiamaciias
paulafranquesa
AlbaCusso
adria_compte
JuliaBerrido
pauturro
ANCTarragona
ady_sanuy
usocatalunya
JovesUSOC
SoyRobertOrozco
lavictoriavid
assembleasmxi
lescortsxindep
KarnaMikko
GraciaxINDP
_espigola
JudithGr5
edubayon_
CDRNouBarris
CDRepublicaVic
ClotDecideix
CDRHG7
CDRManlleu
CDRCerdanyola
CDRLesCorts
cdrsabadell
gebelque
anna_caula
LlSalvado
sergisabria
AncLatvija
brokep
J_Zaragoza_
SHLMendez
Gemmajhb
Alistair_SBD
ANCFrankfurt
CridaLlibertat
JNCVidreres
sergimiquel
FrediBentanachs
marinaisun
lourdescardivol
TamaraVila83
josepalay
Rafols1
LauraBorras
MiquelBuch
angelschacon
estercapella
JosepBargallo
damiacalvet
ChakirelHomrani
jordiPuignero
EinaCG
marcfaustino
BDNxIND
ACDretsCivils
marcelmauri
mariadolorsa
ZouhairHairan
ctxt_es
AudienciaCero
despertemrep
ejimenezcara
ipardo_romera
NNGGcat
valtonyc
EsqRevoluciona
heteroesquerres
LlunaCatalana3
cloudechka
reeixida
DrassanesCAT
CristinaAgell
EricAntonell
CatalanCouncil
govRepublica
ANCglxi
mireiacastello
AngladaMarti
CPoliticaUB
Spindoctors_cat
ColpisCat
QuimBrugue
pep_cruanyes
Cup_Breda
CUPLlicaDAmunt
CupLloret
cup_arbucies
josepcosta
hector_granota
NoraMMC
elgabinetcom
iPoliticsCat
compolcat
AlexRocaR
montserratrm47
