LobbyistKanye
andrewchen
dwallerstein
ASmallFiction
The_GrayMarket
Ocasio2018
solviloga
avohq
KaramoBrown
tanfrance
jvn
ChristiesInc
theartmarket
stefansigurds
gunnigylfa
fiftyyearsvc
ArtTactic
artmarket
ArtObserved
sethbannon
DuncanJWardle
solvipall
RonJeffries
EmanateOfficial
oddur
Frostaveturinn2
oooddsson
trostursig
hannu
arnorb
hildursverris
aslaugarna
thorgkatrin
byrenius
GuzmanDiaz
ritholtz
Kiddioli
johannesp00
lifeatexpedia
dkhos
JonsiGQ
IndexVentures
enginoid
AboveAvalon
stratechery
internetofshit
PaceGallery
bardur
hjortureh
andresjons
madewithARKit
kastaniubrunn
YFinnbogason
MohanSawhney
thordiskolbrun
twehmeier
modestproposal1
meredithperry
rabois
arnarths
cdfergusonII
RobertIger
VigfusR
TryggviGy
csferrie
ChapmanCatalyst
Guffi
nytimes
BarackObama
MoFIceland
rafat
sarahgillmartin
pwnallthethings
magicleap
rabovitz
Coadec
guy_levin
TedGoas
civicdesign
danachis
jmspool
POTUSPressPool
raggathor
HelloKolibri
aarron
lissijean
nfergus
kristatippett
radiosmith
koddsson
benediktvaldez
heidihelfand
gruber
SweetieBot88
kschwaber
isaackato
ananavarro
GylfiOlafsson
SiliconDrinkabt
PopSci
Nordic_Makers
asanwal
ttunguz
cbt_kelly
JohnLegere
herrhelms
Trace_Cohen
brianscohen
jamesallworth
DennisMitzner
NewYorker
peakonteam
davidhelgason
azeem
CBinsights
bjorgvinio
Bjarni_Ben
HilmarVeigar
BuzzFeed
Jessicalessin
eringriffith
mathewi
Julie_LGreen
robinwauters
adambain
NateSilver538
krnlpanik
LostInTangent
timomj
gislio
MaxCRoser
abnormalreturns
IcelandStartups
strle
BalaInIceland
georgl
EggertC
bgurley
pkedrosky
asymco
dcurtis
jesskah
dhh
newsycombinator
neilswmurray
jonsvt
TheNordicWeb
hvalfells
artdetective
Percival
nordgren
JaniceMarturano
AnnaFridaGisla
claychristensen
gudjon
joisig
kristjanmik
benthompson
AdamMGrant
msuster
PatrickMahomes5
guardiantech
stewart
LDahg
gummihaf
georgezachary
naval
davemcclure
jeffpatton
alliannas
happysquid
activealli
noahchestnut
Jason
bchesky
felixsalmon
adamnash
theinformation
mccarthyjim1
hjalli
eric_seufert
sgblank
awesomejohnson
bgmasters
peterthiel
rrhoover
Benioff
om
arihelgason
danprimack
Boldstartvc
iamharaldur
hunterwalk
davidmarcus
northstack_is
cdixon
GummiEggertsson
IBMWatson
jeneps
googlepolitics
rsms
LarsLuv
beller
skupor
W_ScottWeiss
johnofa
jeff_jordan
withfries2
ChrisLyons
ThordurArnarson
erikbryn
EvelynRusli
bfeld
ProductHunt
blaeris
jess
halldorel
BEgilsson
berglindsunnas
trengriffin
fredwilson
sacca
lizgannes
NellieBowles
StartupLJackson
GisliSveinsson
katherinemiller
BenedictEvans
ericjackson
robinhanson
addininja
arnibirgisson
hugihlynsson
smamol
arnihermann
henrikkniberg
heidabest
djmunnskol
Haukursteinn
dneighbors
Finnurkg
HaukurP
balajis
eirikurorri
jgebbia
mccarthyshow
semil
karifinns
steinnes
MrTwisby
vigniro
hallgrimuro
vibstofan
juliarunolfs
svangr
birnaschrm
CrispSweden
einargunnar
mdcranney
briansuda
iodboi
johannth
thescratt
KHreinsson
BBCNorthAmerica
Stigurh
HalldorArmand
micheleidesmith
nntaleb
SlackHQ
neiltyson
JimmyJanlen
olafurnielsen
jack
biz
ev
stevesi
NASA
Reconesse
darth
valathorodds
bergtoraben
StefaniaBje
ninomelon
ArnaldurG
gunniho
juliaher
HannesJohnson
roelofbotha
amcafee
ericries
siliconvikings
kevinroose
jankoum
rafnsteingrims
BBCRosAtkins
Ballilauga
artnet
Gagosian
jerrysaltz
KellyCrowWSJ
KernelMag
PatrickRuffini
NatSecCNN
ChoupettesDiary
helgambeck
asithordarson
DanielleMorrill
KrisBjorn
sollytweet
chamath
elonmusk
Emily
engadget
verge
TheStalwart
CCP_Explorer
helgahjartar
satyanadella
sherylsandberg
haukurhomm
DogeTheDog
tolvari
nrrrdcore
saatchi_gallery
voxdotcom
ellie
berglind0sk
BBCSteveR
danielgary
andrewsweiss
Carl_C_Icahn
paulg
svennnni
sama
jokull
valgerdur
jimantle
arnih
QuizUp
WIREDInsider
WIREDScience
WIRED
bhorowitz
a16z
pmarca
fwd
TechCrunch
bbclysedoucet
biskupislands
thorbjorghelga
njalsson
mikeallen
Medium
TheEconomist
kirkjan
maxseddon
ForeignPolicy
