MeritxellSerret
ninopulpo
angelschacon
ernestmaragall
albaverges
damiacalvet
ChakirelHomrani
Maria_Mora_Rado
vinsrepublica
CafesxRepublica
Birresrepublica
CAT_memoria
vgascagrau
AvisxRepublica
CatalanCouncil
amtu_cat
MasrieraAbella
MossosXdemos
AbelloOriol
monicagallardo
Marga66304808
mroyoespinet
MolonsAntoni
csolet
VeusxCat
martarubru
DriboApp
SchezJudith
evabynuva
FrancescV1975
rrovira70
AngelsBargallo
MerceCanyet
juditqueralt
_maarialopezz
indalecip
Jalisca1
estertaabenedit
eliromm
rat_llers
PuntoEva
Danfos7
martavallsmunt
eduardpuchi
Jo_Catala
NuriaRigola
Jordi_S91
CladellasJC
rogercanya
cotodol50
Annaregor
endavant69
tania_rius
_AnnaSL_
refugiderebost
CarmenHierbas
AntunezNgel
marservia
ecasadog
alex_burdoy
playplay625
Oriolett
XavierAgell1
adriagomez19
francina1955
lluisabella
sndra_8
TeresaTerradas
anna_magrinya
mtvperiquita
OmniumVOriental
pacomonja
annavipol
annadecancrous
quicosala
mrosavila2015
corturull
ChaveTurull
ftenc
Mireiarossellp
narcis_clara
mvinyet
ignasitges
JaumeAlonsoCuev
eyndePenal
JordiPina1
MariaEugeniaGay
TxellBonet
szaragozad
LoraGrau
Nuriaholl
annafranqui78
PDeCATTaradell
pauvilloria
pereportabella
ACDretsCivils
xavicoral
AsensioBernat
mpuigdemontc
PDeCATGIRONES
MorralToni
Ll_JordiTurull
Taula_per_Aran
MtnezdeBrea
avisiaviesreus
JoanLaportaFCB
Elisendalamany
Nataliadipp
VidalAragones
RicardUstrell
CridaLlibertat
Nuria_Camps
EdelmiroGomezR2
barbaravalls
MarcVilarrubla
meryjoey86
rfernsan
Laia1967
PouBoada
gv_ant
Louriath
ValkyriaBrunhil
Miquel_Obrado
DMRaventos
LMadurell
LaDiferencial
lluisa_ng
DniaGom
RosaMSoro
nblanxer
quimfabrega33
PlazaTel
MartAliart
lothlertu
llcapdevila
roolicam
lurdesdr1962
MoreraLidia
Carriepol
Fmnmad
nyinyu_cat
albapmas
Agata_piula
albertlluchtw
mchaconsalvador
MartaMigo
monmocsi
remeipicart
puriferret
jomateix50
Raons_Republica
JOSEPCERVERA
fabres_md
AntoniRK1956
albert_junyent
Penelope_a_itac
JandroJaudi
joans247
judithsolei68
GemmaTrilla
yolimch72
pep_labranya
arnauuuu_s
riba_lurdes
EsterBaiget1
desferr
DavidTorrentsPu
MariCru06944813
perecat14
EnCesc
BalladaresEnric
carme_angles
imma_ccorominas
mjose1968
PirataLilu
farsalia0105
ramon_sans
montsecanals946
Aymnuri
CatfreenowRosa
solaagnes
alexistudela
hematrec
xanetabr
Tereinuca
montseceb
ensabonat
PalmiraTercera
domenech_gloria
jordimanuel
Jordijec
romagasma
david_massana
joanmimo65
emjita
JuditCardona
lauraacosta__
pau73607252
perepujol
IraidaSais
montseturro
Guatlleta
Onixlliure
Pilar73702852
GarritMagda
palaritxi
pinjor65
Masferrer27
supiun
marbiol_m
4nonyma
valldelcorb68
puigamer
Joan_Puigdevall
evacamos
IntoMari
Linesbm
txell_xell
MONMASC
raquelmarte80
efernandezo2010
jose_gavalda
Perepicot
Sisuase
Fina36697711
jmsc70
Estherpiolon
Xeviplay
encapri17
MatiasPosada
evavm1
llovera_andreu
esthersbaella
nisalsrre
carsa2014
montse_r123
albaserrano89
ngels_ll
GerardCarboIbar
InvaderCatalan
mvidiel2
aracegea
Riudemeia
Nuria1966
Jnia84785930
laia9128354
montarmat
NaKk3L
joanagabarrof
planellferrer
Cigro2
Postveritatum
Veronic04174406
free_yellow1
lolaromeu10
LLUISTS1
sanes_marta
nuriajomba
Lolaype
sisoboada
RoserTrull
AngryCatalan
bel_margarida
anacb113
oscar3sqv
annamurga
sort75
elnoiroig
mericinty
carlosalpa
AlbertEsquer
Montselgs
angelsmiralles
marccastells
ivanaranda
AnnaAlfonsoC
alfonsnic
mullonnn
solilokiam
pvivancos
tvilarrubla
a_mulleras
enriccambray
xaviworld82
altarribartes
SantiBalmesSoy
ismaelpalacin
janquim
AlexTreIz
unisxrepublica
AVivesT
andersivera
leivacuixartpol
defak
Ferran_Bel
DoctorMoriarty
mericarles
JessicaFillol
xaviercusso
llorenc_rubio
aescoda
AlbertSegu_
perepunti
rogertorrent
RuthGumbau
angelcolom
julifernandez
AlexGutierrezM
epuigbordera
adic_EiC
jordialapreso
adic_lleida
Adic_Sepulveda
adic_sur
adic_ahc
adic_idescat
highwaymarc
AdicsEnLluita
Republica42
JosefaLpezMart1
Nhika_
NriaMi
LaliWeesp
NuriaGerardo
CasabayoJaume
CatalunyaFreeTV
XaioTro
montse_ramitez
FrancoTerr
ElisaRo16596515
pearlja94282922
liljonderek
Caperupija
BernadFelip
OlgaOrdoez10
Yuyu10209206
manguelita
DanamOlivia
nuriallibertatc
TxaumeGustems
AgustiST69
expertaennores
RakelPalacios
Granollacs
silviasaiz_1714
FSociety_Cat
AlexPrim58
MonicaB59885296
Toni27260642
MRosagarciag
SagitariLlibres
xemamoya
maypibcn
Arantzazu82
Nimoneta
Jenny_Catalonia
NousRepublicans
cnrr54
aviga1948
TsarinaNu
igni1974
CDRcatalana1977
epacolop
Indy2966
Jona3March
AssumptaBolta
indy_catalana
jaumeatonda
chispa34720356
SocialMaresme
Pep591
calaf_g
Mayka_Borrell
franc_mont
Car2007Monica
Maites660816
FreeJordis1O
CalPardalet
desdeSantAndreu
desllenguada
MakonR2
PoesiaRepublica
MarcRM6
Mafefu1967
QuimAntunez
xavicaceres
Edelweiss148
jordiPuignero
jucarsafe1972
cescgiro
xecspir
joan_canada
dvd_guzman
xmonge
AquestFrederic
evallory
JuntsXCat
Ivan_Puig
gasparblancafor
Houseof_CAT
ClaramuntAurora
llpermanyer
CDRCatOficial
illegal_times
RepubliCATnet
CanalRepublica
AltesaAmils
victor_puig
Eulaliamullerat
EstherValMol
PuigFigueras
EQueralto
neuspujola
nuriamartinez4
JordiGA68
quimpf
IaJauma
VidalMoll
marina_bo_la
nekrokris
Llunagroga
alanpolbrun
noeliaporto1
Gonzalvojordi
dmun2010
latataguerrero
catillach
BCinic
IrisGarciaBCN
Angela7661
marislliure
JosepGallardo16
Albert_Gaona
JenniferPalain
Raq_Austeniana
LolaRovira
NilSerra77
AnaGarc42127737
XavierMagarolas
Caboires
joan_piulachs
AinaGonzalez4
enric_almenar
yolalmi1964
EstruchSuades
carlesjardi
SuperMami22
MaRia_sm90
femenia_miguel
EasyEnglish2001
aetrekking
LaNinyaMala
MontseEscoda10
Majonidelpla
JoanSeguraValls
localpina1971
LoreleyWakanda
SaumellDolors
fermibernardo
RakelPerfontan
isabelgr67
Llibertatydmoc
ImmaPaya
lidiagaia8
Cristin74765505
PTizne
Snah50Hans
AlbertJaimeC
Javi824
Cokelett
_asterixcat
CatalinaBarcel4
angosa53
Roisindubh2
campos_francesc
Magjuli3
DESDELBAR
InmaFarran
RickyCa69392149
mim46mauler
Oariug74
jordilsola
nk_esther
Carolin92756159
AscenCAT
jtorruellaroma
pgrocapgroca
rovigar59
mac727472
Lynos_Sorien
Ra_Ma_So_Hum
Igcapoh
AsunToldra
Espera1000
narcinu
nobape
Alaincz78
somhirepublica
Timbalerdelbru2
Elisenda66
kel100b
SrSpoc
Emma__Webster
JohnnyWTF_max
CrisVilaRamos
miquel303marti
gemmasa64
AlbertGallardob
martabuchsinol
FranciscoBarnF3
nitaldia
josep_salvado
JFKAY5
miquelet1948
IsabelcastroG
AntoniRdguez
SoniaReche__
esther_bonachi
CatalaDelDelta
cdm1950
dnicatala
BeatrizTalegon
xrf62
MartaGS_Cat
MontseMontfortB
KingGeorgeTV
ADIC_ACCIO
adic_tsf_llull
ADIC_Salut
adic_cpnl
adic_altpenedes
AdicEmc
ADIC_TerresEbre
adic_EAPC
adic_int
ADIC_GIR
adic_ens
