jonatan_aliacar
xavibg88
aracelicruz58
cortadaantonio
gegeserra
GensNajarro
davidGferriz
bdncom
ianederlucia
nuria_gari5
marosapiupiu
jordiPuignero
joanmargall
nunyez1397
JuanmaWs
tueresbadalona
GemmaPasqual
EPpolitica_cat
aleixclario
boye_g
txellcots13
Fund_Acollida
ToporMarcela
NoeliaGAlbiol
laurafabel
cristina_pardo
Geri_J7
govRepublica
JnnDiaz
IreneFornos
AamerAnwar
evabaror
I_CSC
t_capdevila
neustomas
mmcias
SoniaSierra02
CiutadansCs
CarinaMejias
malonsocs
jmespejosaav
_CarlesCaba
josepvineta
polcarrion
Bdn_Baptista
joseacuencat
lopez_sam
9delpalau
jaumeco
lparis28
Ferrancm
rogertugas
Amicsgentgran
MFGiralt
VidalAragones
nuriacampsvidal
naciopolitica
SusodeToro1
QuimTorraiPla
usvolemacasa
nuriamarinlh
RosaAmorosC
nuriabgav
ReverseGay
Eva_Granados
CDRBadalona
no_callarem
CDRCatOficial
Jordi_Orobitg
KarnaMikko
PresseMuenster
CostaTrachsel
esthervivas
martacidp
DianaRibaGiner
IndependentBDN
MartaMadrenas
espaidemocracia
rogermnf
JaumeAlonsoCuev
ZanuyMunn
BadalonaDC
Bdn2012
elTantarantana
mcalaf1
GariMartip
ANC_Bombers
fonalleras
LaRepCat
TxellBonet
vagafeminista8M
montesinospablo
CorbetoXita
ANTONCARNE
patricialopezl
1968Maite
xaviudez
AriadnaBadalona
AnyFabra
valtonyc
neuslloveras
Jordi_Armadans
totesmoutv3
christocasas
FreeJunqueras
gallifantes
Pesacapsada
QarmaB
PujolBonell
PuigGordi
lasalutalta
elsa_artadi
toni_comin
MeritxellSerret
ClaraPonsati
miriamnoguerasM
BeatrizTalegon
ErnestoEkaizer
jordialapreso
LluisJBove
Lloplupus
LaVanguardia
CastellaToni
monicapalacin29
RutRibas
mfornells
bernatsole
rogertorrent
ernesturtasun
ServidorsCat
teresavallverdu
Sergio_Cala
najat_driouech
eyndePenal
neusvivan
EndesaClientes
Endesa
NNGGcat
Societatcc
LloretRomero
Su_1566
EnricCardona
MontseMSeriolCa
jordisaes
wagensberg
enricgari
GivingTuesCAT
Aspanin_ass
BelOlid
josepcosta
joseantich
MontseRoset3
TecheVila
salaquatre
Jose___Andres
joan_montornes
lluisegura
albertbotran
aramateix
mgabriela_serra
RepressionAtCAT
ref1oct
guardiacivil
OscarAndreu
estapassanttv3
Gbalboa
Enric_Hernandez
RicardUstrell
elvallenc
jesusmarana
enricsopena
krlsprts
yeyaboya
jaumealujas
JavierMaroto
Badalona_GUB
martinezmaillo
Rafa_Hernando
RafaCatalaPolo
anapastorjulian
OlorizJoan
xon59
patriciaplaja
quimforn
elnacionalcat
erc_bcnesnord
Lolalopez_bcn
Carlosfmelguizo
Arnaldo_Otegui
ehbildu
margabo19171
pablodiazflores
MartiNoyFreixa
conselharan
vielhaemijaran
LlucCahis
estanisalcover
jordicallejo
Fundacion_ONCE
ONCE_oficial
BallCanyet
barahonaraul
betulianabdn
tallerBDN
republicaBDN
helenaricoma
labadalonensesc
CasaReal
BDN_Dracs
GironaFC
pep_cruanyes
GerardFernndez1
Bufonsdeltoc
BestiesdeFoc
festesdemaig
ERC_Memoria
AlbiolBadalona
davidbonvehi
pepesagarra
meritxellbudo
bernatpicornell
CristinaAgueraG
tugasrr
Sperezcruz
iunida
PSOE
CatEnComu_Podem
uniopagesos
adria_salido
martiruizland
mariallfalco
yaumellagos
Alcalde_Xifre
AdaColau
CasaAsia
dolorsbassac
Jaumeasens
alex_montornes
joan90plana
ANC_Mossos
pablocasado_
AECAT_cat
CivitiMarti
santiagoespot
luisarbuniel
montserroco
catala69
mforroy
josepmaria_aloy
acarolbruguera
robertfabregat
jcuixart
julifernandez
jordimartideu
CarlesMacian
VictorGasion
xavieritja
bdncapac
CBescansa
esperanzagarcpp
Dionis7vetes
ManuelaCarmena
ierrejon
ferdeparamo
GirautaOficial
XavierDomenechs
InesArrimadas
catsiqueespot
AlbanoDante76
EnComu_Podem
jmartinmontalba
martaribasfrias
pepepuntcat
LluisSabates
IgnasiRugby
martapascal
jorditurull
carlescampuzano
stopmaremortum
ParticipaBDN
franceschoms
FonsCatala
llucsalellas
LaRotllana
BernatDedeu
SumateBcn
meritxell_batet
ramoncotarelo
eduthio
SergiCastanye
bsilanes
ignasicalbo
wwwasilcat
pajares_miguel
mmateub
jordiborras
Ramon92654024
MiquelCarr
desdelamoncloa
ncampsvidal
Quatrecantons
FolqueAlbert
aad2a456f0f04d0
vidal_camps
pnique
aferssocialscat
gemma_pinyol
ercdiba
3Afm
montsebenedi
jordiLlagos
CarlesMundo
esquerramontgat
openarms_fund
campsoscar
AnnaGaSabate
antoniobanos_
xordiet
velezcat
ChakirelHomrani
albaverges
nuria_cornet
gilsafe
CarlesGarcias
faberense
anasurra
gabrielrufian
BorrasBatalla
sal_lari
joanwalterfibla
JuntsPelSi
PrimaveraCat_
montsef10001
elciemen
UnitatvsRacisme
xrius1
txellborras
JMGCastanye
AxelMaiden666
AnnaSwapp
joliverascosta
joan_mayne
gespanyolc
_JuanLi
rfuntane
laribocrusat
entitatsbdn
AliTuiter
xepma7
CsBDNJuanMiguel
tonicanovas98
JuanLinaresVarg
lizcastro
jordisanchezp
SocialistesBdn
oriolarpi
GemmaBlat
bsolerg
carles_tornero
CrisPitarque
SBadalona
BDNoticies
rgarciar3030
UlaFN
IgnasiTermes
mercemassip
TALCOMSOM
OCL_H
APE_Cat
TeresaPujolRoig
FCBarcelona
isaacalbert
jordipujals
patoduartelopez
maria_badet
srodrigueztafur
yorgovich
gmuntane
cpnlbdnsab
monicaplanas
japagubad
ericgomezperez
MonederoJC
popy1714
carmecolomina
ClaraSars
PereMas
acciopoliticaER
NoSeraFacilTV3
podembadalona
Andreueste
AgoraBdn
AvancemMESBdn
MunicipisCAT
FelipeCanadas
RAULITObdn
ictlogist
mculturesmon
trestasses
blligadas
FampasBadalona
perezlozano
PacoEscudero
GabrielFerDiaz
Toniboucastella
IslamCat
MariusMassalle
OlgaPiu
danicfo
consolsoler
museudeldisseny
GuanyemBDN
pauformenti
catalunyamusica
PremsaRevistes
Llegirencasdinc
lauditori
Liceu_cat
xarnegosperlain
palaumusicacat
Pontifex_es
cgarc257
pedroeltercer
julipoveda_cat
rmnahar
ateneusantroc
Angelscui
nurpuma
lliureimillor
AngladaMarti
lluis_llach
jofrellombart
xavireca
ALDEgroup
Monicalabart
julidejdarmuoz
leo0756
cgtbarcelones
GranRecapte
xesbadalona
marcusmorenus
bcnencomu
SentitCritic
OdileTercera
latinoscat
DretsCat
_InakiLopez_
evelardiez
martasalinasp
SiambNos
FCBarcelona_es
XavierBoschG
MarrocCat
Eduardbrt
veinteytres
Eva_Gene
CulturClap
amazanbcn
LlibresDelicte
TanquemElsCIEs
MarcSellares1
anna_moliner
mpujolmany
elena_fonolla
xescooo15
xavilite
facebooklivebcn
Martapadd
A_Clotet
kilianj
ventura_jaume
Fotlipouweb
CatalansForYes
DaniMateoAgain
icveuia
ACM948
mpilar11
OCTAVIDAL
DaniDfma
Lespurnabloc
Ed_Periscopi
PagesEditors
NuriaPicas
sanchezcastejon
albagordo
badalonaguia
carbayon_1
Albabr9
topobdn
rseriol
avcentrebdn
toni86badalona
unilateralcat
CridaDemocracia
mclaracamps
momclu
bjorbla
PatrickVedel
CatifairesBDN
DavidVargasMo
anaraljaan
itmarsegrev
TostDe
PinkDUI
LaLluna_LaPruna
Lapageoriginal
ahorapodemos
vagadefam
Cada11CadaMes
cescsanchez
cesciglesies
SkaKeller
MAC_europa
Almogaten
ccmontigala
philmusical
QuimMonzo
PaulaMtnezDL
mdoloress22
CasipBadalona
Eumo_Editorial
Teatre_Romea
Larsgez
cia_laperla29
Fanbooks_
Nollallunera
asanzg68
AlfonsoAlonsoPP
leconomic
masiadelaxesca
enriclliure
JaumeGasull
_dinaperez_
FEMBadalona
mar_nhdh
lamos2202
CatorzeCat
ModernetdeMerda
El_Plural
AssDonesJovent
msubirats
epuigbordera
joventMBB
CostaIgnasi
AlexFenoll
ForcadellCarme
Consell_Audio
encarnaperez2
clara_segura
CareSantos
skalistrao
felipecanadasgo
daniel_tauste
juanjoruiz89
finanbprts
quesamerce
VoluntarisBDN
robiols
laiabonetrull
fxaviervinas
esportsbadalona
JordiAndreu_
fabianmohedano
ClubRACC
ariadnaoltra
Pablo_Iglesias_
NuriaVentura
MCarmeRocaCosta
bromera
Viena_Edicions
CE_Seagull
CreuRojaCAT
BNGCatalunya
