Viquipedia
ModernetdeMerda
museudelleida
velasc_alberto
LauraBorras
jordialapreso
marcelmauri
CollectiuEmma
CollectiuPraga
usvolemacasa
CNICatalunya
CDRCatOficial
enpeudepau
JuntsXCat
nessbu
comitedetv3
JosepGinesta
xavicoral
Toni_Cruanyes
30minuts
elsmatins
jaume_pros
AngladaMarti
jaumeclotet
AMI__cat
tonialba
lizcastro
miriamnoguerasM
aleixsarri
AdriaAlsina
pcusco
Totaltupper
Rincewindcat
nsoledomingo
AVivesT
ComiteLlibertat
casalinfants
catalannews
somescola
mitjanslliures
catalan_gov
MeritxellSerret
JaumeAlonsoCuev
CDR_Malgrat
OmniumCV
Barceloneta_Anc
ANCCiutatVella
CDR_CascAntic
CarlesMundo
toni_comin
AnnaSimo
txellborras
contrastant2014
MainatJM
gebelque
RosaSensat
angelrb68
XavierAntich
XavierCasasUGT
epaluzie
jofrellombart
joseantich
parlamentcat
pilarcarracelas
albertbatet
MiquelBuch
montsecandini
Pallares_Miquel
AntonioMaestre
EstatdeGracia
maykanavarro
JosepCuni
aaltafaj
Angels_Molina
SER_TgnReus
martarovira
jmterricabras
AlfredBosch
CridaDemocracia
KurdisCat
maiol_sanauja
salvadorcot
sergidassis
agarzon
Berlustinho
oriolamat
estibadors_cat
directe
SusodeToro1
jcuixart
3gerardpique
orioldebalanzo
ramoncotarelo
AnnaGaSabate
La_Directa
jordiborras
HoFasPossible
DretsCat
ref1oct
periodistes_cat
TianRiba
JulianAssange
naciotarragona
coiaballest
Cati_Tarragona
diaridtarragona
RCTgn
tarragonaradio
Diari_Mes
QuimTorraiPla
lluis_llach
iuforn
QuicoSalles
elnacionalcat
jordigem
eduardvoltas
RaholaOficial
naciodigital
l_hemicicle
Catinformacio
maticatradio
islandiarac1
rac1
marmarvazquez
PDeCATCV
mchaconsalvador
mrcrodes
martapascal
gabrielrufian
JoanTarda
LaVanguardia
LaVanguardiaCAT
ForcadellCarme
junqueras
ARApolitica
ARAopinio
jsalvadorduch
quimforn
XavierBoschG
KRLS
jordisanchezp
JosepPuigPla
franceschoms
dolorsbassac
menagadea
AnnaSatorra
PDeCATBCN
ZooBarcelona
antoniobanos_
eduardorepi
SrModest
CreuOCara
joltrajr
Catalunya2018
DiegoAlles
abelardhjardi
UGTTarragona
CNAB_oficial
ttpitarch
enginyer_cat
jjuliamarti
JuntsPelSi
JuntsPelSiCV
okokitsme
BorrasBatalla
catsiqueespot
mfructuoso57
Esquerra_ERC
raulromeva
LluisRabell
xarques
Vcnencomu
lgmojal
mksjosoccdr
Flamerich
GenisBoadella
AdaColau
jpuigcorbe
MarcBertomeu
CytecK
assemblea
PereLliuro
clava_xavi
CiUParlament
centresantpere
AdriaPunti
bcn_ajuntament
OriolAmoros
AlbertMonteys
ManelFontdevila
elpaisquevolem
mvilaredon
Joan_Dels_Pins
ahorapodemos
Pablo_Iglesias_
gomezant
jjdiaz129
CardenalJubany
francescribera
fgambus_eu
PuntCatTV3
antonimarmes
JoanjoMorales
jorditurull
f_ferrerguardia
sandradespacho
cataloniatoday
Sheiliki
RubenCostaUllua
omnium
mo_arg
cmarquezdaniel
presoinvisible
cuinatsjosep
AlexFenoll
laiabonetrull
angelrosdomingo
joanignasielena
marinageli
Spindoctors_cat
mellisugapastry
CompolBcn
angcastineira
DTenori
estherpadro
sergipicazo
aigua_cat
moment_zero
silviabip
AgustiColomines
PromoSants
gusol77
txellpatufa
ejimenezcara
barcelosants
PDeCATEEISA
jurdisangra
Salutps
JovesdelCentre
CasalPou
palau_alos
instagram
TourismMallorca
cescpoch
oscarriu
AndreuJoanM
