BoyeElbal
ArgeliaQueralt
fanetin
CridaNacional
NemesiAdv
luisgonzaloseg
pompeii_sites
jordimartifont_
albertmercade
gemmadurany
xbundo
lasegonahora
perezesquerdo
Quimkong
natzafarre
tatadevigo
N_de_Nandu
lamira
tot_suma
ElsLliures
KMSxlaLLIBERTAT
9delpalau
CurlingRoures
TietesSEsteveDR
FraJeremies
juliosalinas19
m_a_dejongh
AnaGarridoRamos
rosariopalomi71
josocblau
NataliaCDiez
mercealcocer
Muzungu_
ctxt_es
Hibai_
llsalellasvilar
nuriacoe
islandiarac1
npini
ACDretsCivils
AliancaRebel
marianobergest
PSurrocaBassa
oscar_armengol
mcampovidal
ADIC_TES
ServidorsCat
nuriadgc
Altsasugurasoak
smcatalunya
jordinieva
neustomas
apuente
Juanmi_News
TeresaJorda
MartiEstruch
SJDAulaPed
ideiazabaldu
BenEmmerson1
garciagarciaix
agirrecenter
naiz_info
meteo_aragon
Konspyrenayko
gara_iiriondo
lamarea_com
_isaacrosa
miquelML92
DavidGR1714
xavidomenech99
JamiMatamala
Marta_catalonia
solercampins
jorgecagiaoycon
estercapella
JaumePuiggros
oriolserra
ToporMarcela
joancarlesperis
carlescosta_
joan_matamala
ni1pasenrere
josepalay
MartaMadrenas
grahamkeeley
ThorstenBr
TuitUtil
casals_neus
AamerAnwar
msenserrich
BlancaBragulat
KarnaMikko
freeannagabriel
neusmatamala
FranMoreno92
DianaRibaGiner
BassaMontse
PrimaveraCat_
jlmarti2025
FreeRull
querellantsXrep
inarobles13
MontserratVaNo
lurdscr
elprotestofono
maihaviaditque
wagensberg
pepmartorell
Sgarcia12SBD
enSergioles
ivallets
MariaSirvnt
VidalAragones
asierbijoux
anibalmeltor
mezkaiel
luis_sisepuede
pitudedeu
eduardcabus
SocMont
mstrubell
miquelstrubell
MarqMarti
jordisolef
pilarcarracelas
LuciaMendezEM
EnricJuliana
nadalrafel
ramon_pellicer
xavierbosch
Toni_Cruanyes
maticatradio
directe
JordiPina1
naciodigital
elpetitcatala
X4VIE
Republicans2_0
muguruzafm
jack
DonMitxel_VI
xaiecologic
luisma_lopez
monfort_xavi
mgabriela_serra
carlesral
toni_comin
MeritxellSerret
OriolAmoros
joanqueralto
josepuntcat
nonymousNews
JulianAssange
publico_es
AnonymousBCN
GrenderG
IgorMeltxor
Cazatalentos
Barbijaputa
masademocrata
ARTSxREP
JordiMagria1
AfraBlanco
xgraset
oetxearte
AlbaAdvocada
LlunaCatalana3
caval100
omnium
catalanassembly
DretsCat
HelpCatalonia
CollectiuPraga
sumate_asoc
CCatalaNegocis
Col_Wilson
CollectiuEmma
LluisTorroglosa
JordiA1980
UDRcat
marisolbcn
Edu21_cat
sapienscat
ARAcriatures
FundacioBofill
jordisellas
LaSeca_Brossa
mercatflors
institutteatre
ForeverSamar
CiaContempoRD
ApplauseBallet
NationalDance
agalceran
arnauriwz
JORDINADOR
MartaDui
words4cat
Otger68
btveltemps
despertemrep
LaFallaras
mksjosoccdr
iaia_toneta
Eva_Luna7
Bernat_Deltell
CandidoConde
elpidiojsilva
tableroglobal
pardodevera
MNAnoticies
Cat_Lliures
jm_clavero
anoncatalonia
asj_dasilva
xavier_torrens
susodelavega
sergipinkman
jmangues
EvaPiquer
__CarmenLopez
censuratnews
GobernoAlem
Xuxipc
RicardUstrell
FAQSTV3
BeatrizTalegon
ehbilducongreso
AbatiPenal
JuanmaGon_
MariadelosDlrs
jonsindreu
maria8769
borja_arriaga
Pous
jaume_pros
rogertorrent
CanalRepublica
NousRepublicans
jaumesoler_nyc
Som27iMes
consumRepublica
ContadorPresos
PabloHasel
AnnaPunsoda
KasperJuul_0
Fernando_M_T
Sr_JOF
rogerevansny
PoesiaRepublica
kilianj
NuriaPicas
LaPous_
ramirp
yeyaboya
ErmengolGassiot
inyaki_ellokal
marina68marina
ThankYouFromCat
XBescos
LuiRaces
geli_anna
hannahbcn1
kikucule
Lennycccp
Transportistes
Birresrepublica
lacompetencia
cap0
orioldebalanzo
raonsrepublica
quatremer
escudellat
Mas_Enfurecido
ModernetdeMerda
ClipsterBCN
juantorreslopez
jpurias
jordialapreso
nataliamasguix
rosamcalaf
lavozdeinaki
elputuamu
aleixclario
joanmariapique
mirodavid
_ju1_
valtonyc
La_Directa
bruixadedol
MelciorComes
JoanQueralt
mariatad
Revista_ONGC
EliBorreda
oriolamat
jmminguell
CartesxRep
LaTdP
AsenjoCatalan
jcanadellb
elsa_artadi
AngladaMarti
RaholaOficial
jofrellombart
joseantich
PereMas
TianRiba
jordicalvis
vilallongapac
Byline_Media
J_amesp
Holaiquetal
sesensato1
MTudela
Marc_Serra
versiorac1
JuntsXCat
sninobecerra
toniclapes
PujolBonell
AccioCulturalPV
MarcCarrasco_
FerranPorta
alertatrollcat
LauraBorras
VerstryngeJorge
francescribera
Mireiagalindo
ManelAlias
mariadolorsa
andreubarnils
revista_mirall
JoanSole_
espremulla
nonestop
ANC_Bombers
TxellBonet
jaimeaja
PuigGordi
albertdmcat
AtlasFuture
OriolSoler
trinitro
IMatavera
CarlesMundo
quimforn
jorditurull
joseprull
joanaortega
joan_canada
RaquelSansDuran
angelsmcastells
JoaquimBoschGra
boye_g
elisabeni
GorkaKB
BelOlid
montse_bassa
I_CSC
CDRCatOficial
catalan_gov
mangelestrade
miquelpuigrapos
JonTugores
ferranfalco
ernestmaragall
jmterricabras
ramontremosa
RosaSensat
JRhodesPianist
OmplimBrux
SJDbarcelona_es
SJDbarcelona_ca
AnaGomesMEP
jordipueyo
fmarcalvaro
Alfreddezayas
anna_arque
Apujolmas
JaumeAlonsoCuev
GeorgeKerevan
_PaulMonaghan
Sintueldlagorra
mlluisvall
EstherCuixart
juanpisuerga
AsensioBernat
SergiAtienza_
eyndePenal
NUET
joanguirado
ignasisabater
dolorsbassac
Ferrancm
BorrasBatalla
lauramintegi
Mireia_veca
catalangov
Pedrotosa
FonsiLoaiza
joanmiro10
r_zallo
jgasulla
albertmartnez
ebenach
jmtresserras
fjirla
JosepBargallo
Erramun2014
AlbanoDante76
jordicabre
usvolemacasa
30minuts
AnnaSimo
neusmunte
txellborras
lugaricano
andrewiconnell
Kimyongur
margapayola
aleixsarri
laiabalcells
SoniaAndolz
llibertb
eduardvoltas
josepcosta
PereCardus
jcuixart
QuimTorraiPla
pol_antras
epaluzie
salvadorcardus
boixserra
Josep_Huguet
anxoluxilde
montserrat_tura
jordiforns
cupnacional
albertbotran
martarovira
Fotomovimiento
gebelque
Pablo_Iglesias_
ierrejon
gerardotc
AdaColau
VicencNavarro
forges
LHKibarretxe
AnnaGaSabate
PabloMM
montxoarmendari
protestona1
patricialopezl
rosamariaartal
SusodeToro1
antoniobanos_
emparmoliner
iuforn
Ian_Fraser
albertcuesta
WinstnWolfe
JepCodina
mesmar_
paradecto
_pablovigo_
qpmcsp
poloniatv3
queconovell
astroehlein
