comandotibidabo
thepinkertones
ElEden13
bastoneris
VallviCurling
CurlingRoures
Mas_Enfurecido
SenoraCatolica
xavier_navarro_
Donjosepanton
PabloHasel
NachoSanahuja
rogertorrent
ferre_castella
candidatsprim
CUPReus
Counterpiolin
quimforn
AnnaSimo
txellborras
dolorsbassac
CarlesMundo
CartesxRep
Pdemocratacat
CNICatalunya
Esquerra_ERC
ANONSPAIN2
gabrielrufian
AnonymousBCN
Anonymous_opt
NamaTikure
jaumeclotet
escudellat
jorditurull
toni_comin
miriamnoguerasM
orioldebalanzo
SilviabelB
enpeudepau
catalan_gov
catalangov
DavidMolina9
gerardrc80
aferre
ElTabarlot
OmplimBrux
LabEchevarne
PatronalCecot
ernestmaragall
neusmunte
perearagones
jmterricabras
joseprull
OriolAmoros
AlfredBosch
martarovira
AltresBcn
BBCBreaking
EnekoHumor
nadalrafel
lizcastro
CDR_Vallvidrera
AJVallvidrera
CDRCardedeu
QuicoSalles
salvadorcot
antonibassas
XSalaimartin
Catinformacio
CatalunyaRadio
tv3cat
elsmatins
CCatalaNegocis
LaRepublicaCat
naciodigital
elmonarac1
MonDiari
JaumeBarbera
mariusserra
salvadorcardus
gebelque
vpartal
PortuariosCNT
misaelfuste
ArnauEspinosa
TribuConsti
AgenciaUO
KarnaMikko
mksjosoccdr
JoanTarda
RaholaOficial
CDBRaval
BombersBCN_CCOO
CarlesHeredia
ivanmedinaIM
KRLS
censura1oct
jordiborras
catalannews
welcomeCatalans
empaperem
HoFasPossible
brokep
ref1oct
JulianAssange
carlescosta_
xavialtadill
La_Directa
activatemalaga
cap0
ramontremosa
bfuste
lluis_llach
omnium
JuntsPelSi
raulromeva
murielcasals
assemblea
antoniobanos_
cupnacional
ForcadellCarme
quiquepeinado
los_martinez
lahotelista
OcioLV
albertcuesta
sergiocerdan95
ModernetdeMerda
EsDeNegros_
bcn_networking
facua
escotesdealicia
lopezbofill
CridaCardedeu
aranagoiri
EndavantCarde10
vullbuta
toniaira
CarlosLanga
JaimeRubio
LluisFortuny
Finquesimmo10
setdiespuntcat
DiariSomValles
totcardedeu
ASerraInst
ECC1987
AidaSanguesa
mariapilardiez
manelcasals
SolanumFilms
johisunyol
tomeu_pons
PouPilar
CelionsNadal
AcademiaVO
xavisan
solarjuls
gemma_laborda
MariaCuesta
Nurichi28
Rktpat
annababures
JERCCardedeu
lmromero20
calespavil
dangarotte
gerardlloreda
magicduran
ElTioNegroNegro
eljocdecardedeu
RumoresDeApple
mdivettemelero
finsels_collons
nurietaoliva
elis8
Vanessos
jotambehiera
erc_cardedeu
DFLYvision
fmcardedeu
txaliocat
PB_Cardedeu
txora
JuditMasgrau
JosepBargallo
DomenecSegura
andreu_gonzalez
Joel_Cockburn
elsomatent
terricabras73
PeriodiFAILS
Pablo_Iglesias_
AntiPodemos
quimarrufat
HiginiaRoig
Becaria_
SocMont
mireiagerones
QuimMonzo
VandalOnline
enjutomojamuto
trabucscardedeu
LaIIIGuerra
Petetekin
FlankdelaJungla
tonialba
kirannechalani
masferrersala
flowbikes
Corrigaires
ElNASdeCardedeu
ajcardedeu
SrDeadPoolTM
Vallnord
norcoreano
junqueras
radiocardedeu
Nataliarey1982
VilaWeb
Lluis_Serra
moedetriana
ANC_Cardedeu
SuperFalete
Ada_and_Van
runerenfurecido
DoctorMoriarty
boiximabanyoli
suchabadperson
Dr_Explosions
CondeDeLaFere
mi_maymi
Serjfield
JoanLaportaFCB
BadBunnyDijo
wearbambas
xavisarra
Zagat
greentravel
olive_inmo
Nowaythatsme
Doramass
paisdelmoble
GeorginaDalmau
AscentBcn
cupcardedeu
linkedgate_es
NEWPATENT
higiniherrero
ciucardedeu
JORDIMARINGELMA
kirkmcdonald
lifeconnects
cervesamontseny
SERVIHOLIDAYS
eltarambana
marcsanjaume
Sincopat
pepcardedeu
tastetsSL
sofia2506
TourismGirona
Hofempertu
sandreando
te_escucho
SalaMontjuic
rogersanjaume
BoletinViajes
marcLA84
elgaritu
merdaixa
soraya_cardedeu
sergeyrag
NacioGranollers
mairim276
sp1tnik
joanaestafanell
Elloreda
ricsamaan
anuncioes
divendosearch
2323Roger
femafeesc
garciabelijar
masbuzz
LuzAlvaradoZaiz
lowshake
SamiTorruella
arne2amo
Batalletes
xavigermain
RMTurbica
hoteljuice
casallafusteria
4ever43550
albertherrero
Nstorcd
Maratafolk
diverplanet
Sr_Burlon
friky81
marcpruna
Ca_rolin_a
mariaros_
aidartigas
esolerma
nurietacardedeu
PiratesCardedeu
porta_roger
rtvcardedeu
marcterradas
CinemaEsbarjo
IsaacVives
squashcardedeu
home_mort
oriolviuiriu
teatrecardedeu
Claveria
tribuscreando
neussanchez83
ramonfito49
glquitllet
JuanCMejiaLlano
agenciainmedia
ffoottooss
noticiasenmorse
websta_me
Supersarcasmo
MireiaCuros
pipoloa
gremihotelsbcn
Hostelcobcn
emparmoliner
eHotelExperts
ithotelero
rauletemunoz
