AmpaProgres
JRedondoMarfull
Lilitarmenia
Omniumstesteve
patriciaplaja
MMontserratDB
AnnaMarta_
casals_neus
OscarAndreu
orioldebalanzo
PujolBonell
MarcSBDsimo
davidminoves
rgballes
rachellindon
jordiborras
FreeJunqueras
elsa_artadi
JaumeICastigaor
EscurcoNegre
cot_julia
proactiu
lorensvalles
rogertorrent
TxellBonet
paulamercade
ANC_Bombers
Ivanledesma
markdemesmaeker
XavierAntich
cabrafiga
catalan_gov
usvolemacasa
enpeudepau
annasalsop
AG47840224
ref1oct
PoliticayModa
gabrielrufian
emergenciescat
mossos
yeyaboya
helenaricoma
NinaBerberova1
referendumpacte
rocfernandez
republicaBDN
projectelliures
Jaumeasens
Ferransax
leslluites
gloriafreixav
jordisolef
ivanaltisent
JosepRoquetes
ManCityCatala
llsalellasvilar
IDES_org
davidkarvala
mforcadan
cora_mm
joanvidalc
pujolclaudia
blancadellobet
vallvejoan
josep_rius
guatsiqueimambo
KRLS_enfurismat
JabellaJoan
osagarra
eulalia_st
perecsub
QuimTorraiPla
oriolsagrera
MartaGarsaball
JordiCorrons
gerardotc
ricard_martinez
ebotias
ZeedSecurity
JoseTellezBDN
EnLopes
oscalegre
IBadosa
JuntsPelSi
AtlasFuture
ferranb
HiginiaRoig
Guillem_Fer
ReiniciaCat
jordisanchezp
globuskontiki
perecasanovas
bealianos
CatalanWeekend
jordiferreb
Gerard_mt
mtxllverdaguer
marcpeleja
acabot3
hooligags
RO_BOTICA_
femlindi
rosenfeld_anna
Gal_laCB
albertbotran
XavierBasBasle
IsidorMari
ssolerg
esquerresxlaind
parlemengroc
solerjaume
DavidBasora
jordisalvadorn
Neleeta
leivacuixartpol
MARCEL2014CAT
elsomatent
avcentrebdn
IgnasiTermes
CostaTrachsel
CridaDemocracia
ramonolle
alekseihecht
arnaugrinyo
trinitro
OrestesMas
SandraCasals
Laura_Pujol
monimis
jordicalvis
Mas_Enfurecido
llenguacat
AbacusCoop
MartaDalmases
flloec
maihaviaditque
jordisegarra
BCN_digital
BCN_HabitatUrba
giselatorns
Xavier_Boix
ELacambra
LaRotllana
ricardcastellet
perezesquerdo
bdncapac
boixserra
ThIsCatalonia
nurcoll
elpuntavuitv
misalip
AgenciaSociol
pauagullo
vadepadres
FLLSpain
firstlegoleague
sitabover
carpas_s
davidsier
verges_r
innova_institut
ForcadellCarme
jordims93
ImmaRos77
Ferran_Morillas
vadepares
contrastant2014
perecampscampos
omniumgracia
Diplocat
Carrerasxavi
elpuntaldia
eduardorepi
PolitwoopsCAT
UriSolerLl
jordievole
evabofias
dmun2010
neusmestres
Indepebeta
vicentmartinez
coquegarcia
joanmariapique
BEI25anys
valeriagaillard
jespunya
joandausa
cesciglesies
DieguezdeVic
fabianmohedano
Jordidelrio
joanignasielena
TonBarnils
moment_zero
AngelsSerraA
EliBorreda
laietana
rcodines
MariaDamanakiEU
margapayola
emilialberich
joanrusinol
sumate_asoc
jordigll
RMGUART
un_pais_normal
albertcastellon
replicanta_
pauvidal_TS
HdelaLlibertat
CollectiuPraga
OTS_org
Jordiboschdb
neuspatau
ConcertCampNou
Concert29J
ElBornCCM
AlainGGagnon
pilarcugat
jordifortuny1
salvadoralsius
Judit_Co
jordimunozm
JoanAyats
Xoman08
gemromero
josepsfg
eljocdebadalona
ebaltasarl
TaxistesIndepes
Nataliadipp
JosepPera
VioletaCamarasa
GlobalVoicesCat
Badalonaparla
OriMarch
llmaristany
ForquillaBDN
SLT_UPC
Jordi_Armadans
jesuspalomar
LauraCendrs
txellpineda
MartiEstruch
playbrand
CCatalaNegocis
cavallfort
MartiCasamajo
queralt_j
omniumbaixcamp
RicardVilaregut
EsterFranquesaB
CarlesSagues
Gemmaaguilera
Raimon_Ribera
adaparellada
encampanya
jvidaldc
oriolil
mireiasabartes
JosepMCaselles
KeepCalmCat
carlesarmengol
juditbertran
APM
jorditolra
somescola
Col_Wilson
FestivalFilmets
LopezJaume
camilros
LlSalvado
EulaBuch
jordifoz
MoritzBarcelona
lliuresomorts
ToniPousSaltor
laiamauribaraza
Oriol_BP
oriolamat
JaumeBarbera
MarSerraB
herrerajoan
InveniesConsult
lluisju
EnricJuliana
badalona1234
OmniumPenedes
CivitiMarti
miquelcalcada
YvonneGriley
OmniumGarraf
OmniumBMontseny
rosannapujades
La_Villarroel
cupnacional
ColominasQuim
cafeantipodes
esivianesbosch
