vicepresicat
rogertorrent
erichpunti
amiguetestv
Cepeda_ot2017
Aitana_ot2017
lavecinarubia
javviercalvo
OT_Oficial
OriolAmoros
AnnaSimo
Espolsada
jmjovellado
wikileaks
emparmoliner
iuforn
QuimMonzo
JordiGraupera
joseantich
Eidur22Official
JeffersonMcj4
pdecatdiba
PDeCATGarraf
cayetanagc
VelvetOficial
SamySpain
Pepe_elBohio
JordiCruzMas
anna_caula
jordimirboix
jordibaiget
Ferran_Bel
AlexisSerra
antonipostius
JNCCubelles
jncSitges
marccastells
Albert_Bonet
davidsaldoni
SantiGSerra
lsotose
ViolantCervera
gerardgomezf
GrupoNomo
nereida_edo
PDECatSelva
alexmaruny
PDeCATMaresme
jomorellc
PDemoCatSPRibes
AntoniSubira
pereap
encampanya
riveropirineu
estevepuigpuig
lauradehaan87
NataliaMChef4
sergifloress
elnacionalcat
Berlustinho
OterminAne
albeert33
miriamnoguerasM
mksjosoccdr
FLOTUS44
FLOTUS
POTUS
POTUS44
HillaryClinton
jnc_moianes
carlagdurlan
CDCcubelles
SeleneAcosta_
QuimBr
JAbrilPuigcerda
pauarge
Jean_Abella
petonsdepuca
JordiMonros
paulaaguevaraa
gaujncurv
MParerasD
Manel_Sousa
salagl93
JNCelPrat
EnricJiMe
LuisSuarez9
neymarjr
JNCLHospitalet
oscarfe11902422
JNCastelldefels
jncnoubarris
miquelescobar
quimforn
gabrielrufian
eduardorepi
lluis_llach
toni_comin
roigtivoli
torrecabota95
jordi_latorre
JncMasnou
eliescriche
Rcivitmartin
nuriadgc
miquelgilcat
puig_sedano
bleblux
franceschoms
JNCcabrerademar
sebasalmada
ARA_mon
montserratjuli
PolMontserrat
benedipol
RobertMonzonis
jncupf
Sergi_Santos
MiquelForns
The_Caravan_
sophosdepindaro
aragones1993
altrabanda
JuntsPelSiPlaEs
susanamegan_
Quimamoros
MartaTubert
JNCRegio1
PDCMatadepera
JuntsPelSi
LExtremenos
ForcadellCarme
raulromeva
mikivng
jncvilanova
aleixruizf
Vcnencomu
Sajor14
Patri_27
campusestiuUER
CiUOliana
Lupejn
Alistair_SBD
cristinasubi
oriolroa
SenyorLamarcus
MarinaSeguraB
1994Alexx
millennials_ev
JNC_altemporda
sergidelgado93
dpcastells
eldiablovistede
irenemarti3
compte_m
JNCGramenet
frepose
EricZaldivar
polmoragas
DafneGalvany
carlotagarcia89
mirandabarry
andreu_curto
GarrafJNC
xevilopez
jnccalella
talo_jordi
nuriagine
montsept0701
perepares
GStiltonPineda
GemmaGatius
MinoriaAB
JoanAlco
borja_arriaga
annaestol
AleixBujaldon
SolerPere
ccmaresme
cececebe
mnovast
Thinkoclock
oriolvbc
Busquetsgemma
XAVIER_MASGRAU
mcrosasb
nuriabalada
Marklaparols
uriol_farre
carlespujolamat
gerardayter
EmmaPuigvi
nogue95
JosepGuasch
EricJuan_
abelardhjardi
JNClloretdemar
neuserra
goma_ramon
ColominasQuim
alxmurCAT
mireianofe
palauJosep
ettjbv
jordi_daura
joanmorellc
cataloniatoday
AnnaSardM
amicsjnc
marta_boadas
marcelplabo
AnjiAltMaresme
elsaumell
nribe
Daumals
mireiacanals
JNCgirones
socanallanes
JNCaltpenedes
imamis
xescu
JNCVilafranca
marionaesteve90
ferranhidalgo
AlexRM_BCN
jllopart
jaumeoliva_
maresme360
sumate_asoc
rosabart
jccastella
CarlesCombarros
shinomune
antonimarmes
JordiPubill
ArnauAbella
JNCLleida
Pumocat
ingrid_pinedmar
gcapdevila
marc_garnica
cabrafiga
Sheila_Ruiz
SiVullCat
maduixots
mataro1714
JNCblanes
ProcesAlNoRes
oriolgalicia
emilialberich
Escribano_R
AlexisTarres7
jvmestrenogue
angelsponsa
MarcSerra21
Anji_Maresme
ANJI_ANC
PDeCATECONOMIA
jordomingo
jncsantcugat
polavinyo
AleixRocaGirbau
CreusEnric
portetmarc
mcponsa
adriaguino
JosepGrima
mconesapages
MFelipPalaus
victorcullell
msenserrich
ernestperarnau
HelenaFabregas
mar_morell
Urymarin
polcastella
Xavi_Penela
marioruedas
XavierBadiaCat
MarchJoan
jmontanya
conscientciat
ReusJNC
IkerCasillas
MartiCassola
oriolromaguera
AlfonsArenys
MarcEntrenador
josepllm
claumassofontas
BCN_LesCorts
davidmasp
joparlocatala
casesmartin
jrcasals
JordiJSB
AlbertEsteller
MaresmeActiu
MJoseRecoder
AnnabelMarcos
nicocobcn
afdezdelrivero
QuimFernandez
JuntsperMataro
carlesporta
FT
polespargaro
maverickmack25
joanmorabosch
HdelaLlibertat
monicapalacin29
jncSSG
unafeinabenfeta
JNCAnoia
vlopezpaya
dyanaklasman
jordirv
IEMed_
CityOfWear
un_pais_normal
CatalanVoices
mon_empresarial
catexperience
challenge_bcn
sandracamos
lesalzines
salagoberna
GdP2013
Flamerich
avermell
GerardRibasTur
jcanadellb
saracassola
PDeCATEEISA
TodosConPol
lluixi
mariarb_rb
TwentyViolets
MartaRiusParera
josepmorell
jordisanchezpuj
TwipsterPro
onacarbonell
jofrellombart
MarionaBalasch
martavilaltat
jncrodadeter
piulitica
catafalmarius
martarovira
alcaldessa_gi
santiagomacip
nurietatg
marta__serrano
AnyEspriu
calerobdn
CostaBcnMaresme
BePenalver
MireiaHdez
PolXart
CiUParlament
Montse_Rodri
alcoleaArq
serhsnatal
VRuralsEmpreses
cdcempresa
MontseSiurana
ASOS
ANCPineda
Jgomeznoya
daviniapelegri
ClaraAlonsonet
teatrolara
vpartal
GalaGonzalez
equiposingular
josecorbacho
ctello91
cuppineda
PLPinedadeMar
whyitrocks
jaumepombo
annanualart
flordeperer
franpin62
hmonterom
NogueraJuli
iotermin6
joancarlesgc
