_dasmuse
math_rachel
ylecun
amcafee
tommmitchell
GaryMarcus
claudia_perlich
hackingdata
drfeifei
goodfellow_ian
pmddomingos
drewconway
wesmckinn
Turkcell
chrisalbon
TDataScience
balazskegl
rdpeng
RLangTip
infowetrust
aykutfirat
satyanadella
Elizdo
NathanBenaich
VodafoneDestek
UpshotNYT
jeremyphoward
whitespaceatwrk
davidpessis
YhatHQ
BigDataGal
TheUnivarsal
scmoatti
elegantthemes
beckynagel
MACFitOfficial
onurakpolat
data_hpz
TansuYegen
fabiomoioli
Ryan_Kirk
practicingEA
jeremywaite
mikejulietbravo
EvanSinar
hadleywickham
randal_olson
Timothy_Hughes
simonlporter
AjitJaokar
joelcomm
Paul_Hofmann
Kaan_Terzioglu
ozgurcatak
_EileenWalker_
hzynczak
awilly
maebert
kristofdewulf
muskirac
GoodStratTweet
arentsen
samlightstone
romimarketer
ttavlas
deepakadvani
IRMUK
goyucel
jmesberg
steven_thomas
ferhatsengonul
kivancsahin
michelinecasey
jesper_munkholm
Moorius
tw9449
MarianCramers
burkay90
sthimothy
orhan_erdem
NancyRudolph
dribeiroalves
suelam11
ddjournalism
lizzadwoskin
_krisjack
AnalyticsJamie
philogica
Ronald_vanLoon
flowingdata
smfrogers
GuardianData
bhorowitz
kadirpekel
katsinsight
SeannGardiner
billfranksga
zbesiroglu
ClaireBerlinski
selcukerez
bhdrkn
aylinonart
canerhamarat
SelcukRSirin
aysuygur
AlexanderD_Beck
UniBogazici
AndrewYNg
kaggle
cenksidar
yelizduskun
bulbulkerem
pyolum
AliTaylanCemgil
TheSolveEngine
TenduYogurtcu
humeyra_pamuk
LeighTurnerFCO
AdamSinger
mjcavaretta
NishaKCooch
arzubarsk
Besiktas
EntryLevelRebel
accelerabs
sakcekaya
katecrawford
tprstly
ZLynxMaster
WileyEd
THEverawang
ErinMeyerINSEAD
junkcharts
Ednever
tavmos
FiveThirtyEight
NateSilver538
koraykocabas
hasanbasusta
erikbryn
CeylanWrites
ideas42
humanworkplace
j1berger
jeffweiner
Wikibon
jure
garydata
hornpolish
mjasay
AllAnalytics
OReillyMedia
myontem
sinanaral
BigDataDiary
Datafloq
hunterwalk
JoeJGladstone
BigData_
zeynepton
dtunkelang
LorienPratt
LinkedInEng
susancain
TeresaAmabile
AdamMGrant
nilofer
karaswisher
johnsonwhitney
kmburnham
SoftwareHollis
wheremike
sourceforge
lifehackorg
Neuronarrative
ingoodco
thebloorgroup
chrisbrogan
jackschofield
derrickharris
Techchaser
SmartDataCo
sree
TomHCAnderson
MAG_Wheeler
zephoria
zeynep
reidhoffman
jeff_haden
Visible_Banking
alaindebotton
techreview
editingwhiz
mitchbetts
bcarlsonDM
JohnGallant1
knash99
steube
selingirit
asliaydintasbas
emredanaci22
timucinoral
BITechWatch
hsncml
bulentdal
youriwildeman
gonca_vuslateri
yasemin_aksoya
MarkABentley
andrewegardner
p_zalewski
justinvela
TheTurkishLife
aylushka_a
sebnemarsu
danieldombey
ericschmidt
aylajean
wsjemre
JoeWSJ
BenjaminHarvey
AChristieMiller
Turkeyreport
FinkelAndrew
zeynep_erdim
Ziya_Meral
amberinzaman
crngncy
siring
ahmethc
melisalphan
tamicann
enveraysevera
MuratYetkin2
firattanis
baskomsernevzat
DenizUlke
cakir_rusen
banuguven
anjelikaakbar
cengizsemercio
AyhanSicimoglu
nedimsaban
cemmumcu
LeventUzumcu
AkinArikan
kellyoxford
WarrenBuffett
ISIKucukyazici
pennycrosman
mrodier
salubriousdish
KathyBurger
DrMarsha
LollyDaskal
BigDataBlogs
RobSKaplan
coachgoldsmith
mitsmr
SteveCase
hfryman
Sarigul1
projmgr
tunvall
CByrum
CindyBHarder
GarethIdeas
onur_baskaya
ozgeyilmazkurt
CilerYildiz
Kutlaysimsek
AlecSmithIDS
diarmuidmallon
