roviramartinez
mireiamsolsona
CollectiuPraga
nllaurado
IreneFornos
magdacas
lluisgallardo
anna_caula
GemmaEspigares
antonimolas
conselladvocat
JoanR_Puig
FreeForn
teresa_artigas
BelOlid
socenperdi
JuristesLlibert
pow_luengo
TxellBonet
DianaRibaGiner
immabramona
LauraBorras
AHabitatge
GuillemSolerS
Kikedeloscaste1
Laia_Serra_
Judit_Rossell
margalidacap
CatalanCouncil
QuimTorraiPla
Anais_Franquesa
CarmeCherranz
TXaus
mgallesiclara
9delpalau
KMSxlaLLIBERTAT
elpidiojsilva
pablobonat
montserratsalva
quicosala
CGP_ResPublica
mbfalco
st_esteveroures
JordiLap
aurea_vallejo
saralidiaester
M_Isabel_rm
TamaraVila83
miqueldepalol
Cris74__
caderip
angels_ep
AliancaRebel
dimasvallhonrat
jmbuenomartinez
CarlaVall
laiagarciam
AdvocatsReus1O
mireiamontesino
Patrici53473633
sergils1
superc444
AdvoCATsPerCAT
jopocht
Miquel2020Nadal
Lluis_Ducet
JordiBusquetsPl
asansag
Catgas_Energia
todilaw
LOURDES69462621
superganapia
ComiteLlibertat
FiodoirMacTire
elputuamu
arnauriwz
iaia_toneta
tempesta_negra
elpetitcatala
ComptadorRep
MNAnoticies
oriolsagrera
agora_judicial
NinaQueral
Sina_SordeMarti
JnnDiaz
najat_driouech
cescpoch
AlexHinojo
Piulador_K_TALA
sergipinkman
pvallesc
jordialapreso
eyndePenal
LlibertatCarles
NinaBerberova1
juristestgn
catalan_gov
CDRCatOficial
OmplimBrux
EduardSunen
xaviboadavila
JoanGalera7
JosepAFaigesM
PepQuelart
focusings
ServidorsCat
MelciorComes
ClaraPonsati
pitudedeu2
voluntarisprim
ElCojoCensurado
onvotar1oct
empaperem
XavierGodas
Jordi_Orobitg
frgs1111
Llibertferri
mossos
victor_Stator
ERC_Justicia
RialMedina
vinyetp
nuritanaca
MontseMH7
republi_cat2017
joanagabarrof
red_reddish15
Secundi_
xaviolivella
PereGrauV
Funcionari_muni
JoanAntonFont
maitelaprincesa
7kiramontantos
estherbitxo
jonsindreu
GemmaLinan
LeoTaxilS
LloretRomero
alberturon
I_CSC
xavier_torrens
EliAlos
marta_antu
ERCbarcelones
antoni_vidal
epuigbordera
Angelstello621
arturomlaporta
misabelperisg
RTorquemada
FreeValtonyc
valtonyc
JaumeAlonsoCuev
mangelestrade
pilipilar24
polllastre
Mr9Nuria
tonboixadors
ncadenes
sutrias
Dionis7vetes
oriolaltisench
JordiOliverSola
joancomaroura
ERCTerritori
dambisamoyo
josepcosta
coronelabarcelo
rogertorrent
bilbenyjordi
llegirencatala
enJordiet
urb_republica
ANC_BiB
pep_roig_bcn
marc_canaranya
fergarcat
gallifantes
EmmaSoler
noidelnord
lloperral
alexancelot
JordiVilaVila
NebelBrume
basicsbtv
kikemas1969
velasc_alberto
tatifurri
unilateralcat
rogerevansny
Cel_Mu
erc_amb
miquelsantjust
Davidperest
davidflux
CarullaDaniel
FolqueAlbert
malonsoiz
brunoleger
ErcGramenet
oliveriluque
CriisMeseguer
velezcat
xordiet
gemmapla
SAB_ERC
jm_buru
Valenbcneta
Ott_Roe
JaumeRenyer
mrosa_bay
barahonaraul
CarlesMundo
jsalvadorduch
marcsic
maitema1973
Andres_Boix
Igsalcuber
dolorsbassac
gilsafe
MochalesAna
JoanRubioBarris
GassolMarina
marcbeldata
agusbtt
JuntsPelSi
LZilahy
jordinogueras61
fgfajardo2
AgustiBordas
ArmandIlla
acostavidal
CARLESRIUS
joaqVim109N_DUI
finslagorra
vota_SI61
josepmasanes
Josep_Huguet
AssembleaOsona
estelada58
Alcina75
Clio_deries
LinaIonescu
jordiBQE
llfeliu
jaumedolent
unk9N
novulltwiter
Martiantonin
fp16a5
alcarazpp
martamuixi
ewerton_55
OdileAbel
merialriial
ericviladrich
bernatvilaro
Karolpv71
sants_marc
RamonPerisMarch
blogsocietat
PlatzXaver
endemoniat
marcarza
home_del_sac
bjornbcn
peretdepalau
JoMarina55
carlespamies
PratseRm
AnnaPunsoda
PassaportCatala
Jocatln
Esteve_Sebastia
joanramax
MarcEspill
Gos_Ganguil
AstridHirsch
paquifer1969
shosha16
CatalanVoices
albertdmcat
Jordi_Galderic
marccastells
smujal
Albert_SFR
francescbarbero
arnaugarciag
laiacopa
loopdealer
Pucurull
nenawd3200_laia
Perezjuan321
Edsa64
Mireiagalindo
JordiFri
MiquelSaumell
PepMartiVall
seibur_
KurdisCat
teresaromeu
pepmartorell
einsamorales
cabatllebi
orioldomingo
BegonyaLombera
jm_cabases
contrastant2014
AntoniLopezMone
marti_serra
ACCH01
alexsastre83
GemmaVallver
MarqMarti
Tuit_And_Shout
MonicaSabata
isainabet
alladonac
xabierpayet
Indepe47
pendulakis
peronelladarago
Som_PPCC
JordiLleras
elgatnegre007
ferrando2_clara
SergiPla88
nuria77
EnricBCNcat
kim_soler
Alcuverru
Pepsina_Mataro
jordimunozm
CatIndepRadikal
andreuvr
XavierAntich
carneross
jveab
Nollallunera
gluppss
Joan_Albert_SI
AntoniLliure
arnaumeski
nainonai1975
siullavi
Palas4
Mayk_010
marcastells3
mastercat76
dvdgmz
acorey_cat
jordisolef
lluisju
jprat
Jep_dx
Joana_Soto
fontbos
Eli_F_Ros
mmiro85
xaviprint
sergimoron
Sergi_Betriu
Rlvrlvrlv
amargant_olga
evzorita
Exterminador50
alfrediniesta
oscaromq
wuyingren
Moissmart
BblaiaLaia
BlanquerEnric
Joanespelt
annaccod
Vanguie
ephimerous
MiqTweet
gatmicheli
CarlesVidal
txellferrando
montsecodina
quimserra
crisent2
LisardoCarballo
cris_tram65
lacan_ca
vcc1977
joantaltavull
charli_soler
josera73
silvia_mur
RR_Entesos
GuineuPirineu
ManelCarbonell
mdomenechr
Connerares
osf67
MontseCasasBul
ObreJosep
Occtttt
Carbo1973
xaviercapicua
Savallsblog
Fondesfam
AlbertEsza
Cagum10
Frostlizardman
AuroraRue
OmarSantos_NM
HectorVentura98
MinComuMultiple
montsemoral11
Oscar_weah
AlbertTerol
TramunToni
xecspir
JordiFlavia
rogermataro
peremora71
loputoneng
