ERC_dones
martavilaltat
perecasajoana
jordiPuignero
MiquelBuch
elisabeni
Haripromani
Gloria22309225
EuzkalZombi
MAPY8691
AmatForne
Kateryn27125675
SenyeraEmoji
Radagas23770960
cemont1971
yanis28618312
VilassarXindep
CUPstap
jur_cat
guardiesurbans
mrovira
ivallets
ANC_Mossos
AlertaSolidaria
MNAnoticies
COSnacional
asj_dasilva
SEPC_nacional
Llibertatcat
elpetitcatala
Octavio99383498
JuanSolsona3
gemmacastellsg
andreuboti
jordilleida
AnnadeGirona
Josep103
guillemparis4
LSerramitjana
EnsenyatRos
AAixurach
_nadalgil
jmangues
XAVIER_MASGRAU
Xesx_
percatalunya
9RosaM
JulianDrius
JordiUllan
JordiPotaroig
RosaMaraBorgeB1
ignaci_casanova
silviofalcon
CatalanFight
francescmortes
BigWorld5
HiginiMaristan2
pitu946
BasPastor
wilk_markus
MireiaMariona
SilviaGallart_
JORDINADOR
Peretous
maiol_sanauja
Gloriaviar
estapassanttv3
NetflixES
Montser36184428
Busbarca1
eduardcabus
miriamnoguerasM
M_BrokenLeg
andreu_gonzalez
AccioCulturalPV
miaioia_r
cridapremianenc
cejfe
justiciacat
CarlesMundo
xavidomenech99
aragonesalbert1
MnicaRebullCome
ericcatalunya
euroeuropa
TomasMolinaB
meteocat
transit
emergenciescat
bomberscat
mossos
govern
l_hemicicle
vplana_catradio
ignasi_abad
CarmeCleries
jcorbalan
toni_arago
XaioTro
Candeliano
Well086
joansafont
jordiborras
QuicoSalles
AngladaMarti
Llibertferri
josepuntcat
AndreuChaparro
enSergioles
ssduch
martavmaristany
Savallet1Bolada
ElisendaPerez
OlorizJoan
cristian_agudo
ramoncotarelo
KasperJuul_0
joseantich
NikolaTeslaCAT
3gerardpique
francescabad
lluis_llach
violetatena
jofrellombart
piulitica
ElTemps_cat
eduardvoltas
BelOlid
thorinkk
xnergic
aaltafaj
iaia_toneta
perearagones
txellborras
montsecandini
leotaxil
Toni_Cruanyes
AnnaSimo
joseprull
quimarrufat
neusmunte
HiginiaRoig
MeteoMauri
antoniobanos_
IndEnCastellano
JuntsPelSi
CridaDemocracia
sumate_asoc
MarcSerra21
ANC_SFxI
Eva_Gene
eduardorepi
MTudela
gabrielrufian
ForcadellCarme
isonapassola
assemblea
estelada
jmterricabras
masmontx
FmlCat
Peremm
AngauaJaume
mfernandezara
joan_castellvi
MonDiari
SergiSoliBros
sanketing_
ycomcat
ArnedoXarnedo
ClarianaRom
Ventini_21
ignasi_oliva
GintonicCat
cota3143
javigomezl
soscatalonia
HelpCatalonia
gcapdevila
Marc_Obac
sarabzq_bdn
l_astier
AlbertCalero
EstelCat_
reagrupament
maessareformas
JMPerdigoSola
Receptes
maria_9barris
eldiarioes
_Pebrot
TeresaJorda
rauxacatalana
esterbari
CatalanFreedom
vicmelerin
origencat
ClaraPuigdemont
narcisvidal7
jose_jjp
joventBarcelona
sense_paraules
mAppleNews_ca
araomai
albertcaste
CalDirHo
MBarniolP
gamisans
roccasagran
LauraBorras
paucomes
CreusJordi
lacookina
ramonetros
sergi_penedes
arnau_sanz
emparpontalbert
GemmaPasqual
Gurrupanda
OriolJunqueras
sapienscat
EUinBCN
JoanTretze
MarcColomer
Josepcapella
toniclapes
30minuts
Marc_Amat
joanrusinol
florejachs
masdeu24
lacompetencia
BernatDedeu
lluispastor
BibianaBallbe
bitscatalans
CollectiuEmma
Cris_Puig
queconovell
jaumeclotet
carlescosta_
lacuinavermella
ACAI_cat
joanmariapique
matthewtree
Gemmaaguilera
CaixaEnginyers
msanglas
salvadoralsius
Buenafuente
roscullell
francescribera
CCatalaNegocis
peremarticolom
josepmaguirre
oraclecatradio
xaviflorensa
astridalemany
valex_cat
OriMarch
LaRepublicaCat
lopezbofill
boixserra
isagali
robert_ara
elpunt
toni_strubell
ManuelMilian
martigironell
polmarsa
directoricat
HiginiMaristany
antonispectrum
ElectoCat
fcesccruanyes
LaVanguardiaCAT
laiabonetrull
anna_arque
QuimMasferrer
epaluzie
Esquerra_ERC
OriolAmoros
naciodigital
illorente
lluisrecoder
PrimaveraCat_
montsesurroca
joanpuig
joanaortega
JordiGraupera
ariadnaoltra
EmparP
martarovira
tsisquella
pboschcuenca
martacorbalanb
ermengolamill
manelrplana
poloniatv3
maticatradio
raulromeva
sninobecerra
MonicaSabata
mirodavid
martifarrero
