blvcom
Estany_
escanyat
Arezno
ctxt_es
newtral
ElDiaDespues
follaldre
RiquiPuig
cloudechka
fermont1965
boye_g
Bernat_Deltell
alcaldessa_gi
NIVEAMEN_ES
islandiarac1
EspanyaEnComu
ManifestFCB
PepTeam
Edi_III
LaRepCat
hagodeporte
jotajordi13
MovAntiColau
RozalenMusic
Electograph
pasapelectoral
IsaiasLafuente
AbueloPopular
IgnacioMiguelez
catalanaldia
gerardgomezf
Anonymous_opt
jonathanmartinz
FAQSTV3
jfalbertos
DesInfoCAT
CCatalluna
Neusasensi
ClubMitjanit
xmonge
ArxiuTV3CR
onlmaps
PolGiseVine
Diccionaris_cat
RealBetis
sergipinkman
Torf76
Alfremartinezz
maltorres
aravotcat
epaluzie
NTMEP
RicardGonz
JoanSole_
SuperPilopi
mksjosoccdr
AlexanderRybak
natzafarre
enmachuk
inigo_yarza
xrius1
carlesral
Xlapitz
OriolSerra_
masademocrata
javisanchezglez
LekaconK
joanmena
Rivasbarrs
siemprepositifo
pepa_mos
enpautorres
JordiAsturgo
ERC_Eixample
CUPEixample
JamonJoselito
eldeu
Hoz_Y_Blizzard
MIAREsproject
s0ymia
aitorlagunas
protestona1
SrFortfast
AITOR_ESTEBAN
EAJPNV_Congreso
ActualidadRT
RicardUstrell
omnium
DaniSUgart
birisoficial
yeyaboya
Republica2017
unisxrepublica
markjesterselby
EduardoFRub
estapassanttv3
XavierVallsSilv
TianRiba
salvadorcardus
cultura_cat
EsportsRAC1
danaeboronat
JordiRamoneda
SangBlaugrana
UnClicMenys
subiendoelpan
ManoloBoniato
joan_enrera
aramateix
RamonMercader1
smemossos
espremulla
patricialopezl
Azucarpatodos
JLAllegue92
fgarriga
Moragasanti
tjc05
acaradeperro
MDPilar6
PaisesGeo
CarlesEscolan
Llibertatcat
LaLiga
rac1
ARIETcat
justiciacat
salutcat
interiorcat
donarsang
semgencat
Bluper
Fran6Qnet
Juanmi_News
Llibertferri
Wismichu
Xuxipc
pjuvilla
lavecinasopera
bsemper
FerraxPLS
JordiWild
llimoo
CunadoDeTuiter
auronplay
tuerka_ovt
enSergioles
gallifantes
AlbanoDante76
giner_joan
IgnatiusFarray
esperanzagracia
carlosderojasb
malospelos666
Fernando5x1
FonsiLoaiza
Well086
franferri_
JavierArocaA
anarcanil
Doctor_Futbol
Rog_sole
mrcuines
CCMA_cat
malditobulo
Mhemeroteca
AntonioMaestre
RobEnLaRed
Ojodepiojo
Lahierritos
FootballLeaksSp
fpuntoloaiza
japtapias
aleixparise
Primertoc
mossos
neusmunte
gencat
kanciller
CarlesTgna
sete30
BGLezama
kamchatka_es
PabloMM
diariARA
elpuntavui
elsmatins
madrid__odio
radiochips
nosepodiasaber
guillegimenez_
garethpon
TeresaJorda
VPalacios__
JoanLaportaFCB
jordicoronas
jorditurull
aleixsalvans
aleixclario
lopezbofill
PepaBueno
xabierfortes
Arran_jovent
eduardorepi
miriamnoguerasM
NachoSanahuja
lluistovar6
sanchezcastejon
culerato
LaSotana_
Alex_Frigenti
guillecarandini
alex_tello7
HoyEnDeportes4_
DiarioWarca
X4VIE
kantinu
ramoncotarelo
TVlaRepublica
Sergi_Cervera
ArnaldoOtegi
KasperJuul_0
Sergio_Trainer
cristobalsoria
arnaublau
BCN_Ecologia
enganxats_
encampanya
aduardus
raulcallejone
SASHAHCC
cero
MisterCalvoChip
XusepPedrerol
carloosalba
MovistarCine
Apple5x1
LateMotivCero
llucsalellas
elnacionalcat
KRLS
TaboadaLucia
JavierMedina60
AMBmobilitat
rodalies
TRAM_Barcelona
TMBinfo
optimotcat
jjyelamo
oriolamat
elcatalacomcal
bcndesapareguda
carlosherreracr
Candeliano
QueDesfase
sergipicazo
BobPopVeTV
GerardHSerra
nicolastomas
dbalears
FerranSardans
QuicoSalles
gabrielrufian
toni_comin
SentitCritic
jordiborras
EstefaniaJoaq
Berlustinho
Iberolingua
tutelenet
nohoserac1
davidsolans96
_marcosfranz
froVirosez
jvila31
antoniobanos_
AnnaGaSabate
transit
CarlosCuevas44
ARAcomarquesGi
ElGerio
CUPGirona
beINSPORTSes
raulromeva
NODOticias
rbatlle7
JuntsPelSi
ericcatalunya
Casanovas1994
Vcnencomu
TopChefA3
CastellaToni
MovistarPlus
RafaCabeleira
El_Triangle
mundoplustv_dep
cuatro
demaria22
annafelipev
jordiqueralto
los_replicantes
XavierGLuque
norcoreano
Banquilleros
Costitucional
CarmeChaparro
HoyPorHoy
elmundotoday
ErnestoEkaizer
expansioncom
TaniaSanchez_M
jesusmarana
Joan_Ortega
lokutusCat
ahorapodemos
PeriodicoWarca
Joan_Barbe
HoyEnDeportes4
agarzon
sumate_asoc
MarcelPellejero
tonialba
AngelsSitges
enpeyu
paucazorla
candelafigueras
Fotlipouweb
perermerono
saldna2
egel71
JoanTonisastre
MDpor_elmundo
Burkminster
maxpradera
RubenSanchezTW
MonederoJC
JaviClemente_
ierrejon
Laurence_Sterne
TxabiFranquesa
luysen
Tomedo
ehbilducongreso
LosSimpsonEAiOS
La_Retaguardia
bonvalencia
JoanMasdeu
miquelreverte
polespargaro
bloodymary_85
Amazing_Maps
chavylh
FacuDiazT
taronjada
BeatrizTalegon
BriennedeDarth
fon_lost
Pepsina_Mataro
Pablo_Iglesias_
_infoLibre
silvi_chivi8
JaumeNaveira
elforasterTV3
gerardotc
BancoSabadell
bcarrebravo
polsedierta
laccent
DaniMateoAgain
SocialBici
Carlotallull12
ElGranBarragan
gebelque
francescribera
Elbuenprogre
Barcelona_1714
jpuigcorbe
jordibaste
jtepper2
ecopijos
oriolvidal23
raquelmateos
agenciaacn
emergenciescat
equilikua
maticatradio
DiarideGirona
elbenegre
gpscongreso
AxelTorres
astraemporion
Culturizando
PericoPan
vlopez_jr
RTorquemada
eljueves
orioldomenech
joanmargall
ManUtd
quimarrufat
cupnacional
Becario__
antonimoga
AgustiBordas
publico_es
BernatDedeu
MailSport
IolandaBustos
LucaxPrados
salvadoralsius
Otto_Mas
merifgrimal
andreagumes
CNICatalunya
MarqMarti
llenguacat
JoventEixample
joventBarcelona
toniaira
jesteve5
GorkaAzkoien
Monica_Usart
Toquerotheboss_
Ruiz_Noticias
voz_populi
diegotorresro
neymarjr
rogerfederer
sergivig
antonlosada
EnbicixBCN
wwwhatsnew
quimdomenech
MovistarNBA
comandament
setzejutges
papanates
maihaviaditque
vpartal
BlocdelGironaFC
laiamorgui
girona_cat
Vyvyan_Basterd
faixedas
ramongener
peremarticolom
guilleemt
