AfaLesAigues
EscolaLesAigues
9delpalau
acardedeu10
jonathanmartinz
MillasVidal
pepetcigro
RaquelPuig
ramonjoanCAT
DavidCLGA
mikelinu
beretta_cesar
SegregEscolar
paullonch
isaachacksimov
davidcc_01
ferrangontan
joanmena
RADIOPICA
maximclatellot
ManuelBartual
RosaCanyadell
MJMorillasMarti
JuanmaRoAr
moniq_pachamama
erfornieles_eva
PildoLabs
amatmolero
CunadoDeTuiter
quimarrufat
CarmendMairena
constxlaruptura
SomForca
lluisrusky
arkOScloud
anfues
UCFR_VO
PodemosCardedeu
pnique
AdriaSoler
revistadaqui
PiratesCardedeu
cserradomenech
infovalles_votv
vallesos
fmcardedeu
marcsanjaume
Benjami_Tous
TeresaRodr_
AsLlibertariaVO
contrainfos
La_Directa
Llibertatcat
ierrejon
ifresnillo
a_velasco_gomez
Sonia_Farre
SEzquerra
TeresaForcadesF
adonatcardedeu
jmantentas
ArranCardedeu
CridaCardedeu
vVilardell1
lizcanojavi
jordi_cots
QuetaVidalM
jordiperis
AdaColau
carlesgp
dani_plana
roserhp
calbasi
neosierras
merce_reche
toniferron
WildenDaniel
albagrifell
Jaumeasens
bcnencomu
CafeamblletCAT
icvCarde10
XDretsSocialsVO
JoSiSanitatUniv
somescola
15Mlliure
22Mdignitat
Marchas22M
cardedeuinfo
GPCCARDEDEU
CoordinadoraFem
Agora_Vilamajor
raspipc
angelsnovoape
ProcConstMogent
AAMSX
jaimegaro
EndavantCarde10
josemrus
MarpelMar
Pablo_Iglesias_
cescniubo
bibliocardedeu
BTempsdCardedeu
HiginiaRoig
amturiel
Marta_Sibina
PConstituent
MestresVO
belenraigonn
PolvoriCardedeu
Desbanka
agarzon
jcoscu
Beyonded
DavidMolina9
_cometeelmundo_
hackdedeu
sicomtelevision
JosepCabayol
AlbanoDante76
emprenyatsCAT
jordiserra
ElNASdeCardedeu
nuriaaymerich
xavier_navarro_
Amb_botes
cupcardedeu
fernand0
ManelFontdevila
openDemocracy
DignidadyUtopia
Xlaballos
mafalda_laura
casinopopular
iaioflautas
15MpaRato
mrinaubach
Ranxeta
mmcasasp
francastillo
subirats9
rtvcardedeu
NacioGranollers
FSCat2014
Dempeus
Sykblade
aitor_andreu
radiocardedeu
enduesennes
davidperello
hoscp1
jacojm
jvcferrandez
rogersanjaume
LocuPedro
AnnaRoke
avernetta
FDuranRiu
Tastautors
lluiscamprubi
albertcuesta
vclavellmaso
esthervivas
Fernandoyoyas
glechuga
MontseMartn
CarlusAngustius
mcordomi
sysdep
josepmon44
david_enrich
m4rctorres
udacity
Zamomari
1ruhe
elgaritu
Acampadabcn
indignatscard10
tanit111
canyissa
LaSenyoraRosa
democraciareal
damorees
hpique
agrisberg
DigitalGran
Inesita2011
riverbin
pedro937
DaniPantalles
vivalorancio
damarnez
oarmengol
ATTAC_ACORDEM
dbravo
ghorman
EUiA_cat
femmontseny
josear_es
francesc_vila
Miguelon78
oalmirall
remeperez
hectormilla
amcdesignz
villaumbrales
juanfrasr
carolontivers
irrati0nal
monicacassado
miquel_urmeneta
techisthenewpop
isisboet
opimuro
neojoda
ladymazius
zetchan
treballador_lav
knetdemar
isasimo
dmance83
drismo
javimarmol
sol_anna
crisgros
acampanario
quimcardona
iescolar
edlebowski
Dios
josita
chicoespina
kusinkay
JavierCapitan
enjutomojamuto
GinaTost
rafapop
