LagerthaTW
omnium
jcuixart
TxellBonet
apuntoratge
catalaneta_cat
senseficcio
mariadolorsa
LauraBorras
IsabelObama
TwistTuitAPunt
pere_aznar
destarifoAPunt
Jaumeasens
salvadorcardus
PepBotifarra
iuforn
generalitat
joanmiro10
ctxt_es
elnacionalcat
sergipinkman
JonInarritu
jmangues
_ju1_
jonathanmartinz
ZahiaGC
yeyaboya
aramateix
carlesral
rockalamarina
theklaneh
GabrielFerDiaz
AssumptesAPunt
ggalofra
Foreign_Cat
BabelRepubliCat
zideva
apuntnoticies
SusodeToro1
ElTemps_cat
VictorMaceda
govern
llenguacat
PereCardus
sergifemterreta
Well086
wagensberg
QuimTorraiPla
Kikedeloscaste1
IvanLQF
JORDINADOR
JoanQueralt
9delpalau
lizcastro
fercavi666
GabrielGarroum
TamaraVila83
edu_sebast
CDR_Valencia
freeannagabriel
epaluzie
martarovira
AliancaRebel
querellantsXrep
primaries2019
Machisstometro
Eliaek
Virgili7
jordigalves
anoncatalonia
JoaquimBoschGra
laurasangra
jm_clavero
ramirp
MNAnoticies
CNICatalunya
Berlustinho
BeatrizTalegon
inafinogenova
MainatJM
maiol_sanauja
jordialapreso
iesjaume_ont
rogertorrent
TlallenguaAPunt
ElisaMaza77
PabloHasel
SergiCastanye
Esquerra_ERC
gallifantes
mitjanslliures
FiloPolitics
Houseof_CAT
jorditurull
antonibassas
apunt_media
Mireiagalindo
KRLS
Anna_Gonalez
catalan_gov
CDRCatOficial
cddrcat
EnekoHumor
AlbanoDante76
IsidreGa
CMBegonya
junqueras
JoanTarda
sumate_asoc
withcatalonia
Miquel_R
CataloniaHelp2
vicentedf88
JordiGraupera
mvilaredon
mercemolist
LlSalvado
DretsCat
GrenderG
ref1oct
arneuetes
FAQSTV3
JulianAssange
alex_riveiro
lluis_llach
AndreuEscriva
FerranSuay
pmarsupia
AVLoficial
mossos
Gialloblu13
valtonyc
gerardotc
eltrampero
kilianj
atareao
micefestival
siojsegui
ClubTeslaES
Redeula
jordimontanez
slcuervo
TribuConsti
venturosm
FerranOtif
FerranSardans
jordiborras
elonmusk
MoltesMerces16
alispagnola
BelOlid
QuicoSalles
XavierAntich
CompromisDipCas
Quimi_Portet
GVAeducacio
BPenalba
opentrackersorg
ximopuig
AnnaGaSabate
FoursquareGuide
p_glvz
Tuit_And_Shout
getBolala
CBPrivateChef
INJobs_Oficial
hiscat_piula
estrellasdelmkt
Jose_Diana_
aranagoiri
AviRamonet
pilarcarracelas
trinitro
SomCanelos
SiciliaAragones
elsomatent
semgencat
DolorsBoatella
ramoncotarelo
jordicalvis
ACTEdelsMRP
samarucdigital
VICENTXAVIER
SocMont
EspanyaEnComu
Suecanismes
JuntsPelSi
josepmariab
PrimaveraCat_
oriolbcn
MarcLaCala
gabrielrufian
antoniobanos_
irene_gonort
Caleimarti
etfelicitofill
quanemdistrec
JuliPereto
DugandzicMarin
TitorieraX
ricardespelt
fnexe
InnovatEduc
Generalitat_IG
TurDomingo
gencat
PerePladevall
termcat
IsabelTenaSpain
eixugatitornemh
