ClubRACC
Catala_Correcte
totgira
RamirezIolanda
ArxerElena
Taniadamian22
Yolandaorioljud
davidroman_sn
eltempsTV3
pccomponentes
MarcSerra21
TomasMolinaB
gencat
TaniaDGa
govern
meteocat
murielcasals
FrancescSeras
324cat
Esquerra_ERC
circnadalgirona
CridaDemocracia
emergenciescat
TurismeSelva
FCBarcelona_cat
marvalls1201
muyinteresante
joangavalda
ESTHERMAYOR9278
junqueras
raulromeva
QuimMasferrer
fageda
CorMariaStJosep
elpuntavui
rosamestrach
3gerardpique
catalaugt
ECanaveras
assemblea
anna_bigas
estanyers
jordievole
Twitpuntcat
ristomejide
AlfredBosch
xarxaindepe
LauraRissech
manicminer31
socsantfeliu
Lespurnabloc
angelsbcl
ChamorroLluis
freedom_drg
andresiniesta8
Twitter
Buenafuente
CaixaForum
FCBarcelona_es
mundodeportivo
raulf
mireiap
tv3cat
samuelf
Ponsati
lydialopezg
MariaComasmt
davedrg
MaiteGarcia21
martiforest
CalNanu
espevalls
