elpidiojsilva
jlcleries
OriolServia
PujolBonell
jordialapreso
ElRonceroDelFCB
valtonyc
josepcosta
elsa_artadi
QuimTorraiPla
oscatbcn
TrailMontseny
FCBarcelona
FonsiLoaiza
fpuntoloaiza
eldiarioes
Bernat_Castro
boye_g
KarnaMikko
CDR_SVQ
LekaconK
elpuntavuitv
ToporMarcela
maiolroger
tempesta_negra
estelada
laura_rosel
GilVilarrasaMas
aesquis
iaia_toneta
MedallerRep
aZamblea
carlesral
BelOlid
EduAguilar24
Frank5237
HelenaMaleno
Radiolamina
eyndePenal
JaumeAlonsoCuev
iuforn
elputuamu
jmangues
RicardUstrell
jm_clavero
rogertorrent
veintiochofilms
FAQSTV3
ComptadorRep
GiovannaValls
canal_33
The_Cranberries
sroge2
ElenaMateoFern3
DolORiordan
30minuts
senseficcio
ImgxRepublica
Mes_324
Phil_Coutinho
cddrcat
MNAnoticies
Aracelisegarra
eltempsaseva
Piulador_K_TALA
Berlustinho
MeritxellSerret
ClaraPonsati
txellborras
dolorsbassac
sergipinkman
cialcamu
pilarcalvo13
NamaTikure
AnonymousBCN
ANONSPAIN2
FraJeremies
Scode404
xavigaja
jack0f7k12
nonymousNews
susaboni
Anonymous_opt
Houseof_CAT
CNICatalunya
SusodeToro1
PaulaVazquezTV
apoderats
ProgressBar201X
JuntsXCat
carlesescola78
VerstryngeJorge
EstherCuixart
Catgas_Energia
SomEnergia
somAlternativa
byteman
mariusserra
AlbanoDante76
Donuts_es
catalan_gov
catalangov
CDRCatOficial
BeatrizTalegon
OmplimBrux
xabieresteban
Xavi1714cat
NuriaSeva
AnuriG
israelnuri
ScotNational
La_Directa
anoncatalonia
joseprosell
EuzkalZombi
eduardcabus
miriamnoguerasM
estercapella
davidbonvehi
msanglas
toni_comin
martapascal
SantiVila
perearagones
jmterricabras
neusmunte
Mireia_veca
albertbotran
mgabriela_serra
CarlesMundo
FCBarcelona_es
aramateix
sport
yeyaboya
naciopolitica
jcuixart
FestaMajorSeva
Cat4Indepe
europapress
elnacionalcat
marcjurado
bomberscat
LaVanguardia
JordiGraupera
mossos
ARAopinio
ramoncotarelo
TeresaRodr_
ManuelaCarmena
Taymoryworld
wikileaks
xmBEIRAS
AnnaGaSabate
juanmilla81
FCBarcelonaRAC1
montseny360
JulianAssange
Dembouz
CNAB_oficial
jordi__Vi
jorditurull
AjuntamentSeva
EstanisBassas
JosepMartBlanch
JordiAlba
mterstegen1
LuisSuarez9
ivanrakitic
KRLS
ArnaldoOtegi
ariadnaoltra
HelenaGMelero
AnonymousEspana
_sergisantiago
ErnestoEkaizer
fermont1965
nuriasoleperez
RaquelSansDuran
GorkaKB
elsomatent
jordiborras
EconomiaColors
Snowden
joseantich
AnnaAroca
gabrielrufian
Jordi_Strummer
OriolAmoros
Raul5tw
ERC_SantAndreu
DemocratesCAT
ERC_gracia
Well086
ERCbcn
PereRF
Marato_Montseny
aloja7
Fotlipouweb
rut_vilar
JuntsPelSi
ARAsocietat
lluisalbuixech
lluis_llach
antoniobanos_
mksjosoccdr
andhillebrand
Cominopovedano
Noemi9Barris
jaumemolist
blogsocietat
Nanroig141
Cuatromiilenio
navedelmisterio
jara_toni
ElCojodeLepanto
carolnavarrof
LoXabvi
pilarcarracelas
Rratlanda
BlackroseEva
AviOriol
PolitiCatApp
CridaDemocracia
PuntCatTV3
evamonge71
VictorTomas8
Datosvelilla
Signa__Reus
maribelvilasol
PuritoRodriguez
ForcadellCarme
xufre_jordi
oscraym
fisioactivat
Cocollona1
Diversport
luko86
RunnersTwo
FranPardo_
AntoniLliure
NovaeliteSports
esthercarrascoc
MAIKEL8MOBILE
PobleLliure_PV
Llibertatcat
FrancescLatorre
9BARRISCOOPERA
RadikalSwim
cup_parlament
PartidoPodrido
piulitica
utbcn
NedaelMon
quimarrufat
sommiador
ERC9B
Nike
Nike_Spain
uniodejoves
XipGroc
marcelzamoratri
NuriaPicas
BarrufetCat
JoelJoanJuve
mitjabarcelona
CopaSub17mx
Cataloniaman
20dl_cat
JNCatalunya
xarnegosperlain
sumate_asoc
1000_Raons
TonaBikes
IndEnCastellano
Colonos_Cs
jesusmarana
egel71
antonlosada
radiocable
RuthJimeneztv
DebatAlRojoVivo
pepisimque
RevistaTRAIL
onacarbonell
Migdia8tv
ElTerrat
emparmoliner
eduardorepi
xavartal
jordidelgado
TeresaForcadesF
jordibaste
htcmania
Roger_Caballe
meteocat
Biguoter
Runedia
TicoCriville
ForoMTB
tonicasas
MitjaMontornes
iniguezjimenez
rumblebikes
beamorales74
arasa6
alrivaslo
arnaujarque
albertcaste
AnabelSanzDiaz
lamacope
nuriaiturbe
Vin_Alvarez
AdaColau
corredors
ferranmascarell
XARRAMIONET
Pizzi19
andreafuentes83
appsfire
Mari_Bel68
