caroltelechea
Cristia68350525
rmnahar
EduardFuentes94
PedroSanchezSAB
TwitterPolES
noa_rey
NachoMarti
Mediformplus
roservgaitano
megafof
JordiRalloBCN
ERCPoblenou
MatacasDolors
vidabienestarsa
albaverges
florentinabotet
monimonfortroca
arna1cb
quinm_87
MontseMasdeu
ASRodenas
montserratfj
GeorgiaLinares
AAVV_LaCatalana
janpunti
PilarPerezBcn
anemamil
DolorsMatacas
FolqueAlbert
josepduranbdn
XavierGodas
PilarRaja
desiaguilar3
JaumeRegas
ChakirelHomrani
jordiborras
ERCmunicipal
ramoncotarelo
anasurra
fduranv
AntoniaHino
HerreriaPedr
elnacionalcat
Pnavarron1
Labestia3
vicepresicat
ApivitaES
Shiseido_ES
im_teo
FCBarcelona
OscarJpgdigital
miguelblanca194
redaccionmedica
Consalud_es
santi_valls
premsahistoria
jordisaes
ercdiba
CUP_SAB
EsbartSAB
CrematoriStop
laboticadetete
FSarasketa
a5farmacia
gemaherrerias
inmariu
clubfarmacia
infarma_es
SEFAC_aldia
ElGlobalNet
liniaxarxa
DanielFerrer23
JoanMumbru
andreumerino
Emprendedores
mossos
CivitiMarti
dolorsbassac
SalvadorClavera
TalentsPharma
CNJCat
joventutdiba
joventutcat
sitoalarcon
oriol_ges
PDE
PoliticayModa
capdevilajoan
VictorGasion
AntoniCortesF
KRLS
sophosdepindaro
CarlesGarcias
albertdones
iPoliticsCat
mireiacastello
JesicaCordon
trinitro
Fede_al_dia
ilaracas
abarnadas
SumateBcn
ERCbarcelones
SantGabrielSAB
cnsantadria
ICVEUiA_SAB
CriisMeseguer
albasmother
rdelhoyo
ERCPalau
Vcnencomu
ramonjove
SalaDarder
miguelblanca191
marcgzln
ReformaHoraria
BielSegui
Colonos_Cs
CNICatalunya
DemocratesCAT
MovEsquerres
gabrielrufian
soniela71
BcnNordLV
GemmaPasqual
marc_alloza
maneltapia
igunapharma
ericcatalunya
JimenezJRaul
kasmasnou
QuicoSalles
decalmono
elpaiscat
RafaBurgosBCN
Moragasanti
EFEnoticias
europapress
laSextaTV
elperiodico
CastellaToni
boncopdeDUI
InfoJobs
WomenIndyCat
ZINHIUS
joseantich
nanasalvador
avelezaguila1
carlesporta
caballero_boca
lizcastro
jordisanchezp
encampanya
euroeuropa
visitarcat
andresitotiti
Escurco20
85manumanuel
elec_municipals
joe_bdn
FeriaDeAbrilCat
elenacaballerob
nievesnago
epuigbordera
MovEsqSAB
juanvizcainoa
erc_bcnesnord
Farmacia1925
AliciaTarragon
aprodisa
cpnlbdnsab
La_Directa
ercsantcugat
FerranBelMon
jpuigcorbe
Elviraduranc
punta_iceberg
ericgomezperez
BanderaCatalana
silviofalcon
FinesOp
enciam_capita
lluis_llach
Jordidelrio
elteuparlament
fabianmohedano
Avancemcat
santilapeira
MunicipisCAT
FrancescGomez1
xaviersoley
pedrosaro75
ANCSantAdria
Cgtgimesport
santadria08930
PenyaSantadria
EUiASab
VozSab
meteo_santadria
CalpenaEnric
Senyor_Metge
arnaumatadc
VivintLaVida
SantAdriaEnComu
normadiaz
CSyM_farmatic
esguiva
MediAmbientSAB
esquerraLH
sbracons
SentitCritic
casalmina
martasantiagom
quimarrufat
HiginiaRoig
cupnacional
ERCerdanyola
jordimunozm
elpatidescobert
CintaArasa
Cacaolat
ACM948
JordiDomingoGM
eldiarioes
twibbon
PepMartiVall
oliveriluque
ERCReus
esalberich
belda_j
jml14081969
isaacalbert
maria_va92
Raulmuto
alejjjjjjj
CridaDemocracia
brunoleger
RosaAmorosC
elsomatent
adolfbargues
raquel_albiol
xplabancells
orioletto
AlfredPitarch
mireiaingla
AngelCanosa
pauricoma
perepubill
carlesvega
BastonersSAB
XavierLauder
cesciglesies
PodemosSAB
IMarcuello
ramonaguilarg
DSANTADRIA
SomBadalona
jmterricabras
RMatacas
trestasses
Dionis7vetes
jordicalvis
elpuntavuitv
JesusEstn
jalmacellas
Jordicostelo
Ama10G
Olvidofast
aitorgago92
_dinaperez_
JordiCasasC
DolorsMauricio
SalvaJCM
SergiCastanye
aidyl62
kim_soler
weloba_es
toni_comin
MarcLaCala
SantiCaballero9
montsebordas
DanteRED
MarcSerra21
mgtlamardebe
ForcadellCarme
RogerHoyosSAB
suaubar
Santandreuenc
sargantana78
MuseuImmigracio
JoseCmlj
Josepmatcae
jimnez_paqui
inusualfitness
PCSAB
kikemollet
JRibalaygue
mjcuor
joanignasielena
Spindoctors_cat
Pablo_Iglesias_
mksjosoccdr
IRusi94
po_peslamina
cherinola
martaortegadiez
Charlio_08930
adriivicedo
alba_cano98
blas_llamas
BufetePadillaRa
BNGCatalunya
marc_rodo8
nuria_rp
JERCMollet
jnnespinosag
BelenTovarCorra
OrgullAdrianenc
CrisSaezAnton
adonayamara
jvallesmuntadas
Arsu1985
pgironm
loast75
Lunaticamf02
jmelis14
mariadolorsa
AcademiaEspiral
MaruExpositoArt
CarlosRomero075
s_manzanera
isonapassola
emparmoliner
serrotocap
joviacatalana
LesVoltes
aramollet
YESocialists
cristina6m
tornessol
marcoslekuona
SpanishFher
isabel_m_r
immigracio_erc
jordicasals
reaaccionaONG
AAVVLaMina
jornada_previa
jmtresserras
RubenRamiroR
montserratvll
iol_Roudor
serranocastella
miquel_artigas
ariadnamartin11
keniadomenech
IndEnCastellano
josepromeu53
DiariSants
enriclliure
ERC_SJD
ErcSantsMon
jordi_filba
MTDPC
rvilablareix
LoFuflunet
Apujolmas
humanhunters86
tauleta
LEOPharmaEs
TodaLaPolitica
UGTAjSantAdria
WaterpolStAdria
donesicvsab
AitorBlanes
albagordo
Jovalarn
xavi718
Circill
pereculell
senyordedretes
juanpittau
Pontifex_es
ACAI_cat
bcn5sentits
elmeupetitpais
emmasamar
EstevezMelody
rosernovella
clafayb
llu_entina
txopo66
residenciamosse
Soleblanco2004
AdaColau
AssDonesJovent
ERCCelra
Col_Wilson
1JosepSerra
AJBarnabitas
Xavierblanes
finanavarrete
barcelona_cat
18Mmoritz
JosepPedrol
ccardelo
josetemp33
stadriassemblea
ARA_mon
Khireus
igerscatalonia
JMGCastanye
cultruta
JERCDonesBcn
Laurarenas66
darenaso
InterEmpresasBB
ylla_ramon
jordininotpie
empleofarma
SilviabelB
culepatidor
diba
JCallauBartoli
m_exposito93
AngelsCabases
aramiquel
fnec
FormacionCF
siscugiralt
moregarjuan
polcarrion
SAB_ERC
josep_arisa
BibStAdria
xaviarasa
JoventAmetlla
orlrmstrmns
susanapas75
CanalAjuntament
TaniaJim_Bolets
ERC_AltEmporda
lluiscaballero
CDCStAdria
cati_bcn
MireiaHdez
sumate_asoc
blaumut
CastellersdeSA
eduardorepi
JercGarrigues
esteve_sd
JoventLesCorts
LoXabvi
cesarrodriguez
amb_ind
mobilcat_cat
barcelonactiva
laiamromano
CatalunyaEmpres
Catalunya_Rep
jaimecampogimen
JERCpremia
jsadurni
eliresha
jordicuminal
LaVanguardiaCAT
retailmeeting
albertcuesta
abelardhjardi
ERC_Calldetenes
sarabzq_bdn
llucreixach
CoboBarcelona
AndreuPortaC
AvancemMESBdn
ANJI_ANC
GerardFernndez1
JoventSantBoi
BenetBails
ERC_dones
frepose
Caudalie
CCulturalBesos
FrancescAiArias
joventgramenet
mariaredondo
JoventLH
ERC_moviments
jandreud
xarnegosperlain
EsportsOller
Festi_Guixols
jjdiaz129
AntoniLliure
comunllum
ProyectoFarma
_ericanc
ERCVic
ERCViladecans
mireia_solr
odimad
AMI__cat
CCatalaNegocis
jordisolef
florejachs
ucles50
menn77
Jordimasgu
PAH_BESOS
neusmunte
AfectatsC
laul3ft
lluisju
Hom_Raymundo
jscsantadria
ARAeconomia
OriMarch
MarcColomer
rogertugas
_Sara_Gonzalez_
esquerragirona
jom1408
alberttucci
soscatalonia
nexepompeu
lafontanadespi
coquegarcia
Mr_Balboa_94
cristian_agudo
MRKETS_CMMDTS
XSalaimartin
RaholaOficial
lluiskr
jordisalaparra
mmarstruch
NriaMuntan
mianaf777
Jordiflors
EFAparty
CarlesMundo
david_blasi
ramon_pellicer
oriol_bossa
silviacasola
gcapdevila
annallorensg
xavierginesta
AlbertMdna
blligadas
YOFARMA
JoventEixample
JosepMCivis
AICpuntCAT
teresavallverdu
Ricardmartinezm
albertcaste
joan_tgn
ARAxarxestech
martabuil
RicardEvangelio
mariadepalamos
sninobecerra
JoelJoanJuve
Lunmir
imfarmacias
Jorcalop
belenalonso64
_GESOP
ERCdsdGirona
ClaraPuigdemont
maria_9barris
laiamaimo
ERC_LesCorts
Anna_Teixi
hootsuite
rogertorrent
lauriteffe
Tiempo_de_Salud
victorendrino
JEFFERSONCATALA
VictorPuntas4_6
jordi_catfree
Bernat_AG
identitatcat
Joan_Albert_SI
DukeGranollers
RamonPujol1
eduardvoltas
AlfonsCanela
turbula
Kat_erreape
dolorsrueda
debatub
Participaciosab
andresnavarro24
basquetUBSA
cesantgabriel
SANTADRIACF
erc_fedgirona
acostavidal
elhuertoencasa
jukebcn
deibeat
patri_gallegos
jsolerf
guillemclapes
juanraferer
debat_org
reina_del_mambo
erichpunti
ARAemprenem
xavifluvia
anna_arque
ehbildu
jaipcat
esquerraolesa
polroc
carmedilme
VickyMR12
JosepGraupera
elperiodico_cat
antonlosada
Catinformacio
iec
pboschcuenca
MainatJM
encatala
RogeroBram
ArnaldoOtegi
Odtor
AraRepublicaCAT
reagrupament
JordiCuesta
carnetjove_cat
zanartuvdg
Portalfarma
anna__serrano
joventutsab
ERC_INTL
FemSantAdria
InfanciaSAB
AdriiaSants
escoladebillar
CoralSantAdria
324_economia
Sab_voluntaris
GabrielRMolins
3Xemeneies
elpais_espana
marcpousg
millanjordi
miriamnoguerasM
ERC_LaSelva
marttagiralt96
vicfons
JoventInter
jercmalgrat
bcndex
SantAdriaBesos
PolidorSAB
bcnesnord
democraciareal
Natalia_con
GemmaFornas
CarodRoviraJLl
JoventSantAdria
ERCMartorell
ErcGramenet
Verushkamixina
xaviolba
les4fonts
Alexdubstep91
eeestefaaania
AjSantAdria
farmalescorts
elfarmajoven
BDNxIND
Farmaindustria
breakpharma
ERCarbucies
ferranfalco
IndepenRadio
iFarmas
xordiet
cayo_lara
herrerajoan
jcoscu
martiteres
Delpeu
CFarmaceutico
EsteeLauder
Forbes
Bioderma_Es
labgynea
MahinCho
HomeoBoiron
Pedinatur
salesdschussler
elfarma20
Genericose
ESTEVE_news
merck_es
instagram
EstrellaDammCat
ANC_ArenysDMunt
Maria_fgolf
IreneAldabert
NriaI
joventMBB
EsquerraEivissa
emergenciescat
elJaumeTria
trancelot72
wa_status
Twitter
ERChg7
joan_ballester
FedRegERCLleida
oscardanielara
estudiants
JERC_Mataro
esquerramontgat
joventstandreu
PSCSantAdria
NovullpagaraEsp
e_Comunicacio
ERCmetrop
Karlitops71
Emp_Republica
Indignatstadria
gespanyolc
AudienseCo
prouespoli
qualitatprod_FA
ERC_economia
FCBarcelona_es
mjalonso001
Jessica__Calvo
ERCbcn
EnricdelAmo
societatcat
rogerangela
bsilanes
WhatsApp
JERCFigueres
CulturaSAB
emilimarchg
MonDiari
Pedro_Muga
FinancialTimes
ecoceutics
JERC_TAM
JERC_Franqueses
DiariStAdria
meryemjose
AteneuAdrianenc
LucieSilvas
PatrickVedel
estaquirots
IrisdeJP
rauxacatalana
GLlamazares
juralde
MichelleObama
dfarmacia
JERCmontgatiana
CarlesSanchezT
JoseLuisSAB
delaTorre_V
StAdriaDeBesos
MartiniArcos
fcesccruanyes
gcalvetbarot
arallibres
alexdetiana
ramontremosa
peresabat
ecardelo
Catalunya_Press
27Dio
Lau_Carr
marcespigisbert
meiusferres
TeresaJorda
silviabarroso_
isaacperaire
J_Albaladejo
gerardteixido
annapitarch
marionacb
GermanGuerrazx8
montsejuvanteny
cgomezgili
LlSalvado
MiriamCabases
cronicacat
cienciaitecn
josepmuntane
8aldia
ehbilducongreso
_anapastor_
gerardquintana
JoanTarda
estercapella
OriolAmoros
AlfredBosch
CatalunyaSi
EliAlvarezG
jercripolles
LauraRibalaiga
PetitaUni
araomai
enricmolina
quimayats
Acampadabcn
toni_strubell
QuimMasferrer
fjirla
ercgracia
omniumbdn
marcferrer92
jcc_cat
salbrich
oriolmollet
sergiplanaguma
pasabadell
Josep_Sanchez
paucomes
jorgesaggal
misalip
ERCArenysdeMar
edumayoral
JunquerasRovira
ariadnajou
BarackObama
universitatscat
UniBarcelona
mercevid
oriolilla
gebelque
QuimMonzo
LaVanguardia
xgraset
llfoix
mullonnn
jcsanglas
albertsaezc
ARAesports
el_pais
SSantiagosegura
NilPapiol
ARA_videos
ARAsocietat
ARA_media
publico_es
30minuts
jcasteg
Toni_Cruanyes
joventCCGG
ensestanfotent
Itaca2014
AndreuCriquet
adriabofill
joventBarcelona
AlbertPons1714
teresacayuela
partidopato
rubo1714
ine_on_the_sofa
mazagra
CidSaiyan
holoturoideu
JercMataro
lanydelcanvi
CmradaAlexandra
lespetjades
ZeroSamarretes
JordiMayoral
wikileaks
barcelonesjove
assemblea
evapeiro
tonialba
maticatradio
JosepBargallo
epaluzie
AlexGutierrezM
soler_toni
garciamarcmarta
esquerracassa
ERCCambrils
Juditsugra
miaaleto
Irgu87
PauVilassar
msanglas
iuforn
Ismaelgibe
llenguacat
josepmaguirre
paupresas
destacatccgg
joangubert
frandomenech
nuriaclotet
RTorquemada
shiroikarasu63
joventvc
Mariteixi
AlbertGaspa
alia_pedrosa
salvadorcardus
Enric_P_C
lorenasoriag
LaTdP
Ferrancm
Rogergombau
xarxanoticies
elsmatins
BDNOTIS
RogerEstruch
marestruch
Totbadalona
Alydrian
mgaleraramos
llefia
xarxaomnia
PaisCatala
cocarroi
EspaiJoveLaMina
ccivicbesos
montsesaez
dolopalet
ERC_CanetdeMar
fonamental
MTudela
JuntsxPalamos
MicrobisNet
ERC_SantAndreu
cgtsallent
EstherPonsa
piulitica
abdbaye
esquerrarubi
ConcursAlcat
ERCVng
ERCSantFeliu
Eva_Gene
polgirbal
NuriaArnau
Paulrios
jumedr
davfigueres
RuthGumbau
ericsorgar
SandraHerrezuel
Badalona_metroo
mariajesussab
nurilalich
dani_juice
alexdauden
andreufrancisco
JoventBadalona
josarri
joanaortega
jofrebm
jordievole
enriccanela
silviamartinez
gregobelmonte
ELSVERDS_EEC
jerctordera
arestubau
larecerca
ERCbadalona
joventValldAro
Fotlipou
ManuGuix
HugoFerrerSaez
VxL_BDNSAB
Radiolamina
jscbcnnord
hotelsantadria
desdelamina
afsantadria
ICVSANTADRIA
hmonterom
ernestmaragall
polpages
TianRiba
salvadorcot
jaumeclotet
elinebreda
jordiportabella
txellborras
Josep_Huguet
accentbdn
MartaCarreras_
btvnoticies
3gerardpique
emparcm
pauibars
elopezdomenech
JoventPV
Pumocat
electoralia
xaviroger
ivanaranda
joseprodrigo
Tuiter20n
cristinabdn
jbigorra
EsquerraTarrega
davidminoves
Deltoya13
amuntuksa
cocosantadria
cioddonessab
alternativajove
gemmapla
areabesos
xavierbosch
Culicoides
546zimg
ARApolitica
lolamsala
emataroca
lvcalmet
jmllg
pujolhomedes
marcalmendro
ArenasSandra
Fantassin
infollatins
culturcat
FrancescRibot
ERC_Maresme
oriolriusayra
JoventRepublica
EUinBCN
albertprat
julifernandez
xaviertrias
Opinio_EPC
elpuntavui
jordicoronas
oriolllado
CarlesCaballero
camilros
racocatala
raulromeva
elFutur
jordiromaguera
danigamez
naciodigital
andresiniesta8
poloniatv3
antonigarcia
sarabailac
MireiaMarti
jordimolinera
seniarco
rac1
FCBarcelona_cat
omnium
DavidPujolB
324_politica
elmonarac1
xaviermir
mariusserra
joanpuig
acampadajove
montserrat_tura
pgoma
saulgordillo
jordedu
oriolmataro
antonibassas
gencat
324cat
gerardgomezf
eleccionscat
directe
illorente
bernatcostas
Twitpuntcat
jordiaranda
xaviflorensa
cbassaganya
diariARA
CatalunyaRadio
tv3cat
xarxaindepe
VilaWeb
martavilaltat
perezlozano
marcpuigperez
EduardSuarez
agenciaacn
martarovira
junqueras
parlamentcat
vpartal
AnnaSimo
perearagones
MiquelEstruch
ELSVERDS
Suguet
JordiMedi
gerardcoca
lluissoler
valencianna
mferres
ebenach
Esquerra_ERC
AlbertFornies
miquelcarrillo
sergidelosrios
bernatpicornell
velezcat
