POESIESiOMBRES
VailetsEmporda
carallots
paullonch
OrgullBlau
LaNeurona_com
Juansa1994
Carles_VdG
BorjaAntela
Lexluar
kroxigore
CastellersGava
IgnasiBosch_So
jcasteg
EncantatsBegues
BDMConsultoria
klout
Jrdi_O
JuudithBonilla
perezlozano
CCEstebanell
SergiDiH
marcpuigperez
Marta_T_D
ratasavia
francescsanchez
JoaquimAsensio
molinedani
lalisolsona
montsebarcelo_
RogerCodina
mgrx93
TxemaForn
sergimasso86
Heladi89
davorsi
RoserLatorre
tricentenari
JordiTrenzano
C_Esteve
castellersvila
hct77
bernsalo
ElsGrocs
cdesantacoloma
Marc_Amat
20g32
instagram
sanketing_
Mcuesta92
txeeell15
FCBbasket
quar97
CristinaM84
Goizti
lluiscata
CebrianMire
airllimos
RogerSaperas
LaTdP
pau_laporte
FXnovella
martacalce
Vallnord
raulromeva
emparmoliner
ElPilarCaminant
VadeCastells
AllotsdeLlevant
CCSPISP
laralarioos
JaumeBarbera
GesMarc
LlunaticsUPC
pvaronarubio
CarlesQuinF
rekeniki
castellerasmpre
dprats91
EMTOBED
Change
Gemm43362
nom_Laia
gina_fdm
criscb23
ccerdanyola
torneigsalt
AdrianaCuberoV
bdevani
arnauamill
annapalou
ToniStrubell1
Arbu90
espremulla
Oriolvise
Sergimas
enderrock
rac105_
JosepGuia
ncadenes
raquelsans
La_terrasseta
XiquetsEI
ekaitzlanda
URVerguenza
SIgarraf
bethdevega
CCEsperxats
martavilaltat
CastellersMTL
R_Alire
laiaqs
VictorGClota
roservilajosana
paudurangual
pauricoma
Mansalpilar
ACPCast
Minyonistica
Km0casteller
ElMonCasteller
XerricsOlot
CastellersRubi
PortalCasteller
GaudeixlaFesta
jordisuri
ArturPalavecino
BCasteller
cescbou
Minyonslarboc
JFinestres
Manelcv
Jaume_Galu
RosaBarrufet
3de10FM
MuixerangaInfo
gsala10
oscarmontserrat
XiquetsAlcover
Passerells
pitumasdevall
gambirots
MarracosUdL
tgn_castellera
TotsForts
TonideLloret
jep_saso
JordiCartanya
MariutGarcia
txema2608
quicodomenech
txatxigomez
paugranell
marc_palau
xesfeliu
JoanTardaEnfuri
meeri_89
adriacastellvi
mataperenc
carles_fresquet
DrFeynmann
Isabel_sb
ericgomezperez
mynameislluis
S_ronda
Salvador_Murla
elconvidatTV3
MoritzBarcelona
NyerrosPlana
EmboiratsUvic
XiquetsSerrallo
SagalsdOsona
nensdelvendrell
collabordeus
QuartaRonda
jovedesitges
3rondes
Marrecs
Cargolins
PataquersURV
Matossers
xoriguersudg
CollaJoveLH
barometreCAST
CCFigueres
WebCasteller
324_comarques
Xavi7Ramos
quantic27
Bdgust_botiga
General_Basset
CastSantFeliu
nois1975
JuguesTu
castellsTuits
elsQuatrevents
Birreiros
kilianj
ClaraPuigdemont
laselvamaritima
Laaiioott
toniaira
Xicots
SalatsSuria
castdeMallorca
CarodRoviraJLl
ernestmaragall
joanmonturiol
ellaorange
SJVxindependnci
laguingueta
CdLleida
mireiagaba
volsdirquecal
PoliticaergoSum
margeners
Tirallongues
UrielEnfurismat
dlloppico
CDTerrassa
R0dons
EnricSol2
NuriaLizandra
SalvemlEbre
CastellerMollet
CastLesRoquetes
porxu
joVesdelajoVe
jserranu
MagaliMaymo
criistinaaa11
maragutmes
BcnGina
QueraltPlanas
tejedorus
Lledo_Ruiz
Mallorca1715
Rescatemcapital
MarcJuanhuix
leina_espaijove
joan_ralph
30minuts
SamsungMobile
alejorromero
collapacos
SoyJoseAntonio
mam046
MiqueldelRoig
NovullpagaraEsp
camrenmillet
MrZoteranis
TrollCatala
3amunt
monicaoltra
SamsungMobileUS
ProjecteBasset
RdeMallorques
PerePunyalet
CastellsEnXarxa
JOVEVILAFRANCA
xiquets
1707_1714
colompujades
jaumegorina
Gilcdt
Vicen76
dobridc
JCoscubielo
pendulakis
repubblica
valex_cat
SergiCastanye
miriamnoguerasM
MiquelLlado
malvatjordi
agustibosser
monGisbert
rogeramigo
MonDiari
SI_laGarriga
laportemarc
SI_Bages
Esquerra_ERC
fvilarrubi
fentditades
freedom20141
SI_SantFeliu
AnnaSimo
bertacvg
laPinya
tv3cat
cdberga
IntentDesmuntat
Nat_Guailer
PSxIndp
jpalomer
kirianbr
Marta_Bolinches
fraderins
barcelonesjove
Android
MontseAyalaRiu
CEEuropa
pereboschcuenca
afuguet
competim
vilardellalerm
jordims93
escaldats
CastCornella
IvanKFawkes
ANJI_ANC
Oriol_Corral
UniversitatsANC
joventBarcelona
MeliViv93
nuna46
zanartuvdg
barnasants
eperezbatista
jordigrauvalls
adriamartin91
CaueLlop
antonio_lh
_mirlo77
taythinga
ElAnimeToday
despertacatalun
eva_vdlc
OnaVallsFM
assemblea
Mossen_Mel
arna1cb
EfrenGT
MariaPalau75
concurscastells
AlexFenoll
joan_codina
JoventEixample
marccrosas
Veu_de_Mataro
lauraruizdep
xevilopez
Internazionale
SI_Cabrils
AlfonsRuano
PlaneoBCN
nuriaclotet
JoanSole_
andreuimaria
xopik_es
estergeama
patrimonigencat
Lespurnabloc
QuimetdelTet
FMplvila
SIAltPenedes
AngelsTravesa
latevaestelada
JosepBargallo
elisabet_ros
ARAxarxestech
independen_cia
historiadors20
arreplegats
SIGirona
horesmortes
FerranColl
Periku21
burket35
trirrem
EulaliaCompany
ferranjuliachs
Rebollu
delaTorre_V
doc_Holmes
cleodelpescao
CarlesGarcias
crisjuanico
BacdRoda
rauxacatalana
Andreu91
guillembagaria
mikelllopis
queconovell
agustiargimon
OriolAmoros
ehbilducongreso
bandarres
brivallvell
SindicalismeCat
xavicoral
beteve
CatUberAlles
NilPapiol
jovedebarcelona
jaumecst
josepmas8
arnau_sanz
Rogergombau
EsportCatala
montseniubo
xarxaindepe
areaEsportsSI
VotaEstelada
Citas_Quotes
ifilosofia
Inception92
isaacperaire
RaquelChia
sianoia
ignasivich
LescortsSantsSI
hmonterom
rbert77
collamicaco
aida_tarrago
LaPortaSomnis
castellistica
FontJoan
philmusical
en5min_3xl
xarxagracianet
SeleccionsCAT
DAmatiPuigsech
Embranzides
CdeSolsona
JovesBarcelona
elspetsoficial
enoticiescat
ehbildu_herriak
SI_mataro
adria_attardi
buhosoficial
sespot
menorcacatalana
naupuig
gemmamoncho
JoventRepublica
capgrossosdoc
onicolautell
Tamarillo3
diabolicagracia
Amor_a_lArt
BCNCulturaCAT
SI_Sants
AllBlacks
opiniojove_
en5min_TV3
quartsdenou
JokeboxTV
SolidaritatVic
EvaDeLecea
mon_tv3
ateneubcn
TwiquetsBCN
saballuts
anuariscat
capgrossos
CdBCN
CastellersSAFA
borinots
JovesValls
_MDelgado
coordinadoraccc
bordegassos
XicsGranollers
joana_solsona
Rocafera
scaravaca
gabrich13
revistacastells
laiaomella
AugaEva
marinallansana
calixart
novamuixeranga
edumayoral
FGC
somnoticia
bernatpicornell
AlbertGaspa
PauAlabajos
SICerdanyola
moixiganguers
garanet
gausacs
ara_SI_toca
miquelcalcada
IsaCB
CalDirHo
cultura_cat
ManifestBDN
gpijoanhoms
sonanou
CHlSTES
noticiaencatala
llibrescat
txearana
jordibaste
sergi_barragan
Diaridelamusica
catalunyaaccio
flaixfm
bricelafontaine
ganapies
Carles5puyol
vpartal
carlesmb
SopaNet
alexmiquel
ebenach
APM
saulgordillo
ceskfreixas
SobiProgresCat
Mark_Splash
estela_cortes
RadioSabadell
CoolturaFM
usap_officiel
Fotlipou
CCatalaNegocis
mariusserra
Carles_Perez_
elenagrallada
SIEixample
JordiSubirats
amarin81
alexandrelopez
tuli_gracia
JosepPuPu
la_caramello
cineencartell
JoanTarda
ReceptesxViureB
loputorai
pauibars
Minyons
Toni_Cruanyes
omnium
cesobiranistes
SManeus
Urifriki
amicsdelesarts
GrupManel
radioflaixbac
vaparir
esport3
ARAcultura
elpunt
sapienscat
FCBarcelona_cat
festapuntcat
directe
cronicacat
junqueras
ARAesports
SIcat_gracia
FCBRAC1
QuimMasferrer
TV3alacarta
salvadorcardus
divendrestv3
soler_toni
tonialba
perearagones
FeliuVentura
meteocat
XSalaimartin
btvnoticies
obrintpas
BibianaBallbe
bruno_oro
arnauballester
gencat
gvalverdeSI
collavella
xiquetstgn
Verds
JoveDeTarragona
Alex_Garcia_87
elmonarac1
sopadecabra
epaluzie
llenguacat
Antonia_Font
LudoManero
latrobakungfu
gerardcoca
elmeu324
pasabadell
MartaGomezCat
psan_cat
Twitpuntcat
JordiVazquez
Alvaro_le_Fou
francescribera
KevinToSanchez
dferred
aaunes
bisbepol
ariiserncreus
lluismesana
Ignasi_Tous
AlfredBosch
xavierbastos1
ferpons
bruixa_dolenta
mercclavero
DreamsFranchise
EscolaenCatala
QuicoVentallo
albertLH91
alfonslopeztena
sergimatas91
iuforn
rnovoa
Bruno_diaz_
oriolmunu
esbdesh
Pumocat
Jan_M_Farriols
QuicoSalles
guilleemsanchis
rogertugas
annalatorre93
ferranvo
Morganeta_cat
Jaume_Mercader
EricBerga
CEIuab
ttanglada
rgispert
martiurgell
cvg_cat
astridbarque
ignasivendrell
araomai
CiutadellaTV
lacompetencia
jordi_anento
AdriaPadilla
twibbon
som_radio
julifernandez
ARApolitica
antonibassas
percatalunya
peudeministre
solidaritatcat
toni_strubell
VilaWeb
diariARA
robert_ara
QuimMonzo
gvallseca
324_politica
murielcasals
elpuntavui
rac1
lopezbofill
Cuffi
santiniell
3gerardpique
324cat
santiagoespot
RratAnento
ensestanfotent
atocpopular
ArnauPadro
annabelberruezo
naciodigital
uriel_bertran
jordimolinera
parlamentcat
agenciaacn
NapNap9191
juntsperlaDUI
oriol_ges
Queralt_Badia
