nuriadgc
OtsukaES
diostuitero
maykanavarro
ElianneRos
algimix
Lolitelecinco
comiterevistas
CrousEnric
elnacionalcat
kikefores
FOCorg
marcossul
montsenovell
meritxell_tiana
Rakkuel
albertortas
Pablo_Iglesias_
Angelculebras
MitjansenLluita
NACHOALMIRALL
angelspinol
BCN_LesCorts
laiabonetrull
vespre24
LluisaBarrera
joantapia00
danielsirera
GispertCristina
sninobecerra
com_ELMUNDO_bcn
sergioperales
Fastvinic
monvinic
lanocturnalh
cdperiodismo
vplana_catradio
EPCatalunya
Davizgonrub
RblancoBCN
SoniaDomenech1
marionaalba
viajeroninja
CarmeCleries
mariavidal0
KMESSocialTV
Roger_Mateos
RevistaAlterEco
XavierGrauCerro
Jupermanyer
goyomartinez9
mmateu_tv3
NacioSolsona
marcmelillas
AuroraMasip
Montmelia
encampanya
dgsastre
roser_tiana
villasclaras
ARA_media
afarrasc
JoseMontillaA
patriciacoll
topcomunicacion
dv_martinez
CarmenBastidaM
revistamongolia
jordijuan55
EconomiaED_
leoncita1
juanmerodio
olgagrau13
_anapastor_
felix_martinez1
froditamankell
silviataules
CarlesMundo
nachoorovio
alexsalmonbcn
GabrielPernau
julia_otero
DCondeminas
jordibaro
xgraset
DidacLee
paulkrugman
Joanridao
expansioncom
FMasreal
eldiarioes
elconfidencial
atrillas
Ablu
rosergili
igpagan
nuvol_com
MonDiari
martaalonso
martagmorea
nadalrafel
mercajordi
MontDeMont
susannagriso
Twitpuntcat
rociopapell
ruthamat
iguardans
x_beltran
xavicasinos
ComitePeriodico
toniberini
jgalbalat
jordifortuny1
annapolocampa
SeniorManager
AlexGutierrezM
edans
enricsierra
tereforcada
lourdesbaena
ArmasAgustin
felgonzalez
jordibarbeta
dsoler
periodistas21
adamsedo
DCorderoSanchez
luis_mauri_
pepgorgori
albertbalanza
mirodavid
ntouzon
jescude
Javioms
cbuesa
elperiodico
salvadorcardus
camilo_baquero
nuriariquelme
jordicuminal
fmarcalvaro
salvadorcot
CincoDiascom
xviejo
pacomarhuenda
lluisbou
mmcias
JordiOliveres_
josesanclemente
PepMartiJufresa
antonigr
rtroyano
ginapol
monicaalri
virtumoron
cesquirol
Cris_Puig
EnricJuliana
EADAAlumni
publico_es
Berto_Romero
omartinezbcn
montsespanyol
fboiza
iellakuria
govern
aintzaneconesa
TianRiba
Expositob
Albertmvidal
JaumeVAroca
jl_sastre
joanrusinol
iescolar
agenciaacn
ncreus
lbassets
annasendra
escacc
jordigraells
veronikapareja
anabasantad
LauraHernanS
agnesrussinol
Riospere
sergipicazo
elpaiscatalunya
Monicapeinado
ManuelCuyas
XabiBarrena
JaumeFreixes
Normadlfuente
peremarticolom
laiacunill
JosepBargallo
cruelabis
oriolmv
clarablanchar
xpuigg
blancacia
oriolllop
nataliatorrentq
sigfridgras
GloriaAyuso
escolarivas
vpartal
PepPrieto
tonisust
wendi_
jofrellombart
davidespinos
desdelamoncloa
jordievole
elmonarac1
llfoix
Buenafuente
neustomas
ramonsune
joan_trias
mpardeiro
cececebe
xataka
iniciador_BCN
Quicov
MatiFructuoso
JosepTordera
MJesusCanizares
anna__serrano
alex_gubern
miqueliceta
jordibaste
victorfrancos
maticatradio
joancarlesperis
pedroj_ramirez
marcasanovas7
octaviorojas
Jesusconte
xriusenoticies
RafaLara_tve
pererusi
roscullell
iuforn
soler_toni
lauraloriu
amanda_mars
Evamiguelez
MarcosLamelas
bilurbina
monicgalindo
324cat
manelfran
joanfoguet
informatiu
annaalonso81
NouCicle
ARApolitica
calcazar
jaumeclotet
xavierbosch
gencat
antonibassas
diariARA
paupujadas
josericov
evitacab
marinageli
lurdesg3
vicentmartinez
saulgordillo
cristinaribas
elisabetprats
francescvila
Ferrancm
toniaira
MiquelRPlanas
ramonfelipo
Caterinamieras
Marc_Amat
siuranallop
gamisans
mnoguer
ftriola
jordi_pons
vier3110
anapanta
MarcColomer
oetxearte
AnnaFiguera
lluispellicer
laurajuanola
albertsaezc
ElenaCervera
BCNMediaLab
montserrat_tura
dofinion
marsernacalvo
ernestmaragall
quimnadal
soniasanlop
gemmaribas
peptaberner
elsmatins
tv3cat
La_SER
CatalunyaRadio
rac1
Catalunya_Press
324_comarques
parlamentcat
rallat
el_pais
elmundoes
