aperezboix
Reddefamilia
crisvarona
PilarMarinMateo
AjjuarezAngel
AlbaRuizAr
pabloroblesfern
ppcoslada
Alvaroc93
FomentTreball
JLisaMartinez
DolorsCompte
PPNavarcles
_Luis_Quiles
GrupoPopularGal
Sevilla_SantBoi
FeijooGalicia
PPManresa_
BrunoGrifeCabre
Jacobo2008
msalaroures
fatimaempleo
resistenciacata
GranRecapte
HuertasEsp
BancAlimentsBcn
jesusalvarezPP
JavierMarcos13
debat_org
Circuloecuestre
marsicilia
SextaNocheTV
Leitat
Silviakm
PP_CastellarV
PP_Ametlla
Realpolitik_rne
JoseAlfredoLG
danteperezberen
esperanzagarcpp
MVTARDE
anna_perello
chundamalg
taniadeois
jeroymerino
PPMontornes
ppaiguafreda
PPRocadelValles
PPPalauSolitaPl
PP_JavierArenas
veyka77
CarlosArtola5
EugeniaUrgelles
mjosevs11
PPFigaro
PPCanoves
PP_Mollet
jcarlos_garciab
smoro93
margem19902001
PPLaGarriga
ppsantfost
PPLLicadAmunt
PPVallgorguina
NNGG_Silla
_AlejaSelles
carlosizqtorres
marcoscasadome
inigodejuana
gmariscalanaya
herrerobono
BadiaFlori
DeleGobCataluna
Luiszafra1998
LaVanguardia
avalosmorer
MCICUENDEZMarti
DavidChatelain
rlopezvaquero
NNGGCoslada
belongarcia
JoseJavierBece3
PpPujol
Carmenlirola
Badalona_GUB
becerrafj
LHosPPitalet
PPMorata
PP_Cerdanyola
Lorenescfan
Aglezterol
Laciutat
OndaCero_cat
labruixola_cat
YOLANDAROT
charlybaron2606
fernavillalain
inmagarfor
AliciaRichart
jmhermosin
tecnolore
salt_ppc
PPStVicencMont
PPvilassarmar
paquicg7
Andy_Marin
margaretmanzano
BarreiroJmanuel
Senadoesp
JM_Serveto
PPCLaLlagosta
PPTorredembarra
tsj_cat
eldiarioes
publico_es
telediario_tve
rne
cope_es
JPColmenarejo
radio3_rne
la2_tve
playz
tve_tve
La1_tve
telecincoes
cuatro
laSextaTV
A3Noticias
OndaCero_es
BrujulaOndaCero
carlos__alsina
carlosherreracr
linternacope
HerreraenCOPE
Antonio_Tajani
AxelDI98
pp_salou
nievesherrero_
FjaureguiC
MarioNoyaM
FedericoQuevedo
Alejandro_vara
v_arribas
carloscuestaEM
isanseba
crisschlichting
HoyNoticia13tv
NNGGvocc
MadAlf86
delcura2016
EFEnoticias
Desayunos_tve
findesemanacope
Accio_Politica
gppdiba
Ondapazbcn
La_SER
rosaromerocr
PopularesCeuta
bsemper
inakiOyarzabal
pparagoncortes
pparagon
PPdeZaragoza
idlserna
ConFatimaPP
sanidadgob
anadalbeld
RamonCastello
ElmatiaRadio4
OlgaRuiz
1415RAC1
rosabertran
vespre24
NNGGSabadell
PPspuni
rosalina_mb
govern
MCristose
alex_cubero
TwitterPolES
m_negueruela
PPArenysdemunt
rutasocialpp
Rafa_Hernando
Mes_324
ACVOT
BlanquiBalta
LGTBPP
JuditFlorensa
upn_navarra
PpcLloret
GPPopular
diba
pimargallgp
Sergio_Ramos_A
anagonzgar
desdelamoncloa
JorgeFdezDiaz
gb_marc
ppesplugues
CristinaAgueraG
elnacionalcat
EmilioAblanedo
JavierMaroto
ncarreraspovill
pp_bcn
pauferran
Saltiveri_AF
EstudXEuropa
xriusenoticies
PPMalaga
8tvcat
tv3cat
TopInfluencer_
NuriaGongor
324_politica
alexmuns
IsaacCastellvi
AngelesEsteller
sline87
portaleixample
miquel_sabe
PopularsPIERA
jaimedeolano
