CTI_Latam
communiars
carescano
mbroullon
FavecPierre
ApprendreF
pabgh
CCBiblio
digitalsci
UberResearch
BUS_Antiguo
Metrics_Toolkit
DSDimensions
Mariajosemartin
diwapgallery
burguillosmf
h0d3r
AgasSevilla
AlesuacasSuarez
Danigalos
galeriaolvera
NaitsirC4
javviercalvo
dmargaix
anteloy
MendeleySupport
thedaveywavey
culturasevilla
ellapizcolorao
JeMacSev
SachezJavier
OrgazPhD
ArqBastian
vidingsevilla
CienciaUS
IriSanchez93
edicioneshuso
noellaatplum
roserbenavides
BUS_Salud
AndresMCahumada
asimooc
HA_Soraya
cccesssarrr
arianzargaran
MartaHerRuiz
RouhiRoo
Lmduran_ucv
javi_tobajas
amdelvaz
emartibd
OCLC_ES
Acceso_Abierto
EC3metrics
isidroaguillo
narroyo
ALFINREBIUN
bibupo
miriadax
jalonsoarevalo
mabelacasal
UPFBarcelona
bibliocraiUPF
JesusCondeJ
currovillarejo
carinareym
blancasalom
JuananOnline
Albericu
jorgedoprado
mireiavilas
rociofercor
ManelJimMor
djimenezsanchez
ANECAinfo
bibliotecaubu
MariviPuy
pepecampostruji
cgallego_us
promanito
Marinagadea1
revistaBiD
crai2016
oria_forcada
UOCbiblioteca
aulaexperto
scicurve
ResearchTrendy
patob2000
vivenciavegana
fasttrackimpact
alulomar
LSEImpactBlog
angelmones
TuSocialMedia
txescu
fpjerez
biblogsfera
Oskarvaler
jlunaJacinta
BiblogTecarios
InfoTecarios
equihua_sm
richardprice100
BUS_Informatica
jagonzalezalba
BUSCUSC
academia
ResearchGate
MendeleyTips
jaimebermejocm
CameronNeylon
thePeerJ
figshare
realscientists
habib
Impactstory
GScholarDigest
PLOSALM
PLOSBlogs
PLOSONE
PlumAnalytics
PLOS
F1000Prime
F1000Research
Ronconi
jasonpriem
DocuJavi
MateosEva
EMEDP
BiblioUCA
univcadiz
jlmunozr
Plantas_ymas
estevecastells
cachitos_tve
Iturbide
Barbijaputa
Arma_pollo
j_allien
mjanguita
robertocuadros1
diegoromanayala
NievesGlez
DadunUnav
MARTINIGLESIASL
marina_bual
Plantasyflores
expo92
catedrarsUS
VividMaps
nrobinsongarcia
davidgadir
ScienceMetrix
mperezmontoro
lcodina
ArsDictandi
cristofolrovira
CasaCiencia_Sev
sergiosancor
akeroak
Flipboard
discober
sexenios
invesTigaGes
BetanzosManuel
Ismaelmg
olgacuadrado
jhergony
bus_etsia
TrendsSevilla
lunajournalist
blanca_arteaga
eldiarioes
AdelaNavarreteC
anajmyo
AntonioLV
rdavilap
aalvamel1
red_educa_net
jorgecarrion21
araceli_us_es
FiestaHistoria
EscrituraYDocs
altmetric
acabezas
gerardotc
jsota71
dbravo
sercanesp
subcide
codeorg
ORCID_Org
CrossrefOrg
Seviempleo
ltornos
drotorrent
auxbib
orbitalaika_tve
RedVerdeSevilla
cristobalsuarez
Documania20
repisogurru
usvirtualempleo
EprintsELIS
luisj_ortega
spee_us
Hibai_
danporras
anabel_gar
educaINTEF
EDITORIALUS
verfag9
DcaValle
AnaSancho1
InvestigaUS
EbiblioUva
catagroup
mendeley_com
jmvinegar
laponchitos
xabuci
rebiun
AU_REO
csanzo1
manuelgarciasap
BUSDerechoyCCT
BUS_Ing
openarchives
javiergomez_oa
ariel_brito
jlsanche
debateSIC
MatiasHipolito
Jagbiblos
labiar20
magomez100
BUS_hum
JorgeGarPou
AntonioBlancoRo
jalfocea
Genealogistapro
JJGutierrezCas
Idea_Red
ligaincom
consueloaj
anasurian
BiblioEPS_US
BUSComunicacion
TyFBus
EdusDespierta
AltavozEduca
BUSEconomicas
GiCamps
Lmillan3
Albert_Valero
AleAvilaV
JLBracamonte
InformerQuimUs
rcana
mgilme
juanj7
LeoAnselmi
jalvarezhuete
docuweb
NulladiessineA
gimenezdg
VictorVValera
krm3ta
LolaRBrito
BibAsesino
GerdHammerstad
mrfraidia
jmedino
Alquiblaweb
TucanExpresivo
UCM_ECONOMICAS
Dokumentats
LesegLeyendo
UmbraRed
fggutierrez
enavarro3
toniubeda_com
qramovil
QRtages
FIORENTINO1972
PolloMorgan
irati_redondo
kalatasoy
nuevofelix
crisgarme
caclarenc
SmmUS
Lizo
QRTimes
WebmetricsSpain
DoctorQR
ComercioJustoUS
BUSArquitectura
PekkaPuhakka
majegue
terecsantos
eprelac
BibliotecaESSB
JesusGervas
mdelpilartorres
pepemdiaz
Javi_Gragola
Criserranogil
ndealba
NaturaLliure
libraryfuture
silviaMouLop
TheSocialUX
Raccoon_
sierrapambley
QRCodeMedia
evatw09
juanjbano
dmaniega
Amnistia_Animal
amnistiaespana
PrensAnimalista
KikeLeon_
LushSpain
davidhurtadodur
Milanes_guisado
socialbiblio
grupo_u
PabloGarMen
ojulearning
EducacionFuturo
enriquemuriel
JournalCommSoc
JoseMena_ELS
pepacuriel
InmaMunozM
mapilari
vinsrico
J__CHAVARRI
NeftaliCS
vicmoyoroz
OscarSanchezR
ITworldEdu
Dokumentalistas
rchicom
TGBallesteros
oscargaona
