lideratge_50a50
PacoMendezV
navY
amets_
sialfutur
jordiPuignero
Ale_Artacho
jordiaguasca
newbcnpost
boye_g
MisterioSrita
spectatorindex
Bernat_Deltell
patriciaplaja
RCDlegal
ChemaNieto
portdebarcelona
ecasajoana
JaumeAlonsoCuev
miguelluis_2015
wearefirma
fotocasa
BeatrizTalegon
PabloZalba
josepmvalles
Silvanachurruc2
baro_jaume
JoanRomeroC
sergiovinay
Tiendeo
elsa_artadi
pluginmomo
enisa
sheislaau
canalymedia
Adsmurai
CapitalCellNet
MiguelValls
francesca_bria
Alma_ea_
StPauRiusecAmic
JoanSole_
AlbanoDante76
sergipicazo
lauragilcenteno
elpatidescobert
PayInnHub
ADIC_ACCIO
ClipsterONG
sense8
Tiraketevas
Maria_Mora_Rado
FomentUP
itziarblasco
JuntsXCat
carlosgraulara
PujolBonell
jmarinpu
xaviermcelorrio
McuraCura
Cat_Lliures
julioESADE
joseluisagell
mytaxi_es
XavierFerras
Esqueriguela
NuclioVB
ramirp
DretsCat
PortuariosCNT
jordiborras
aleixclario
IvanLQF
business
iolandabatalle
RuthJimeneztv
lizcastro
pil_puig
evallory
carnovo
WEF_ES
LaPelotaNSM_KO
gebelque
Delta_Partners
PepTeam
BorrellMarc
nytimes
angelmesado
EU_Startups
EncomendaVC
Barcinno
businessinsider
wef
Estrellajrios
javiervelarrhh
albertortas
unicornioenparo
veronicatorras
SantiVila
kilianj
Metropolis_Lab
InnoCells
MontseVendrell
sergisabate
estersarquella
newcobcn
xavier_colomes
SegarraFede
JoanClotet
Candeliano
apuente
Marta_9875
pactictac
Ferran13
Estartapeando
uvedetena
manelsort
Albertferre
Manuel_Huerga
plaza_pep
Revolucio4
anapolo___
EvaRomeu
absheila
ignasi_martin
_Xevi
ByHours
Aquilino
xaviercima
Independent
Nacho__fdZ
PopapCatradio
culturadigicat
Mortensen
FootballLeaksSp
Emedecam
Berlustinho
annacabanillasb
josepjulien
pewinternet
dmarcop
borkito7
OliviaFontela
redpoints_sol
elpuntavuitv
joancamp
LaiaCorbella
jzubelzu
LauraLago_tv
Startups_Cat
324cat
CripticaOrg
alex_cubero
MesEconomia
IneditCAT
sorluciacaram
agenersurrell
ClipsterChef
TinaDiazGrau
projecthires
DanielRomyMDV
Vallformosa
CarlotaPiAmoros
DauraDammEs
CalvoConBarba
ddr_esp
msantolaria
landreu
PauGFuster
MACBA_Barcelona
PereCondom
thecreative_net
aleixcasals
MohamedElAmrani
MovistarCentre
AinRyll
joanmariapique
ceotalks_
PlayGrounder
nytimeses
volvocar_es
AguaFontVella
aleixvalls
CornerJob_es
annitamarques
rosa_castells
VermutEspinaler
TechCrunch
QuimTorraiPla
ValentiGoClimb
JuliaManresa
INeBar
TeresaNiubo
SpainForFintech
iaia_toneta
elsomatent
DES_show
OuiShare_es
gabrielrufian
SomAtents
AlexiaHerms
an3navarro
Lurquizu
oldpicsarchive
TEDxReus
ojuncosa
Uber_ES
QuimMasferrer
ccochs
manualvarado
paulafdezochoa
candelafigueras
Pgelis
BCNStartupWeek
SentitCritic
MonDiari
maria_almenar
joseantich
carles
ciudadelfuturo
toni_comin
ARAeconomia
Geenapp
jordicuminal
M_Millennials
prensacom
EdgarFornos
casasnuria
twtag_com
jmbartomeu
georgiagcasas
nestoraltuve
deliberryspain
PDeCATBCN
perecodina
ClipsterBCN
sonarplusd
gemferrer
emilipascual
joanribo
Dialalluna
XarxanetTecn
andrealisbona
antaivb
ricardo_mena
CHRISTIANRF
Club_Ecommerce
intakito
astridalemany
raulifer
novobrief
xtomas
EnricCosta
worldcoo
jordirv
gonzalovalverde
fernandogonzalo
formentera20
tim_fargo
CABK_Negocios
JoaKimRuiz
MateoPereira
pablodmartin
ingejk
EDUCAWEB
EconomiaLV
andonicanela
BeAdAgency
beltrushi
_ricardoruiz_
Jaraec
silviaros
freixenet
premiscactus
agvana
NoeliaRuiz81
rainylondon
Ignice_com
eskimon
GilBlancafort
kimberleepower
AlejandraPasc
movistarpro_es
ismaelnafria
Areas
ErnestoEkaizer
oscarmarcos72
LSalumniBCN
puntcat
raqrodriguez
fundaciomiro
MireyaMas
misslayunta
franccarreras
Mas_Enfurecido
a_lrueda
LEOPharmaEs
sergiogpino
PaulaOrtiz_
lluis_llach
lluis_llach
montanervega
RicardCamarena
joancarlets
SergiVaret
brtafv
mickyribera
theguestgirl
jordi_miro
xavic_bcn
platanomelon
gaspahernandez
hacidmag
lexrodba
marisolbcn
VIKO
FBelnome
jcollrodriguez
modernacongafas
maiolroger
JuanjoFuster
assemblea
catobjectiu2029
SaraPastor_
CONGUITOS
emggaliana
rmlopezcar
osuanya
InfoJobs
arnautorne
AlbertCanig
_jordisalvat
StartupGrindBCN
jaumale
RicardGarriga
karlacrespo
CRECbcn
arnaugrinyo
adrianafreitas
venturabarba
quicodomingo
EspeciesSERCAT
marcelprunera
marcelrafart
XaviLardin
arquitecturia
inaki
JotDownSpain
RogerPascual10
JaviClarke
mlaguia
jordicalvis
MireiaMacia
b4lduf4
Barcelones
sport
GrupoNomo
beabaformen
joanpina
GreySpain
ValaAfshar
oleguerserra
marinellanglano
SocialtCommerce
GrupoInspirit
IsabelVazquezS
CarlesLascorz
_SandraBlasco
marta_espgon
anadandoguerra
NespressoES
Brainings
Profefox
GinNut
jmgarmar
mireiabohigas
AnnaBertran
marcjordana
agustintorresdi
ursrothmayr
Adbonum_cat
BesOriol
CatorzeCat
IgnasiCostas
bcntechcity
ManelFdez
4YFN_MWC
juliogabe
necroponte
lapegatina
maralarco
jaime67lloret
tv3enlluita
ignasividal
ARA_media
SelenaSoro
roseramills
blogeandolared
mrw_es
AngeldelosRios
tuSEAT
JORDINADOR
rosergoula
gLo_valles
xavisunyol
mariatejero
RestCanBesa
arcatalan
csalvadorb
DanielGoddard
santaespina1
crhistis
MiriamSBrichs
MainatJM
FUEmpresacat
mariaxinxo
carollacher
davidboix
teatrelliure
TatiViladomat
TatiViladomat
juanluisrico
nachog
Thisisnotporn
rut_vilar
viavenetobcn
ajubany
ignorantignorat
misshedwig
gemaesantiago
VinoAfortunado
jordixavila
ipuigso
SocialCarCom
GordonSeen
CFoncu
ctejedor
siemens_es
farandularty
LaSalleBCN
Blanquerna
cambrabcn
annaviloca
Mkt4eCommerce
pol_antras
cruillabcn
yolandapss
isidreestevez
BStartup
BCN_digital
iebschool
EMPRENUPF
inedit
htorras
junqueras
tvillaro
MartaAntunezBCN
renata_dangelo
peninsulacorp
gsarrias
ctrenchs
elisabethmtz
oscarfuente
MARCNIETO
Marc_Ros
ConectorSpain
RafaelFerrater
joanmayans
DRom67
vallsbet
kschoolcom
dlopezlopez
dcerqueda
coolturemag_
gemmaescribano
wallapop
wineissocial
christiandve
VIAEmpresa
mauprieto
apons
mroyoespinet
palomar3s
MiquelMarti11
BernatDedeu
isidroperez
mjovergo
queralt_enric
lorenacervera_
BeRepublic
BorrsHelena
eduardvoltas
gabymenta
XoseMorais
gemromero
FonsiLoaiza
bombaysapphires
blogpocket
gerardolive_
Pere_Quintana
TalentRepublic
cellersscaladei
GinaCR11
techmi
jraich
HolaCuore
mireiadelatorre
marinaplanas
Shht
revistabetoday
molinaguerrero
NewsReputation
grupotragaluz
albertTIC
Tinkle_ES
Zinkdo
DearShots
UriBonet
EmilioMarquez
xdocampo
JohanCruyff
coralifera
barcelonette2
xfahndrich
NOSTRESINYO
mjcachon
bombolleta
exp_catalunya
alex_sanma
jjfenoy
Colonos_Cs
victorjv
hotelomm
danydaza
ramonolle
annouk_
VanesaRobles
queraltgost
gina_sh
carlesalmagro
juanmapadilla69
Lauragsb
jordi_ballart
zanguanga
paulaboneti
AurelieCham
jflamarich
salaxavi
cerclececot
qbitacola
montselavilla
javierbatanero
juanma_nieves
Poprapid
Ecommerce_es
jordiarias
XinfuCEOs
LuliGigante
MercerBarcelona
carlitusA
ricardfaura
ComerJapones
arallibres
ExtremeBcn
TheMamzelles
angelsgarciah
sofiamayoral
ComandanteTom_
abc_tecnologia
RuthTobio
mpalet
stratosathens
RakutenTV_ES
J_monle
Jordi_Cohen
canomanuel
Listiamo
manelcervera
MarcCrehuet
Emprendedor_XXI
gcapdevila
Jorgefecillo
HiginiaRoig
SrLimong
peigis
joandausa
oriolllop
bcnentrepreneur
jaume_jlb
alba_nc
davidtomas
martosismo
Ilimitxavi
RobertLozano_
silviabrugues
KeepCalmCat
VicentAEstelles
m_rovira
mandomando
mferres
ModernetdeMerda
cat_economica
missvendett
Rogerbuch
MontseSolerC
clarablanchar
dianarovira_
susanalluna
JesusGallent
sergifigueres
RevistaEsguard
gustavgrau
emagister
gemmasorigue
thepinkertones
mimll
DolorsBoatella
annagalvez
estebanview
marta_orero
Marketisimo
JordiGraupera
lasblogenpunto
maricarmenmar
jraitamaa
LaSalleTechnova
oscarrion
yok3r
Quedamus
quinof
AliciaPomares
victorclares
ambfilosofia
enricsanchez
aliceideas
Georginarife
JordiMayoral
auroramichavila
NuriaSubirana
cintamasso
cintamasso
enricmorera
abalos
valentisanjuan
mendezlife
Primavera_Sound
RamonPardina
ECorbacho
mireiasabartes
beatriz_garrido
djninyo
EsicBarcelona
elnancasteller
volldamm
mare_de_deu
josepmvalero
UOCalumni
MarcColomer
frmat
vipv
peremarticolom
davidmorigan
guerrerocg
jordigraells
ariasdxc
FirstTuesdayBCN
unedbarcelona
victor_font
santidufol
patricil
esterteres
KOALASICAV
alfcastellano
maihaviaditque
Osvald
franiubo
SubiranaJaume
ainhoa
ferranba
anacaralt
carloszuriguel
AnnaOlis
LauraBorras
leesimon
berengueras
lauraarin
oriol_flo
ricardroblesm
cumclavis
erik_be
criscreatina
jordi_julia
mstrubell
AFYDAD
foxize
vagamundo
barcelona_cat
Lanzame_ES
furosab
JoseCabiedes
jordiarcarons
atraugott
scannerfm
philipluca
danicasanovas
andotel
Almu_Fdez
planasalbert
marcmonells
cia_laperla29
Missaddict_
marti_saballs
A_Calcerrada
barcelonactiva
CarlotaRusticae
SilviabelB
crisjuanico
cebrianmonereo
mariabatetr
xavier_martin
SoniaMulero
luismcabiedes
JoanCarlesP
Autenticscat
xavimarce
lasegonahora
lalistadelafran
amazaira
AIJEC
BrunoVD
retailmeeting
raul_montalvo
MWCapital
margaltes
EstrellaDammCat
julioEstrela
ismajimenez
BorrellEva
mjlopezz
carlosmedina
rosenfeld_anna
xantallavina
sginesta
robertoreol
es_elnerdo
margual2
adelgado
ramontremosa
todostartups
Autotelica
etfelicitofill
arcadimayor
equispebe
OriolMalet
pastacatalans
RogerRoldos
aerco_comunidad
asdevargas
jscharrenberg
idaveml
unComo
albertcastellon
ARAemprenem
GtmAna
cristobalfdez
ffajula
AlfredBosch
TimeOutBCN
XRiudor
erasmolopez
carlosjimeno
pacoviudes
Amor_a_lArt
MarcBonavia
iphilar
juanmerin
Voces140
Sokolowicz
merceyellow
ClubsDiR
jordiserra
sara_werner
martaalonso
NataliaCarranza
celcast
tbrunetm
apuntesgestion
accio_cat
adolfocorujo
txearana
Salvador_Espriu
Ed_Harley
lauraput
EnricJuliana
soler_toni
MoritzBarcelona
spl900
alexsalmonbcn
EGAFuturaSales
fabioneurohr
vicensvives
tiching
pomel0
joseprodrigo
JorTorrent
xavinano
ricardcoma
Rebitt
marietas7
MayanLuxurySpa
Enric_Hernandez
fortuny
Monikaurrutia
jasminrovira
Joanpujolbcn
XaviLoPu
MiguelVicente_
LetsBonusEs
jaumebosch
smonteromarta
crismadru
pitu1960
PauMariCosta
pebarreiro
sanchezjudit
PhilGonzalez
araiavui
atarragona
daviddelven
MontsenySuites
APM
intecat
Elyshebeta
demoos
aleixms
SmartCityexpo
jordicamos
uvinum_es
mariamifa
AnaLopezBe
_figure_8_
imaginecc
silviacanela
FCBmasia
bizbarcelona
ramon_pujol
iec
ivoserrano
antonigr
betonahmad
MarcelMedina
ManuPuig
ulabox
fmarcalvaro
llfoix
jazzminaz
Lluis_Serra
MeritxellTorres
oriolsans
pvirgili
BibianaBallbe
carlosdomingo
fderbaix
arrola
fodor
seedrocket
silviabril
mireiamata
QuimMonzo
XSalaimartin
igersbcn
MiriamPelaez
TreceBits
javierbarreira
soniola
feriademadrid
socialmood
jordibotey
Marc_es
valeriaau
Thomasbcn
GiorgioFasulo
MartaMarti21
SoyDavidPotato
enriquealdaz
antoniogimeno
albabatiste
betsysabate
Josep_Jonas
TRUCCO_SPAIN
silviacosta
BarbaraMartos
MarcPerezRiera
_jingles
XavierRibera
nelsonfuentes
AlbertRiba
emmaties
tcanalysis
jescortes
joanmorabosch
ejoana
skolti
AlexSalvadorMir
LuciaGEs
GemmaVallet
annits
jrodero
julietabolullo
huworks
jfreixanet
ParadigmaPep
jaumegoma
ignasialcalde
salvadorcardus
