JOTB2018
vchamorr
KarnaMikko
agilespain
agilebcn
Management30
angel_m
4YFN_MWC
rodrigoglera
BoschPalomas
soler_toni
elputuamu
CNICatalunya
martadelgad0
ColinLeMahieu
ZackShapiro
NANO_Updates
nano
emprendercuesta
SebChartier
marcossalas1
WCapitalRiesgo
bullnetcapital
SR4founders
EncomendaVC
josedelbarriop
torremochaj
inveready
BStartup
CarlotaPiAmoros
thevocaleurope
sergiofurio
carlosasom
jterlica
kuap
KRLS
catalan_gov
jmramirez
PHP_CEO
MarqMarti
pirates_lh
javropu
unicornioenparo
partit_pirata
Delachica
BarackObama
TechCrunch
ernestiguacen
gonzaloech
NautalEng
agusdomingo
albertplaya
smoyac
VinoAfortunado
carlitusA
carlesalmagro
AkolaVenture
jordimirobruix
NUMA_bcn
albertobeta
srtaDeveloper
Bloomium
lexgo_app
vicentgodella
planetphp
php_net
diegoteca
aribera
margaltes
luisgosalbez
symfony
DemiumStartups
YoSymfony
IgnasiCostas
freekey
niluspc
ChristopherPomm
fegido
symfony_madrid
rafaoe
desymfony
MiquelMarti11
SachaMichaud
UlaboxEng
bcn_empreses
symfony_es
AtrapaloEng
alejandrogueztv
ARAsocietat
acasademont
btvnoticies
Pgelis
genisbarrera
poledev
sensiolabs
pgodel
Kfundvc
KnpUniversity
KNPLabs
ye55ica
weaverryan
beberlei
sitkacapital
symfony_cafe
jorge_blasco
matthiasnoback
Emprende_Club
emprendedores20
jesusolivermk
mgdelpozuelo
Emprendedores
iniciador_BCN
carlosbarrabes
samaipataV
arneblankerts
thePHPcc
Lurquizu
PicardTips
andygrunwald
Ismagnu
mmoreram
elisabethmtz
NeusJane
symfonycat
enalquiler_tech
motanelu
Pjotrww
SaraPastor_
Graupix
coralifera
sequencesapp
NuclioVB
VIAEmpresa
IanNoel
ctrenchs
malvescardoso
FirstTuesdayBCN
ConectorSpain
ziobrando
mathiasverraes
VaughnVernon
isma_tech
PhpJobMelbourne
HollyRansom
lsanza
xavierplade
rgarridocamps
rbardet
Fredopixel
inspiroh
RogerRoldos
ICMsocial
ottoreuss
criscreatina
ElReidelMar
deliberryspain
UlitaTnt
antaivb
EvaRosellSolano
tonyo73
A_Valenzuela
rochychloe
adamo_es
fabioneurohr
ronnylt
symfony_bcn
nachog
_ricardoruiz_
novobrief
Nautal_es
BeRepublic
DINUBE
juanluisrico
joanpina
gemmasorigue
BellaBellavia
MARCNIETO
jaimenovoa
iebschool
GemmaSarsa
bencehor
iruri
guerrerocg
bcntechcity
garystew
lguinjoan
Moldes_IRVA
openeshop
kantox
satyanadella
pingdomalert
SocialWinApp
techmi
jdiezc
clopezbenito
manelizzard
CSolanaM
Xevi1705
carlescv
inaki
Asegovia
esthersarsa
dixso9
DidacLee
SocialAndBeyond
aldamiz
revi_io
pcambra
EurekaStartups
nikoperez
ellovet
PabloGdS
JacoboFerrando
aboutdotme
aeden
urikpd
tonimascaro
ganyet
tetuanvalley
todostartups
antonibassas
Buenafuente
dpcolomar
expansioncom
barcelonactiva
pepephone
theUniC
MOO
reclamador
manelsarasa
wineissocial
TeresaGPerales
OctaviUya
ElenaSanchezUX
horaciomartos
Davidmsagasta
gal_dubitski
gcarriazo
mariobc
YagoArbeloa
JesusEncinar_en
carlosdomingo
albertarmengol
jmtribo
jimargenat
lfaus
oscarfuente
LaSalleTechnova
LuAlemany
pamdelamunoza
felixlopez
MadridEmprende
EmilioMarquez
swaPay
davidtomas
ricardclau
albertoknapp
enekoknorr
ricardcastellet
XSalaimartin
fencinar
Toni_Rami
NachoSala_
jenniferturliuk
ekatonline
JorTorrent
BorrellEva
lalistadelafran
raulfraile
pasqualbatalla
nacho_cofre
mike_arias
diegomarino
JoseCabiedes
GinaTost
inaki_trovit
vicentearias
EMAbascal
skoop
seedrocket
jemonleon
rauljimenez
pau
Aquilino
alejandrosuarez
martaesteve
fpg81
martaemersonme
luismcabiedes
liveFromAPlane
ferrastas
marc_pujol
dlopezRos
TuentiTalent
vipv
MiriamPelaez
deambulando
DalaiLama
bonvivant_es
danielgimenez
Rozio
bleything
vivirenremoto
zaryn
epunset
rfontcuberta
0x564242
abatalion
arrola
mikegehard
230mx
cavaandtwitts
jaumegoma
oriolm
linuxera
cultofmac
mashable
waltmossberg
chadfowler
TEDTalks
timoreilly
Pogue
minterior
MiguelVicente_
cristobalfdez
josek_net
martinvars
kirai
Lorenagdiaz
mirmat
Txemmis
Caroline_Tomas
fanjulmaria
polmtnez
Youzee
MartaCasasSbd
yellowman92
iescolar
JesusEncinar
iliaa
abrahamcovelo
3viajes
jclariana
fderbaix
sheylajulian
zimage
edans
ni_po
derickr
nicobour
alexramirez
paulofoliveira
AnnaSolans
Eduard_Maeso
marietas7
Vide
viajeroninja
licordelpolo
aleixms
republicanes
magura
chicageek
aNieto2k
NachoGiral
albertlg
JorgeCasar
jmperez
fabpot
carlosblanco
MarcosAlfonso
loogic
emilio_moreno
obokaman
cesarviana
ocoromina
oriolfb
tomasdiago
RCarpintier
pere_rovira
srmussol
gy4nt
s_bergmann
SamyGOProject
jtacon
mileuristas_com
natxet
furilo
yacocinoyo
davidgaya
mequedouno
rasmus
alexpuig
zeldinha
usejquery
escupinyol
cornellius
harecoded
atrapalo
xavi_arnaus
buenosvinos
orioljimenez
phpbarcelona
fodor
granludo
josellinares
