pamina62
insultacomoARG
apufffffffff
twiteatre
LoPutoClon
barberdebesalu
ElAltramuz
josepalay
PiolinColorao
eGrimone
AbueloPopular
MRajoy55
CartesxRep
CatalanCouncil
neusmatamala
PuntoEva
OlivaresSoy
elkloden
jutgedret
pilarcarracelas
Fermi_Fdes
FiloPolitics
Muddjekewis
paradellm
alejan_juarezz
carro_gil
Grishom74
DonKijoteak
XarnegoSedicios
grisomindepe
CuevillasClub
bcn_ajuntament
st_esteveroures
mossos_SER
ComptadorRep
LaMissTelva
xoni_santesteve
elpetitcatala
FSalagar
marcxoso
royo1_royo
lluis1893
estelada
Francesc_Roca
ter_roger
Marian3220La
ClubCandado
GermanGF7
abelardhjardi
nostra_sopa
CalvicheCarme
CDRPoblenou
boye_g
MadriDecidirCAT
CDR_SVQ
TPerramon
KarnaMikko
1931Rep
AnnaMon65777495
CDRCatOficial
PixelHELPER
javiermartin730
PutuRebel
maria_colls
Menggou
Dumacbcn
fred_bcn
adriafogg
echolost1
CoucouVic
sorluciacaram
EstherCuixart
BaltiPicornell
elputuamu
nataliamasguix
Eduard_Saperas
cavalieriretail
Otger68
leotaxil
valtonyc
Nurcat5
anazmn94_
somescola
yeyaboya
desdelpoble
epuigbordera
NousRepublicans
PascualPanico
vmm7773
Cazatalentos
ElphickOne
FelixMiroL
gcodqui
PCortes1972
jm_clavero
ramirp
MNAnoticies
JudithRamonc
txearana
PabloHasel
Jud1969
EldelapipaS
JoseMar72168618
skywalker_lluc
miqueliceta
InesArrimadas
Pablo_Iglesias_
G_Pisarello
sergi_novo
escudellat
alaputacalle_
CivitiMarti
antoni_font
PuigGordi
laura_rosel
FAQSTV3
JaumeAlonsoCuev
TxellBonet
espiarussa
PabloMM
miquelpuigrapos
Juanal_47
EmocionsxRep
srtahope1
elsa_artadi
ConstruimRep
GonBernardos
casesdalgutv3
R_Estruch
Efscomplex
jordiambjota
albaverges
rogertorrent
alfsalm
maijaramu
Piulador_K_TALA
josepmfigolsvia
fotemcanya
Birresrepublica
dpunti1984
EuzkalZombi
Poquicoses
raonsrepublica
albertdmcat
olus7
FrancescSeres
DFerrerC
GolpistaArtista
AlbaAute84
Karen_H_W
JoaquimLlort
CarlesMundo
toni_comin
joseantich
BeatrizTalegon
superwomanroja
xaviermartinezg
LMonyos
wagensberg
enSergioles
Orlik_Cat
pow_luengo
dolorsbassac
MeritxellSerret
ClaraPonsati
FranBrenes
jordialapreso
diario6com
DavCham
PerelloJames
carlesral
Romagosamarta
Houseof_CAT
jorditoty
nihil_rc
sergipinkman
Lomaikel93
NoeMartri
antonlosada
ErnestoEkaizer
JuntsXCat
JoanQueralt
DiariJornada
ramoncotarelo
catalan_gov
ferranfalco
kantinu
petrs70
elmarcmartinez
jaumeoliva_
annamalagrida
quimforn
elnacionalcat
txellborras
martapascal
Ivan_Puig
gloria_serra
joseprull
gallifantes
ANONSPAIN2
Albiol_XG
BEL_88
GuardiolaTweets
jpinart
helijoan1
IndEnCastellano
AngelVela_
andreu_gonzalez
cinemahelig
bicicletagris
Colonos_Cs
LekaconK
malapunta
QuicoSalles
capdevilajoan
vpartal
MartinSchulz
eucopresident
JunckerEU
TxellP
Edu21_cat
pmolistb
elgranPerich
ganyet
EFTAsecretariat
gebelque
AngladaMarti
aaltafaj
silviofalcon
lenz_adam
IRamiroi
BPenalba
aramateix
Marta_catalonia
jorditurull
carnecrudaradio
RogerMasOficial
enpeyu
elsomatent
meteocat
transit
bomberscat
TraperoFansClub
VAbellaL
Relojero781
municipisxrep
elpadrecorajede
SirZacur
ElCojoCensurado
L_Economia
VMatterfilm
HelenaGMelero
dherediac
eldiarioes
Barbijaputa
eduardycati
__CarmenLopez
pnique
MartaBalcells2
nadalrafel
nuriaparlon
LaMareQueEmVa
epaluzie
Catalan_Project
Candeliano
Berlustinho
XavierAntich
Juanmi_News
BombersBCN_CCOO
JORDINADOR
MistralS
txaliocat
Coponnnn
LAIEADVOCATS
ericcatalunya
aidabooksbcn
Zen432
JoelJoanJuve
Dr_Esterichia
Cule_Cule
TancsADiagonal
CNICatalunya
porsellos
unmespelsi
goldsmith_21
barcelona_cat
vialliure
Som_Hi_
jmterricabras
AlbanoDante76
COSnacional
Arran_jovent
iaia_toneta
Catinformacio
evporada
DolorsBoatella
GironaFC
Alba_Mad_
neusmunte
PereCardus
QuimTorraiPla
AMI__cat
jcuixart
empaperem
CCatalaNegocis
jordisanchezp
AviOriol
salvadorsoler
jofrellombart
MainatJM
robertosaviano
semgencat
112
mossos
sanchezcastejon
Caboires
anasurra
rmnahar
ahorapodemos
SusodeToro1
JuntsPelSi
AnnaGaSabate
HiginiaRoig
voz_populi
konstantinmx
JaggerAngie6666
llibertat1
miriamnoguerasM
estherilla98
Algarsal65
onsonlesdones
repubblica
LaStampa
Corriere
guguseti
salvadorcot
nytimes
arnau_sanz
ERCbcn
percatalunya
Esport_IndepCAT
Xavi_Penela
govern
bcnmes
cultura_cat
elperiodico
TheEconomist
tr3sc
Pdemocratacat
ForcadellCarme
territoricat
jpuigcorbe
lavecinarubia
UABBarcelona
CatorzeCat
luisma_lopez
manel_ferrando
blogsocietat
AnnaFiguerola3
KRLS
poloniatv3
CridaDemocracia
PereMas
gabrielrufian
Well086
quimarrufat
cupnacional
antoniobanos_
ForreMarti
lluis_llach
DescobreixCat
retallsdefesta
JordiArmenteras
mksjosoccdr
directe
EsportsRAC1
natzafarre
GustauAlegret
maticatradio
sninobecerra
FCBarcelona
AdaColau
XarxaSocial
XaviLDP
marinallansana
esallent
rociomsampere
FCBarcelona_es
AlbertLlimos
elperiodico_cat
Albert_Rivera
Joanridao
raulromeva
gencat
assemblea
CatalunyaRadio
tweetjobe
isonapassola
Monica_Usart
tv3cat
8aldia
ernestmaragall
alfonslopeztena
ferranmascarell
ARApolitica
emparmoliner
DazOlga
MonDiari
jordibarbeta
Toni_Cruanyes
RaholaOficial
Buenafuente
tudirasrac1
AlfredBosch
ManuelCuyas
fmarcalvaro
ramontremosa
parlamentcat
JaumeBarbera
LaVanguardiaCAT
joancarlesperis
jordicosta1
martiperarnau
