SelvaJBCN
laltraedi
QuimTorraiPla
noril_iluj
la_RAE_informa
miqrubio
LAIMPOSSIBLE_LL
LaCalders
DocumentaBCN
Nollegiu
G_Gutenberg
_LaInexplicable
_LaCarbonera
Garrigada
llsalellasvilar
roc_esquius
henrikitus
BelOlid
estapassanttv3
OscarAndreu
jovedebarcelona
catalan_gov
I_CSC
municipisxrep
Jorch1122
EnricCosta
MicrosoftES
referendumpacte
bielduran
revistacastells
KasperJuul_0
DiariCasteller
MarietaVillalba
husbandsaysnyc
walkofalife
ToshibaEspana
MateuMirai
WFAReconnect
Juanmi_News
ErnestoEkaizer
Eduardography
iamfranito
urisole
meetro
eudaldcc
YeraySIborra
Pijamasurf
losgehts
vxlbcn
enpaumiro
xalbertig
sirjoancornella
QJordiQ
lucartay
vicepresicat
nuriagau
axvilaseca
jimmyfallon
iamjohnoliver
poloniatv3
AssBarrisTS
apuente
quimforn
PlurinacionGob
GobernoAlem
POTUS44
KRLS
cmoratuxans
Soulful70
ajcvella
lafestivalbcn
FrancescReverte
josepluque
QuimAvila
CasalPou
offxelia
graciaonvas
mvidal80
CortesMores
DavidVerdaguer
enriccambray
ERC_Bcn_Vella
catalinaserrano
robertfabregat
MeritxellLavall
BorrasBatalla
SilviabelB
JofrePadulles
vicsaumell
MartiJim7
DanaRohrabacher
IgnasiTermes
JuntsPelSi
PrimaveraCat_
_pmarkes
arnauriberag
antoniobanos_
Conf_Ratafia
eldinamicbcn
AnemUnits
eloy0107
LaLluna_LaPruna
janetsanz
galapita
teatrenacional
CastellaToni
replicanta_
FM_cascantic
vulpivs
andreu_gonzalez
Rocsalafaixa
_mirrdf
ferranmartin
AdaColau
MnicaRebullCome
MargaridaMontse
paullonch
ArnauTrencapins
cota3143
Cal_Ganxet
MOTARDS11S
mmillanclosa
MagaliAndreu
gabrielrufian
josepTomas1
GladGiving
_dinaperez_
t_capdevila
Mobilisinmobil1
PereSanzSilva
SergiCAT2014
RETDUNAINDEP
JosepMSalgado
montsegolSiSi
magee_witch
t_DavidMartinez
mariagorgas
tetesarda
JosepSalvador
etarruella
Erik_bataller
tarracolider
Wllopis
vidalvilloria
guriet13
vodafone_es
kevincyu
Ferranin
encampanya
LlusDuran
StPapagianneas
eIpaiscat
jpsanchez
cescsenpau
cinacio06
pereantoni8
rogerballus
oriolroses
manotxet
xxDcFbxx
Gonzi92
MarcOrriolsGol
SergiPerramon
LluisVall
toniterim
GreenpeaceCAT
bbbllum
parlem_telecom
bernatlopez
esther71gm
MotoradaCAT
eldoctorjaus
JaumeClapes
XBescos
lurrosines
EduardSanfelix
tcv12345
jmroset
AmenhotepHuy
VinyesJoan
albertdmcat
Parrufu
jofrellombart
LaiaMF
ernestogbusta
DanielWickham93
samuelvaliente
marisumoreno
aticusfinch76
annapinol_beta
eudaldbalcells
txellpatufa
CalaixNikov
llim0na
muntsacasas
AgendaConcertsC
SBennassar
shosha16
AnnaVillalonga
mnunesal
EsterMatali
maiol2
mariarosa2016
IldefonsoMoyano
ramonhenares
rnau_di
sunieta_87
Jordi_Trulla
NitoMorata
jgabas70
MiquelCAT1714
alonsotoni
esterbari
pilarcarracelas
arnaugarciag
marcastells3
pitudedeu
francescbanchs
JaumePuiggros
Pep_tf
jom1408
manel_50
pakugm
Yeagov_CAT
xgas73
BegoAmado
gironi100
VICENTXAVIER
JosepLDT
fmarcalvaro
jrabassa
somlaFabrica
MonaXuli
santivillorbina
BriennedeDarth
nuriacoll1
egel71
francesc130
OgiBCN
XavierOliverasS
nomarbcn
PicturesofBcn
BCNTurisme
PPSC_s
CAfectatsBorn
LosGenoveses
XciutatVella
sosicascantic
CridaDemocracia
BSD
RogerVinton
davidft1805
nuriavidalm
ignasi_recasens
ReginaRoca1
comunllum
Cesc537
OlgaPiu
tonimasana
Raulmuto
orgulloysatisfa
Pere_TorresG
xavichica
Ramonpoch
david_blasi
pau73cat
MarArabia_
abarnadas
CarlesXifre
moski1971
mussol_alSinet
Marc_Phantom
Caino49
Verushkamixina
RomulCat
xaviguanke
Xaus82
bosc141414
estelada58
Solsmn
PerePau1
wiky73
spika59
Fran6Qnet
miriamnoguerasM
Gatosombra1
mamarexata
margamunt
pelobo_25
CAT_2018_INDEPE
ArnauMasip00
aidaangelb
CAT_Francesc
dr_JMmauri
Mercecatalana
SLlore
Lluisllll
DAVIDFRCO
aidyl62
XaviAS74
ELSOMNIADOR
Jordicatlliure
007JORDI13
montselawyer
Frittz1
gemmacastellsg
akhennion
PiliERabanal
Salvigrau72
isabeleta2
machotebill
AgustiST69
ricardvm73
DenebGabe
jmvila49
enricvilajuana
SenyoraUPyD
catalanheart
MoritzBarcelona
iLules
Roig10
oriolcasanellas
RogerYoda
Juanal_47
sionpuy
joan_alvarez_B
49georgina
pepturmo
ntoniRIBAS
jordimondragon
itmarsegrev
Defensem_TV3
Bill21Bill
Elvellblues
cms65cat
BVinyes
pfuste
abelardhjardi
merialriial
vicenssala
XeniaPardo
Mayk_010
VAbellaL
SASam1714
martabasurto
sabjm48
Makamuki74
annacerdanya
Benet69
tomasxicota
NOSTRESINYO
freed4Catalonia
xaviroger
jgilol
laiamauribaraza
Mingulina
Oriol_BP
lolamsala
oriolriusayra
pere_ferrer
CarlesSagues
nasiniubo
pacobrunet
Grbol
EnricCas
mterrades
Palas4
TrencanousCesc
jaipcat
Well086
RogeroBram
termcat
ycomcat
betesiclicks
jorditurull
marcferrer92
montserratvll
alexmirromero
josepmariacatot
miquel_artigas
massegur
Ninuvic
DUIJordi
alba_mbt
FrancescSendil
RocaBatista
catMartell
Santifono
pepventura11
eduardcabus
roser_cabanas
xescapla
illorente
Laurarenas66
tietacatalana
krmeta12
TaxistesIndepes
cat_lliure
Salvattore_GS
lluisboet
AITOR_ESTEBAN
dmun2010
EliBorreda
ericcatalunya
SergiP_palau
FusterAlex
norcoreano
MovimentBCN
fehervariutca
ibanbdn
jordilamua
jordiportet
laiapalou
cintatorrent
presu8
SylviLG
CarreJosep
JordiGraupera
hasbarats
Rincewindcat
elsomatent
La_Retaguardia
andreubarnils
eduardvoltas
districte11
JordiMartiGrau
AllOut
Marpalau
guillempj
ivanlabanda
PDE
AlexFenoll
ForcadellCarme
MaxEiP
ClaraLapiedra
Livingetc
marcelplabo
RolfStromOlsen
ElReidelaMagia
antoniofraguas
giny_cat
ferranporchas
bcndesapareguda
VilaWeb_EN
cat_non_stop
Nosocomi
tramuntana
ramongaspar
FolletFederal
bricelafontaine
HeroisIndepes
llegirencatala
jordicalvis
DidacLee
irenetorrecilla
foomaker
ostiaputa_com
moniicaruiz
verguenzapais
FIEC1
Cat_Next_Brand
albertcastellon
joanmayans
EticaPromiscua
golfxsconppios
La_Vasallo
JMCantimplora
un_pais_normal
revistamongolia
ElCojodeLepanto
christocasas
ZumzeigCinema
HdelaLlibertat
BizforScotland
Assembleadocent
CADCI
francesccanosa
ElBornCCM
jordimunozs
maticatradio
SearchingSerge
ParkShakespeare
Jordi_Casanovas
PSMMenorca
ManelMoreno
LoXabvi
ramonsune
rogercoma
CulturClap
Inc
BarcelonaTeatre
nicolapadovan
sumate_asoc
LaSeca_Brossa
teatrelliure
mobilcat_cat
juanjopeso
JohnArnottLynn
enricjove
KOBESINTES
DretADecidirCOM
Interbrand
brandchannel
FutureBrand
XaviTorras16
MarcSerra21
marcbleda
jordiv72
rod4cat
rod1cat
tricentenari
YvonneGriley
ramon_sole
aixocomesdiu
EscoltesCat
GOAT_Galiza
PConstituent
IsabelRomanoF
FoursquareGuide
bitanton
mferrafarre
Colonos_Cs
Ridder_Lobo
AlexSalmond
legonomia
carolinatb_
donarsang
bcn_empreses
JaumedeLaiguana
isonapassola
elclauercat
orsejar
Som_Mag
nomasdemama
aturemfracking
cristian_jurado
maria_9barris
egguardiola
latavella
DBi_Havas
conversiont
c_miriam
oriolfb
googleanalytics
Qrgotic
gcaballe
catexperience
Guillempin
GintonicCat
AnyEspriu
Guerraeterna
LluisCarrasco
decantalo_es
BornComerc
danicasanovas
Sharifstandup
dondestarawally
neusmestres
jordirv
Bcn_CiutatVella
eloi_pv
DCasabosca
FacuDiazT
RaholaOficial
JotDownSpain
ecopijos
Oscartuit
taisdevalls
txellcosta
324gag
jjdiaz129
OscarWildeQuo
Col_Wilson
sergio_ugarte
SergiCastanye
Politica_CAT
xavierbaulies
JRedondoMarfull
DolorsBoatella
AdWordsES
juanmartinexp
dragonfirebcn
AMI__cat
francescribera
marc_balaguer
HelpCatalonia
CollectiuEmma
boixserra
JaumeBarbera
assemblea
XSalaimartin
guillemsans
guillem_devant
MarcRius1
bmaestrazgo
adriamartin91
sijcat
jmcanyelles
YesScotland
Joan_Llacuna
CarmendMairena
oriolcolominas
xcmxavi
JNCatalunya
ateneubcn
LoCiscoDeCanPey
gebelque
sninobecerra
rickygervais
fornoseric
maezturomanos
eldiarioes
Microsoft_Hires
jsadurni
ianasagasti
iaioflautas
grecfestivalbcn
muraguilles
theSNP
unfollowr
esAdir
josepfourier
DorsoduroSpain
fr_cesc
Mas_Enfurecido
lizcastro
wa_status
agarzon
Varela_Rouco
emparmoliner
mpuigdefabregas
barcelona_cat
ebreandroid_cat
mireiapellicer
silviasendra
apuntem
aerco_comunidad
technorati
victorabellan
selvaorejon
manuelabat
M_Manubens
blogsocietat
ArnaldoOtegi
mangut
daniolivares_es
juanchocolate
mrosa_bay
iescolar
mferres
sergimiquel
agusbtt
VirreiDuran
met_cat
Almogaten
jvalentines
jbigorra
1000_Raons
xaviermir
Rogerbuch
nuriaclotet
Manel7120
alexmiquel
rcalduch
joanmargall
CabraChacon
annacotet
EulaBuch
antonimoga
monicaplanas
Tiet_Felip
jcanadellb
balancelasauce
SalaFlyhard
albertcuesta
AlfredBosch
miquelcalcada
fadelahilali
barcelona_010
