redplant3d
masone
imkmf
kyliestew
alicegoldfuss
dariopog
cesargonz1984
magdami7
schneiderneuro
kyleshevlin
NikkitaFTW
jjbbllkk
fox
karpathy
SubutaiAhmad
mrcslws
rhyolight
gctaylor
kelseyhightower
gottino
thomasgresch
ShitOSSDevsHear
BR_Sprecher
FaridSafi
marcysutton
dotJS
HardcoreHistory
glenmaddern
alain_berset
CommitStrip
Cmdr_Hadfield
ItalianComments
leeb
jlongster
ReactLondon_
jevakallio
bcrypt
AndrewLSeidel
JavaScriptKicks
andreasklinger
AJemaineClement
fotc
honest_update
sethfsamuel
year_progress
acdlite
nikgraf
jordwalke
susanthesquark
sharifsbeat
shareahack
jamiedixon
mmariansky
elclimo
spy_gi
srhbutts
shazow
brucel
ReactEurope
ReactJSNews
DoodleEngineers
sophiebits
mxstbr
ChriLeStoffe
andrestaltz
philwalton
jdan
zde_sevcik
sugarpirate_
GoatUserStories
dom2d
stoyanstefanov
Vjeux
dan_abramov
FunctorFact
Mildenhall
meekanWorld
josevalim
elixirlang
elixirphoenix
ElixirTip
progpaintings
Oatmeal
sorentwo
elixirpipe
elixirstatus
SpaceX
Bandara_VR
inversephase
pragmatic_mdd
pemebe1
elonmusk
nicolasperony
J2theKay
errorception
IAmMalte
athiele_
soryu2
gnz
auxesis
lenadroid
notwaldorf
fablabzurich
patrmatr
noopkat
KeetPotato
getflourish
manofewords
Angela_moyuan
DavidTorcasso
XingBerater
ladylovescode
newsycombinator
Kaori_Ino
padolsey
CoenJacobs
seldaek
momoetomo
zarkonnen_com
RaeKnowler
doodletweet
JeffCHawkins
xelubest
textfiles
simonkurt
odi
batiste
unserkaiser
lsmith
stv_kn
dead_lugosi
gnupg
Schnitzel
floklarer
comotiveCH
tinklach
foz
holdNR
HalloStoll
rosstuck
grmpyprogrammer
elie
modeselektor
loleg
AntoniaStw
lumaerki
brokep
MarcJSchmidt
beberlei
webmozart
weaverryan
AJP_21
patriziatrento
mtdowling
epiloic
symfony_en
ripienaar
RogerDingledine
jessysaurusrex
voraciousbrain
ShiningRockSoft
cortical_io
idiot
leepace
damndirty
zackfreedman
bendhalpern
awbergs
KentBeck
martinfowler
dhh
HaltAMC
jonathansfrakes
SirPatStew
boxeswithknobs
gethoi
theAkshEffect
suubmarine
ATFOC
DieZrcherin
brett7three
JeremySCook
mzabriskie
Teilzeitopti
szczys
SunShinePHP
Chaosfux
seanmcarroll
jaffathecake
marcsoler87
lgaechter
xkcdComic
tcollen
hopefulcyborg
ment
SaraMG
remotesynth
joewalnes
JaapRood
nelmio
chregu
Michael_Soller
Numenta
mikko
postessive
gmazzap
Zukkihund
khepin
binarytides
climagic
sec_reactions
devopsreactions
dnsreactions
ciderpunx
bitfield
ioerror
Plinz
Danny_2462
KerbalSpaceP
han_man1927
ircmaxell
cythrawll
ungehalten
reggiewatts
FCSG_1879
3runjo
darbotron
joli_mot
todo_liste
16kbit
Parito
philhawksworth
uelimaurer
noeltock
EFF
markoheijnen
GetSource
Rarst
_deniaz
the_muellair
MINDKomm
GreenMetalSebel
iamdevloper
simevidas
Nailedlt
davatron5000
garannm
esdiscuss
giuliendante
MartinaCaluori
dogdotjs
fat
chnuebli
p_almeida
bergie
oliviawilde
fabfabbers
kriswallsmith
fabpot
CompSciFact
RachelAppel
opencvlibrary
Sysadm_Borat
hipsterhacker
DNS_BORAT
horse_css
mysqlborat
marciahofmann
michimauch
russian_dev
DEVOPS_BORAT
vicentive
horse_js
eviltrout
_mhadorn
Ta_Hu
bueroflint
_zepi_
hackaday
magma_io
cubehero
josefprusa
thomasmauch
patrickryffel
TheRealNimoy
theodoredziuba
Yvinschka
Google
rasmus
mholzschlag
paultoo
spolsky
codinghorror
jeresig
meyerweb
rem
paul_irish
benschwarz
meyer
tomdale
rickydelaveaga
danwrong
rwaldron
JasonSwett
slightlylate
HappySchnitzel
viktorgiacobbo
mmmatze
KatjaSchoenherr
oldmansearch
SlexAxton
holman
urslang
msebel
AwesomeZH
capekris
Sillium
maurizioXLR
danielgremli
guetemaa
vivianeau
gebenedeite
vergraemer
haekelschwein
samraymann
nanotion_ag
gum_o
feichmann
RicaLG
omenzi
karinfriedli
brigitte_zh
walkermic
avongunten
ikai
manueldietrich
remigiusstalder
CERN
diktator
romeroabelleira
psennhauser
fst
phogenkamp
Blogwerk
madial
lbarmettler
hetty
moritzadler
