bsolerg
AppleEDU
XSalaimartin
soler_toni
JoelJoanJuve
SilviabelB
NeusNogue
Jfnacarrera
QuimTorraiPla
USTECSTEs
jofrellombart
querellantsXrep
Ramonpoch
marcelmauri
CristinaPuig9
jordicalvis
st_esteveroures
KarnaMikko
escudellat
apereirasole
PeVentuSu
NousRepublicans
TarragonaCdr
CanalRepublica
CDRBadalona
cdrsabadell
ComiteManresa
SuuneMoliina
despertemrep
AamerAnwar
DocentsxRep
JaumeAlonsoCuev
agnesrotger
espaiinternet
patricialopezl
xarxavives
AnyFabra
elcatalacomcal
miquelcalcada
CarmeJunyent
bibiloni
CAT_memoria
valtonyc
_Queque_
somescola
PolGiseVine
PerLaLlibertat
MaiteSalord
sapienscat
esAdir
termcat
ModernetdeMerda
RZM82
jordiborras
jpurias
lopezbofill
JoanTarda
junqueras
KRLS
rogertorrent
Loidape
ger_silvia
PoesiaRepublica
tromeu
martamallarach
SoniaReche__
xpep67
DavidEstadell
LPuigjaner
vicenfp
GuillemPeralta
perikitoroig
Anit146
ramonperez23
TereSM_
PENCatala
ncases74
JuntsXCat
omniumbdn
Berlustinho
RogerCosta16
CNICatalunya
OmplimBrux
republicaBDN
CDRCatOficial
catalan_gov
enpeudepau
elpidiojsilva
txellsota
ref1oct
assemblea
ciutatslectores
jcuixart
mariadolorsa
acorrell7
Jaumaulet
totmarques
eljueves
ramoncotarelo
MariaDomingo
DanielCheca3
SanzMata
betlemeta
saznar3
mestressadecasa
velmael
JordiPeiro1
RawPau_
FreixaJosep
pfont_
Annaloulop
josep_benimeli
JoaquimCastellv
JulianAssange
patriciaplaja
raulberven
marthazein
CatorzeCat
mossos
rac1
felip_nuria
Krennaste
BegonyaO
marcmagrinya
jpelegrina11
scapella55
Ester_Forne
ICEUAB
EscriptorsAELC
msoriaeizmendi
AGallego83
marc_beltran
maneldelafuente
rgrbnclls
Nuriat2017
Totbadalona
diariARA
VilaWeb
cat_cine
CarmeFenoll
idoiamaca
joancarleseoi
GemmaPasqual
laxnbusto
sopadecabra
CostaBravaFesti
martaartigasto1
elscatarres
blaumut
joandausa
amicsdelesarts
GrupManel
txarango
sandramarti4
Meri_xell
optimotcat
Angelssoriano74
ernestpt
OciXavier
DidacTEK
RosannaVias
teresaterradesp
mnunesal
francescclavera
giselatorns
rosasolerb
sandragabo
claudiasamperan
CarlesMacian
sandras2369
pau_nin
ArturColl
SergiMoMa
Crishidal30
msayrach
carinalion
andrewboulind
rueroger
xevisalvador
andreagiraldez
ismaelcabezudo
marcusmorenus
educomunicacion
JordiVazquez
jopape72
gecerezo
Achinech
Lamunix
teresabardera
JesusArbues
vanesa_marin
dacilgonz
auTICdidacta
javiramossancha
metayosa
Begoroldan
delia_gamez
francescnadal
jonsarean
sabad
alaznez
alaznegonzalez
eztabai
luz_tic
jluisbloc
turroselloanna
sergibarc
Miguelsogo
salvaoret
silviamndz
ttubio
mruris
MarcelaAyarza
pefuster
cristareyes
francisco_bh2
ccgnu
eltrenti
b4lduf4
lluispalleja
annamarrr
tmcastel
montsecm
Srta_Rotenmeier
meerce8
ricardogargui
joanbarm
presentastico
robertojsanti
diana_hincapie
tu_profe
totikp9
JotaWinston
TuCoach_Bcn
Joordi1010
ainaprat
Serx_98
Zinki_es
mbonetve
Well086
miquelgene
annbadia
evulitsa
aixocomesdiu
CCarrilloReche
CristinaArroyo_
Agadalia
arnalmiquel
aguatacuperche
aiguader
starpy
delaTorre_V
elenairessa
belpalou
marcocattaruzza
davidminoves
jaume_vila
sonllahp
jjmelgarejo
AidaBSanchez
jmruiz
mcrueda
JLBracamonte
LloverasJ
rgarci53
dasava
javigoto
carmeniglesiasb
pacogascon
fornbertranmar
jordibadiella
STIC
sergicercos
rmfdezpi
milasolamarques
inogues
joelart7
Torredeflot2
obrintpas
angelaclementes
coralregi
Begonya
margafloc
lbartron
Silvanacat
josepmaguirre
marcoberenguer
Txaumell
eugeniarc
vpamies
manueljesusF
conximanresa
SandraHurtadoe
LauraBorras
leeres
eprats
koldo50
lletres
floragrane
tutorialero
Txell_8
martaclar
tduchrodes
evilaltasala
jbatallerplanes
CrisClaGal
montsecuadreny
masolgar
MarimarRoman
LidiaVilaCasas
xavigin
ismaelpalacin
alexrierago
jordidolcet
lasletrasmolan
nuriamontane
anacobosm
bcndex
Manuela_Rubio
fjustici
TallersxLlengua
pepandreu
vicentsanz
MarianVera
berta_sole
LaTierraDeJauja
Enrisena
aralandtuits
mguino4
margarida_vlc
gildevic
pepigarrote
AndresTIC_AULA
SilviaGongo
jesjo
AnnaSantG
GlorsSG
MarioValdezCba
lalfons2
joansolecamardo
socenpol
sugiambruni
david_meldor
PickUpIdeesUPF
Darabuc
rubpercartic
evroes
Magisnet
emagister
mpilar11
jvivesr
OrtoCarta
roidj
MFraderaB
palmirafreixa
lamirada
pmiguel600k
