PabloTallon87
MichaelAtwoodM
HolaLuzcom
danibramon
FerranPique
albertcaste
pgoma
dmascort
MartaFelip
MasoMeritxell
UGJaume
RosaTaboada1
planajordi
10Blaus
AamerAnwar
neusmatamala
adrianadelgadoh
isomcinc
SerenaFracanzan
danibausa
CollectiuPraga
eyndePenal
JaumeAlonsoCuev
mejoreszasca
PujolBonell
BenEmmerson1
marccortes
Bernat_Deltell
EuropaBase
J11Borrull
OxfamIntermon
BeatrizTalegon
ACDretsCivils
elsuplement
Aurora_Madaula
FAVBcn
SantiagoAlbaR
apuigverd
llsalellasvilar
CatEnComu_Podem
MNAnoticies
sanadrianfever
JosepCuni
anoncatalonia
catalan_gov
Laly31529350
marinasauri
annitamarques
matteorenzi
EnricoLetta
Anonymous_opt
genisroca
lesoir
jordialapreso
CF_Puigdemont
mncsls
ECampdepadros
ElCojoCensurado
rosapique
MTCasanovas
mjfortli
JuntsXCat
jordisolef
MrJohnNicolson
ComiteLlibertat
erikwill
CharlesMichel
CabedoEva
CSIS
DougChapmanSNP
XeniaBusse
SitaSP
LeanneWood
marcelmauri
eamonnbutler
LauraCendrs
AngelFoxToday71
KofiAnnan
Revolucio4
jordicalvis
AstridBarrio
nicolapadovan
OSCE
MathiasReynard
onvotar1oct
Alfreddezayas
PortuariosCNT
laianonell
ferranbdn
GinaTost
AmnistiaCAT
bertafcb
Kuestmaster
adrisantaa
MonederoJC
20m
EFEnoticias
24h_tve
jmartigalbis
jaumeoliva_
ref1oct
RatuLee
itsabellmarti
scotgov
VULLVOTAR
empaperem
lauramorgades
HelleKettner
Petetekin
washingtonpost
GemmaGeis
x_escribano
tjparfitt
AlmedaPere
jessicaalbiach
publico_es
lamarea_com
andrewfunkspain
IsraelinSpain
wikileaks
solsona_marc
ViolantCervera
AntoniBalasch
pep_cruanyes
NataliaFigueras
JoaquimBoschGra
ainhoagaste
patriciaplaja
ertzaintzaEJGV
012
112
semgencat
solercampins
SusodeToro1
compolcat
ClaraPonsati
jmontanya
PDeCATECONOMIA
wagensberg
A_Verdaguer
SandraCuadrado
racocatala
arderivera
acristeto
PuigGordi
NoEsPotCat
silviofalcon
les_escales
pablocasado_
XavierFerras
creiemencat
Larosadepaper
Elisendalamany
YelnikoffMikael
leotaxil
elinebreda
EsterBoquera
UGambini
Evropeista
dgimenez_71
RGatell8
pablotramullas
GJosa4
bricelafontaine
joseppous
guillem_march
astridalemany
politikeandoweb
antonlosada
salvagarcia
pol_antras
realDonaldTrump
MontserratGA
Mhemeroteca
md_tella
LinaIonescu
cultpopular_cat
iescolar
marccastells
iaia_toneta
Gemmaaguilera
TimeOutBCN
Francina_Vila
PereCanal
Kasparov63
PereCondom
PDECatTarragona
bernatolle
ana_maiques
cuartopoder
VICESPAIN
festesorg
sergimarcen
GeopoliticaCAT
albaespilez
vinyetdf
martavilaltat
giecatalunya
frgs1111
culturainquieta
margaltes
MiquelMarti11
quimnin
MontsePujadasB
victor_puig
osuanya
NachoSanahuja
annalemany
bruixadedol
agenersurrell
pineti
annanorte
esportcat
estersarquella
toni_florido
OMFIF
polsantalo
MartiEstruch
CarterCenter
nbetriu1
xmiserachs
cescboadam
SpainInTheUSA
USembassyMadrid
SergiAlcazar
DidacLee
tkurczyk
adocenciaUPF
exteriorscat
alcaldessa_gi
Josepcapella
mbfalco
BartomeuBoeres
_Rubalcaba_
NoruegaenEspana
FinanceUKs
QuimLlamusi
JNCCiutatVella
jrosell
nuria_flaquer
JanHartman
RobertBadia
angelgarciabcn
GUBCNCSIF
oriolcarbo
referendumpacte
joanignasielena
xmuixi
xvilajoanafcb
europapress
MEDEF31
MartaMadrenas
puigbertjosep
FredericMotte
RTorquemada
MartaCarreras_
Secr_General
ARAopinio
ColominasQuim
PDCComarquesBCN
joaneliesadell
AleixVillatoro
delgovalguer
nuriacastells
Snowden
Borjach
lruiztrullols
sport
Spindoctors_cat
editorialalpina
transit
SnowLaMolina
enricma
MoMorante
laurapous
DavidVallsCo
Cristinadobe
girona_cat
nereida_edo
er1cmau
arethafrancis
La_kiSki
bibiloni
ecasajoana
DiarideGirona
Eva_Doya
FeijooGalicia
francescd
burma2008
AnnaAroca
SrLimong
Amazing_Maps
LauraBorras
BisbatUrgell
AjPuigcerda
AnnaFiguera
mediacupalevin
HistoriayDatos
sergialzuria
rogertort
mariarosapons
kerouac5
unicef_cat
GemmaPasqual
GregorioLuri
EloiMartinez
rpallares1
alsagarra
XBescos
ramirp
josepcosta
jcostamarin
Candeliano
TarradellasEU
jordilafebre
GranRecapte
Reince
PIXIES
iCatfm
lluis_ridao
elcupaire
Senadoesp
Congreso_Es
CatorzeCat
rovirola_dolors
JosephEStiglitz
jclagarde
c_arnoul
Vincent_Pana
sciencespo
MariaSisternas
cavallerstJordi
andreulallana
france_espagne
escolasunion
mlasalas
ElsSpinDoctors
odradek1
naciopolitica
IndepCast
caragirat
bonjancat
lluisguino
MoltesMerces16
guardiacivil
reclutamientoES
EMADmde
Armada_esp
premierleague
Everton
Arsenal
ChelseaFC
ManCity
LCFC
SpursOfficial
Hannes_Swoboda
miquelescobar
Gen_Llibertat
martinezportell
ACM948
jordixucla
anammartinez
jordibaiget
idescat
tic
FerranPiqueF
JohnSwinney
DPuentesJurado
ri_ta_na
corralovitx
estordida
jordinopca
tinavalles_
ToniiSala
laltraedi
yannickgp
La_Central_
laietana
DocumentaBCN
LAIMPOSSIBLE_LL
Nollegiu
LaCalders
IsabelSucunza
marina_espasa
AdriPujol
WhistPlayers
puntinho10
2dabril
senyorforns
SebastiaPortell
MiguelVicente_
Esteve_Sebastia
intermediagdc
lopinion_fr
FAquae
bcntechcity
gallifantes
IsidreSierra
mercespi
PDeCATBaixLlob
xavifono
l_hemicicle
CaixaForum
FundlaCaixa
rpalaciosbover
AlexandreElGran
antonipostius
Clio_deries
HPadrol
JordiMonros
portet_bruguera
GenisBoadella
_immafp
talent_inMotion
Sophiemcneill
AngusRobertson
scottishlabour
AlexSalmond
FSijilmassi
ClubRACC
COMBarcelona
gtolchinsky
jaumepadros
3rCPMC
JosepMVilalta
BorisJohnson
theSNP
NicolaSturgeon
lluis_soler
boixserra
montsecandini
Holaiquetal
Irene_Montero_
susanadiaz
ManuelaCarmena
mdcospedal
Albiol_XG
InesArrimadas
Gargotejant
UPYD
reagrupament
iunida
Taula3sector
M_Presidencia
m_doncel
yolandapss
erovira
guardiannews
ASchwartzbrod
Defensagob
interiorgob
desdelamoncloa
marcjurado
laiavi1
FarreNess
CiutadansCs
marcvidal
CiudadanosCs
PPopular
PSOE
eajpnv
npini
bernatvilaro
aleixclario
tableroglobal
jeremycorbyn
PostureigLleida
EstrellaDammCat
Primavera_Sound
Francescsv
PPCatalunya
CH_Events
AlbaBalcells
LaPotlla
JChatterleytv
davidbonvehi
Ed_Miliband
Nigel_Farage
UKLabour
Conservatives
LibDems
nick_clegg
MayorofLondon
AMI__cat
delgovaustria
albert_elfa
sthbracke
GeertBourgeois
Eva_Granados
MeritxellSerret
gpujolvalles1
festivalot
FestivalMOT
USConsulateBCN
JaumeRegas
dolorsbassac
antiradarcatala
meteocat
equipviari
catalangov
ThIsCatalonia
luca_bellizzi
ebdifusio
QuimTorrent
Rogerbuch
jordiborda
oriolilla
oleguerserra
xavicoral
bernatff
manel_lucas
MarquesAgnes
ArnaldoOtegi
esallent
ferranfalco
gerardquintana
susannagriso
Isr_Amb_Esp
Llibertferri
hasbarats
iurkullu
SubiranaJaume
FrancescCano
JordiVaquer
joan_fuster
XavierAntich
VicentAEstelles
EsperanzAguirre
TomasMolinaB
Albert_Rivera
policia
nuriamarinlh
andreubarnils
Pere_TorresG
lluisju
lemondefr
jordibacardit
nuriaparlon
elpaiscatalunya
elpaiscat
eldiarioes
ierrejon
PrensaCs
sergisabria
Carles_Torner
maykanavarro
ANC_Mossos
libe
manuelvalls
lemondelive
CDCCongres
Quimi_Portet
Manuel_de_BCN
lciuro
mgabriela_serra
jcuixart
evallory
estherveraARA
annsalar
KRLS_enfurismat
RuizIsern
gemma_filizzola
bertatrullas
KasperJuul_0
ErnestFolch
yeyaboya
AnnaMolas
Carles_Porta
Diplocat
elsa_artadi
delgoveu
interiorcat
EP_President
EP_PresSchulz
NRius2
jorfabrega
crisgib
puntcat
MiquelFerret
JordiSalam
ma_vila_planas
marta_sugranes
jorsanmrq
jordiPuignero
MasellaPirineu
aperezcodorniu
bomberscat
mossos
30minuts
enoticiescat
agenciaacn
poloniatv3
valex_cat
quimforn
rrodriguezs1012
MariaOrtegaBCN
assembleasmxi
frosellba
EnsenyatRos
carlesarboli
sonia_recasens
LaSotana_
arnauurgell
AnnaBearn
joanguirado
portetmarc
jordi_pons
julidejdarmuoz
QuimTorraiPla
eKonomicus
clara_bill
red_reddish15
lenz_adam
AliciaSCamacho
RevillaMiguelA
AnnaGaSabate
