ProjecteCoco
LaRepCat
franfg1981
AraleBadalona
DigitalSevilla
francis600f
terbolatzuur
ncrbad
PedroAlbaRosad1
sig_ramos
tueresbadalona
windhearer
AlonsoCil
BCNord_PSC
sarasyous
ANNAREALgiralt
Noelilp
sentowilma
Plunabdn
Diario_Oscense
donalluitadora3
ColjuegosCo
VentosMir
republikeva
cabreramerce64
miratuhoytengo
EndoraMilton
bosko_cat
MartalopezMarta
unmundolibre
FAQSTV3
PanfletoMetro
BaoLGaB
cristaybar
LI3PeO
albertopizarro7
GoTorresGoMora
Alexmanyas
ManuelArtilesA
nacholozano
grupdonesllefia
querellantsXrep
boye_g
Houseof_CAT
RonTMcr
DanielTirado
FAVBBadalona
bcnescapital
MorenoG_Agustin
omniumbdn
rod11cat
Dxt_Saludable
PompiersFR
ProtecCivile
contacontesSEDR
Anjaneta
RenfeMeMata
PlazasDori
poloniatv3
agentsruralscat
_martagonzalez1
Jorge_D_Mora
albaverges
rogertorrent
orto1941
calybev
IMPOBdn
Sanaitmar
PortuariosCNT
rseriol
mksjosoccdr
semgencat
112
ispccat
pilarcarracelas
fragalayl
PedroAlbaRosado
AaronGarciaPe
jordiborras
kamchatka_es
VidalAragones
jmanufiglesias
LaPlumaON
Grup_Balana
IndependentBDN
MarcSBaeza
RoviraElena
EduardBiosca
MundoMicroscopi
ProfGrosfoguel
PabloMM
protestona1
Zurine3
ForosTelecinco
emgcomunicacion
aamellas
Anonymous_opt
carlosvergaradu
cotonidio
republicaBDN
iaioflautasedlr
Machisstometro
censura1oct
VicencNavarro
Cristinabs22
raulg596
ExtremaduraRoja
VergaraOff
thehardmenpath
nanisanchezmart
encampanya
facu_pedrini
mccarmen11
ActualidadRT
NatiBergada
PNMontserrat
xavicurto55
racemsr
sbinefa
unisxrepublica
JuanAnt75076996
FRANCE24
France24_es
France24_en
France24_fr
ref1oct
anitaharrison61
jaimeaja
Accountable2019
AnnaGaSabate
FadaEstel
Sergio_Cala
GraciaxINDP
Modularbcn
Ricardo_Llorca
Nollallunera
cuesta_fdez
angelbadalona
estelgrifol
JoanTarda
oskimanbdn
ComiMarc
XSalaimartin
EnekoHumor
WikiStranger
ManuelBartual
orgulloysatisfa
DretsCat
MariahPerezS
pilifieiro
podremos2015
eljueves
VaqueroEH
transit
bomberscat
emergenciescat
SocMontse
mossos
Jota_POV
nuriagau
jordisanchezp
MLCabezuelo
Arran_jovent
pirendo
acarrasco85
PepHarko
JCCBarcelonesN
pablodiazflores
AteneuBdn
zorrovaquero
Well086
SingerEduardo
CUPGirona
alcaldessa_gi
girona_cat
VeniuJa
francescbanchs
MafaldaDigital
TropaAntifa
Tuikismikis
publico_es
norcoreano
Xuxipc
ealessandria
AdolfoVG_Foios
DocsBarcelona
Yo_Soy_Asin
PACBADALONA
Nudenu
margrifol
DrSimago
cnt_sabadell
Sindicat_SMAC
AVVsantmori
JoseTellezBDN
joanquisal
MuseuBdn
PSC_Badalona
La_Sousa_
BDNxIND
SFPBadalona
MaiMtr53
Badalona_GUB
ideafix5
no_callarem
Badabiblios
daltonicoIV
Radio_Autonomia
ILPRendaGC
labadalonensesc
ercmesxgirona
BarberanTom_79
cunadometro
AidaLlaurado
comissiofestes
termitesllefia
JLMagaz
julipoveda_cat
AccioSolidaria
ovihuertas
JovesUSOC
MariloMadrid1
MontBdn1
epuigbordera
ManifiestOviedo
AVVBufala
josepduranbdn
BobEstropajo
xarxaindepe
serhistorico1
LaForja_Jovent
SomComuns
elcazabulos
C19Concepcion
PDeCATBDN
AEMET_Esp
Narru7M
JordiAPT21
BelAritz
Jenniferbendi
Vamos_Bcn
yoli_gee
JoanaFernandezM
queridoantonio
infantejl
Anarcomuenpdf
luigiaguilar
Inidebate
CineJavi
quique19671970
digime
flash_bdn
ParticipaBDN
LumpenProleta
MiguelMorenatti
AEMET_Cat
naciodigital
papaesc_publica
Cafloresferna
Nica_morocha
MFR54
JordiJubany
irphstop_gpzkoa
zorjor
Sajor14
marisaymore
DerechosReclamo
vmm7773
OCL_H
fvalle03
NikolaTeslaCAT
BadalonaTres60
SoftEngResearch
xavier_torrens
mitjamataro
Serg10Berart
OnzeSetembreBdn
SrLancero
_cosatu
Mr_zum
JoanM70709193
CursesCatalunya
RocioGnlez_
AT_Brif
Karl_Osh
Antonio21443147
JuanLuisOrtegaG
AlexFreyre
martn_jos
urruzoladide
DcaValle
tremppero
mundo_guerrero
nawal1475
ClickMan_cat
josepuntcat
RojoHommer
AccioCulturalPV
1931Rep
mirreina
SaraQuemada
ampabadalona7
jordiros2
SecreDones
TayZonday
ComiteIntBDN
viedmap
Alicantweet
juliaminguell
TuxLlefia
LeguaJoan
gaia_76
Ceellefia
oidoredaccion1
ferminmuozalmen
adriaalca
EPentretodos
nuriacastillop
DoloBcn
putoramonet
fetelaborals
FETE_UGT
Alicia_Bdn
dortegop
CronopioDavid
modescasamayor
Can_Soler
marcosleyley
Xarxaei
DennisKoutoudis
lliureimillor
luis_mauri_
manuel_denuncia
pmarsupia
DiosUneSusHijos
RafaMendozaNava
CarlosF68477395
LaForja_Bdn
kapaoltis
annetavives
sarabzq_bdn
AsintotapolitiK
MarinaMV19
gerrillerapilar
ToniBarbara
disoluble
ericcatalunya
JoanAntoja
gbjofre
joan_manel
nefeerr
PodemFoios
El_consciente
montserrat_tura
arxiullefia
davidGferriz
laiasanchez36
jordimatamoros
HiginiaRoig
Lady_Revolucion
Txebilbo
rosannapujades
Abraham_Cete
Abbiad86
Miserr11
