Uber_MEX
AsesorCatalan
miriamnoguerasM
LeyPenal
ElEden13
KFreixa
CartesxRep
Bernat_Deltell
Gemorace
jjimenezs70
AamerAnwar
revistaproceso
prasidenta_fake
Contrapoder_CM
QuimTorraiPla
Albert_Rivera
JuntsXCat
elprimodelrive1
boye_g
alertatrollcat
RecuperadorRep
MNAnoticies
ramirp
jordiborras
quimforn
ComptadorRep
NotiUno
AEEONLINE
enpeudepau
espiarussa
BeatrizTalegon
jpurias
raonsrepublica
FactCheckCat
CAT_memoria
CanalRepublica
catalan_gov
jmangues
podem_cat
giner_joan
JubanyJoan
comitedetv3
RANDCorporation
Berlustinho
periodistes_cat
antoniobanos_
CSIS
adrisancast
DirkGentlyBBCA
tjparfitt
enderrock
fmarcalvaro
GuardiolaTweets
AgustiAlcoberro
marcelmauri
MiquelBuch
G_Pisarello
eduardorepi
JDCarracedo
jlmarti2025
ErnestoEkaizer
bcncultura
FossasJosep
IrvineWelsh
jorditurull
raulromeva
JuntsPelSi
Ruantifa__
dmontserratnono
albertbotran
giuliaelettrago
jordisanchezp
Rinn0r
PauBalaguerVich
palau_merce
__nki__
tom_nuttall
isaacperaire
TribuConsti
ELCERCLE1
vpartal
PereCardus
ChumelTorres
EstherMarti8
RonaldGranieri
byArguelles
antonlosada
aramateix
laiabalcells
vicepresicat
dolorsbassac
ramontremosa
elnacionalcatEN
ANC_Bombers
llisjak
NoticiesBoom
CajaIngenieros
mariaramirezNY
amchacel
safonttria
rctkos
benvonseeger
Josep_B1899
CUPMataro
Stieg_bcn
Rincewindcat
WLTaskForce
salvadorcot
wochi
jorgerios
MonDiari
emparmoliner
Gesternova
tonialba
jordibarbeta
skverdes
ecoticiasRED
JaumeBarbera
eljueves
energynews_es
revistamongolia
JordiGraupera
AlbanoDante76
Jan_Smite
JotDownSpain
elnacionalcat
CartDestr
BBCBreaking
cnnbrk
amnestyusa
amnesty
UN
hrw
UNHumanRights
PartidoPodrido
coe
EUCouncil
MartinSchulz
Europarl_EN
EU_Commission
eucopresident
JunckerEU
lamarea_com
AntonioMaestre
xavierbosch
miquelcalcada
wikileaks
QuimMonzo
gencat
parlamentcat
antonibassas
govern
Snowden
europapress
rothemule
elperiodico
CatalunyaRadio
agarzon
rac1
XSalaimartin
pnique
MonederoJC
ahorapodemos
ierrejon
Pablo_Iglesias_
karlitosway41
salvadorcardus
tulkubcn
JoanTarda
PabloMM
PereSenye
juanrallo
Pablo_Brana
Well086
directe
trinitro
nuclearban
jordisolef
casinka
JuecesAJFV
xmonge
aaltafaj
jordimunozm
lavozdeinaki
DretsCat
ANC_Mossos
CatoMad
CBurana777
JORDINADOR
swarua
TurullJordi
PSOE
Carbonellsg
jcuixart
SusodeToro1
Rosario_Anjelic
FlyingS14652197
YolandaDN12
lemondefr
euronews
euronewses
aaricciardelli
marcrusii
TMBinfo
MPertigan
pilarcarracelas
Aitortxv
SilviaCoppulo
bcottolengo
RaholaOficial
Liceu_cat
bcn_ajuntament
epunset
GINER
martarovira
junqueras
AnnaGaSabate
publico_es
eldiarioes
Esquerra_ERC
omnium
cupnacional
elpuntavui
VilaWeb
diariARA
ANONSPAIN2
CridaDemocracia
3gerardpique
Rivasbarrs
CdItve
