perezlozano
EstelSole
AinaSV05
albaverges
jordisolef
rogertorrent
aramateix
infiestayago
SergiRoberto10
JnnDiaz
carlesral
wagensberg
eyndePenal
CarlesMundo
aguaron_gerard
ComptadorGovern
usvolemacasa
jcuixart
enpeudepau
aidatudo
isalvatierra
hooligags
illambrich
JordiVeraGarcia
marta_all
OnaVias
Raulmuto
MEstefanell
pepiversan
FCBRAC1
mossos
MaiteSoto
androbcntv
jordiborras
AP
cristian_agudo
TeresaJorda
estercapella
rogertugas
parlamentcat
PlayGrounder
lizcastro
onsonlesdones
ERC_dones
sergisabria
dolorsbassac
Odtor
Nurioriol
Atletisme_FCA
oriolserra
JoventRepublica
OxfamIntermon
ajtalamanca
ArnaldoOtegi
xbermudez
anasurra
bcnguitars
cardenal_felipe
FCBbasket
nohoserac1
fvilanova62
ClipsterBCN
GabrielGarroum
KRLS
FGC
CMFuned
NuriaPicas
soler_toni
gabrielrufian
barcelona_cat
AnnaGaSabate
xescoreverter
cupnacional
elnacionalcat
eduardorepi
JuntsPelSi
govern
martifarrero
maria_ardit
joseantich
mterstegen1
elmonarac1
margaltes
verperiodisme
Sala_Apolo
VilaWeb
jordiontherocks
ElectionLab_
alsagarra
eledejesus
nuriaferreres
mespolitica
laxnbusto
ARAopinio
SentitCritic
VIAEmpresa
xeniamarimon
elvigiacom
Salomator
20m
Fotlipouweb
elpaiscat
Dri_driana12
cristina_pardo
SilviabelB
jmreniu
JMatasD
GINER
gemmaherrero
enriqueavilacon
SalaMontjuic
oriolamat
montur222
alexmiquel
RaquelSansDuran
CridaDemocracia
NousHoritzons
posttuit
iFranBlas
bcnencomu
albert_elfa
EstrellaDammCat
elultramarinos
neryaimale
annalopzmas
ClaraGodall
jordicrisol
roser_conesa
PereBrachfield
kilianj
jmterricabras
krlsprts
paucanaleta
xfahndrich
un_pais_normal
ernesturtasun
xavi_hoste
agomezgarcia
jordillambias
HectorMrt
EugeniaPruns
marcortega90
CatorzeCat
EmiliBella_
CanetRock_
jgvllarg
Montse_Prats
marcpuigperez
wish_win
guillemclapes
carlesmorata
maicalo
CTavera90
lozanomolet
Eugenicb
ForcadellCarme
leixcuberes
XavierDominguez
CrediMarket
sergipicazo
RogerPala
jjdiaz129
marcosda82
GuillemCasal
juanitamar_
OriolAmoros
Anna_Rg3
gerardteixido
mterrades
JordiGraupera
en3paraules
jonsindreu
jaumeclotet
FeministesCAT
LaiaSanz_
roseuafm
elnoiroig
parauladedona
laiabonetrull
DonesCompromese
jessicaalbiach
nmorapaque
Carolain_92
ireneluque4
antonigarcia
ERCmetrop
replicanta_
esquerraLH
silviacasola
atlante83
JuanbautisSimon
sumate_asoc
laia_rl
perearagones
SergiReboredo
joanqueralto
eldiarioes
AidaCoron
elscatarres
jordifinestres
jmtresserras
Poblanski
Francesc_Soria
laiavp
iolandaVP
ModernetdeMerda
BernatGimeno
oetxearte
etorrescassana
francescribera
gerardgomezf
pamargant
laculturanoval
beteve
TMBinfo
_anapastor_
oriolllado
periodistes_cat
jaguimera
AssDonesJovent
nilcolomer
AlexGutierrezM
UABMMP
ignasiruiz2
JoventLesCorts
PepiVerdaguer
neversan55
ainacapi
Defensem_TV3
PolIzquierdo
CMartinUsieto
MelianSP
santiagotejedor
bcnopenbs
AlbaVillaronga
Colonos_Cs
acampadajove
Carles_Porta
txarango
thelumineers
Imaginedragons
pol_cervera
igpagan
ANJI_ANC
vallesac
vpartal
AdaColau
genisdemf
noempreguntis
JEFFERSONCATALA
ERCNavarcles
UriBoira
aserracr
FerminSuarez03
marinallansana
quimarrufat
HiginiaRoig
NicolasValle
LaVanguardiaCAT
neusmunte
agnesrussinol
emparmoliner
martavilaltat
JBaylinaV
martarovira
mcarnicero05
llenguacat
susanazen
DariaSalsa
KingsOfLeon
lissroura
reprografia
marcmarquez93
jcasteg
ERC_LesCorts
bilbaobbklive
FccUab
ERCbcn
mindundi33
rogercoma
Escu9
Pumocat
GrupManel
amicsdelesarts
obrintpas
CUPBarcelona
murielcasals
elmundotoday
marionafer
benhowardmusic
cverdag
paularcoderch
arnaumarimon
salvadorcardus
MumfordAndSons
vierruiz
ramontremosa
Paula_Russinol
EvaPiquer
XSalaimartin
montserrat_tura
carlotaoliet
amandaramon_
joventBarcelona
anauala
RobinIsSparkles
arnau_sanz
teledeporte
crisfdezmunte
e_Comunicacio
maticatradio
aidacusac
magda3cast
ADPCdones
elbenegre
la2_tve
rogeriefe
noeliald91
diariRegio7
julia_otero
SalaStroika
XavierDomenechs
assemblea
albertLH91
UriPiqueras
AnaTrescoli
Cris_Puig
lescortsxindep
MoritzBarcelona
pablovelasco7
antonibassas
jordievole
annabosch
aixocomesdiu
Desconeguts
patytorralbasim
junqueras
XGraner
Mas_Enfurecido
miquelcalcada
la_marato
marticasas91
albaml92
EstatdeGracia
30minuts
serginin
marinalagi
gossosgrup
LidiaRaventos
Esquerra_ERC
raulromeva
elspetsoficial
JoanTarda
NeusJane
ristomejide
AlfredBosch
Geraardfer
Pruna_Ana
rumoq18
vtc_91
amontenegro79
juanmamedina_
GerardMurSole
silgimeno
elconvidatTV3
nadasurf
Fotlipou
tsisquella
canal_33
btvnoticies
NavarroMarc
ericaorte
iuforn
annnaprats
MDueso
Anniiee22
omnium
Mariona247
helenapalomo
marttacarbo
CarlaBenitoG
nuriastiks
carlaacampo
RebecaLidon
perearagay
Neus_Lloveras
jordi_bresco
lapegatina
LaTdP
enricbotella
SoniaDeulofeu
davidplanella
BCN_LesCorts
tv3cat
Toni_Cruanyes
mariusserra
