sphoebs
Kasparov63
MastodonProject
medjawii
jdiego_florez
JosephEStiglitz
nimiq
ProfFeynman
neilernst
ALT_uscis
ArchiThinkery
ruthmalan
dhh
RoguePOTUSStaff
Jordanfabian
adrianco
JustSendAnEmail
archpics
RESTalkPatterns
euPLoP
LucerneFestival
AGallidabino
OpendataCH
ivanchikj
ClemensSzy
billpollak
GHFairbanks
shaw5131
aivlis_s
marigianna
AcademicsSay
DesignAtLarge
limingz
nikomatsakis
berkun
JamesGleick
VincenzoFerme
wuher
IanSommerville
USI_INF
tesselproject
ASQjs
snsf_ch
M_Langheinrich
sigsoft
SystemsGroupETH
mathau
triglianos
Dropbox
doctorow
nealstephenson
dhroller
medialab
Grady_Booch
springsteen
floriandanielit
marpauta
NeelieKroesEU
fabien_gandon
masiarb
lessig
unclebobmartin
schneierblog
PaulC12s
sback_
TeXtip
PHDcomics
nickbalestra
paulkrugman
MarcinNA7
paulg
jimmy_wales
patricia_lago
zrh_airport
dustdar
avandeursen
pbpk
tokuda_tt
eleinadani
stevevinoski
Werner
ieeesoftware
sciam
lifeatgoogle
Dave_Ideate
TEDTalks
GoogleAI
ericschmidt
thekonginc
ICSEconf
USI_university
perezreverte
slashdot
algermissen
nmcl
annaliu
lanzamichele
dancohen
jopera_org
distobj
zittrain
JerryWeinberg
davidnuescheler
dsg_tuwien
FlySWISS
Iberia
svrc
mrwersa
iansrobinson
timberners_lee
TheEconomist
CERN
BillGates
eurocontrol
Lufthansa_DE
umityalcinalp
techbks
guypardon
mamund
cloudsuisse
anitawaard
KentBeck
apeternier
mhausenblas
lilehattori
Google
fuzzyBSc
mehdijazayeri
manueloriol
Bertrand_Meyer
carloghezzi
martinfowler
ghohpe
onierstrasz
JBezivin
Twitter
WIREDScience
SchwabeD
doodlemyke
programmableweb
GreatDismal
timoreilly
IBMResearch
girba
fielding
jimwebber
sanjiva
taval
InfoQ
gaedke
samruby
stilkov
donbox
BarackObama
dret
beppesevergnini
