lalertacanal
AlbanoDante76
BeatrizTalegon
ErnestoEkaizer
ComiteManresa
poetadetrinxera
viscalamevanena
empaperem
loubnabenal
jordigoula
MangaPere
monxaindecat
ref1oct
faithklepper
Constantinos_Ep
quimforn
ManresapelSi
AriadnaFito
lopezbofill
MotoGP
marccastells
MiquelMacia
Elis__Elis
BozzoToni
xdlheras
maiol_sanauja
ANCTarragona
rodalia7
Memorial1714
ivetcastano
dracosfera
joan90plana
meddiebaddie
maricaprincessk
DremTGI
TheOraclesDesk
AlexMontesPerez
RamonCarner
zarateizquierdo
Stacy8ball
PiereC
WipeHomophobia
RehmanSid
adriamusica96
CiutatSomnis
massabama
FreshParsley
davidschoenfeld
benlandis
colortheory
cam_s_bennett
alispagnola
CynthiaLIVE
schoolgifs
ERCVilafranca
kurtides
BotchBros
ah
gregscleveland
Zack2Funny
BorisLaursen
cuentametve
CAPITA_ENCIAM_
EstadioTVE
ANCVilanovaG
ToniBozzo
AECAT_cat
apugem_persiana
Julia705Julia
BCNxlaIND
vicent_pallardo
e_movix
nicolastomas
joanrusinol
MoltesMerces16
enpeyu
ARApolitica
maticatradio
eduardcirera
PopapCatradio
SumateBages
Helen_Mirrow
jordisb99
AccioLila
Pilar_casanovas
NikolaTeslaCAT
CdmmmEi
aperezmir
Angels_Folch
AncMadrid
saltxind
ancmasnou
ANC_Vic
exteriorscat
lizcastro
AdriaAlsina
RogerYoda
capde_socCDR
Pep_tf
7accents
MiquelAgutRiera
Marta_Ramon
EdgarFornos
GraciaxINDP
ANC_Berga
giorgiobv
joseplayola
MnicaRebullCome
joltrajr
jordi_ballart
GaloTuneu
RACCoficina
NousCatalans
bbcmundo
PDECatManresa
gloriaputxi
hiscat_piula
TancsADiagonal
ignasi_cast72
ChakirelHomrani
antonibassas
marcmarquez93
GabrielFerDiaz
martapuigventur
Dorado_Vic
ManCityCatala
Quimi_Portet
davidvi94
Carutelam
LluisBoschvins
interiorcat
iiffcat
ANCViladecans
ABalagu
ANC_BiB
JordiJobatcar
SBDxI
caroltelechea
mirellacges
Berrironaiz
PeriscopeCo
pepetimarieta
homefoscdarknes
begues_tenorio
Xavi_Domenech
AccioCulturalPV
Institutdelcava
twibbon
TiletliMixtli
Berlustinho
davidalcoia
hquintana7
santiagocondoy
blancaolco
stasusanna_cat
ANC_Navas
JosepMarce
francescbanchs
PC_Castellbell
JosepRoquetes
ANCAmposta
ANCTorrelameu
ANCElCatllar
ANCPineda
ANCSantaSusanna
ANCPallaresos
ANC_LesPlanesDH
ANCTordera
ANC_ArenysdeMar
ANCMontgat
ancpremiademar
ANCPremiadeDalt
ANCCorbera
AncMartorell
EsparregueraANC
nuriagau
FerranAixala
flip1714
DjRepubliCAT
PilitaBaby
florejachs
jrsJ66
javierjuantur
sindi584
El_Claudillo
ForeverJoven
SDC_Centre
ClubMitjanit
RonaldKoeman
ximopuig
letibop
TeresaJorda
nohoserac1
Diaricatala
Marc_Serra
Montsllussa
SCCxIndp
oscar28planes
martapfdez90
JNCBages
DiariCatLliure
EMImanresa
jaume25
maurici_san
IndepenRadio
jordisolef
AleixVillatoro
RugbyManresa
tweenjoy
polpareja
pepcabot
KasiaCreations
Manresainforma
RebostBages
museudemanresa
penjatsdelcm
semgencat
jordimondragon
SergiCastanye
sibila9
estimfontdelgos
PDE
CastellaToni
toni_comin
neusmunte
LopezJaume
ReiniciaCat
Geoparc
Outifyme
denterd
agentsruralscat
roccasagran
anna_arque
MTudela
peredepalau
celiacernadas
SandraComu
FinesOp
RicardUstrell
CalendariErmita
AeriMontserrat
sandraferz
saraarjona2
jcuixart
aravotcat
laiacopa
SumateBcn
tancadadejuni
ReformaHoraria
fabianmohedano
albertrequenal
FndRosaOriol
isainabet
ARTEM_KLYUSHIN
PNMontserrat
SCristobalJane
MassatgesArreu
genisrb
CaixaEnginyers
VeronicaTST
METEOCASTELLBEL
Historieseuropa
AnnaGaSabate
Markitus97
antoniobanos_
MeteoZGZ
MeteoRTVC
RosmenTarife
Aixopluc
XarxadeManresa
Eva_Luna7
ToniMataiRiu
tianbaenasan
SocMontse
bernatlopez
Salut05Salut
AjSantFruitos
elnacionalcat
joseantich
enbove
StellaFirinu
MARCEL2014CAT
RMazariegosR
Fotlipouweb
CarlesMundo
Horsack
Cesc1319
carlespamies
jcecatalunya
dignicat
XBescos
jordi_cabedo
guanyarem
lalipanyella
Xavi_Penela
DiegoAlles
jorditoty
desdelpoble
maehros
jmroset
XavierVallsSilv
LiaFamadas
LluisRabell
COACBaBe
martavilaltat
KarMarchante
guillemcaes
Pdemocratacat
sumate_asoc
JoseMCurros
ANC_Penedes
albcosta14
LlopDonec
ManresaBeep
UOCmanresa
upcmanresa
CampusManresa
JuntsPelSiBages
PinkDUI
JuntsPelSi
josepuntcat
escudellat
AnemUnits
eduardorepi
fjirla
uptadf
raulromeva
murielcasals
marcferni
MIQUELLARA
DANIELdoiser
josemiguel_tv
JordiLleras
susagnasusi
GuillemBruix
ElsNumeros
polcorominas
Betsalat
durov
marta_espgon
jordi_margarit
Catalunya1109
ToniMassegucalv
ealtimiras
fina_forpu
rosmihc
carles_cha
vinyals_pere
maneltapia
periodistes_cat
jordisanchezp
escolajoviat
iluro17
Safe365_ES
AnnaFiguera
ANCAnoia
torremorell
davidcuyas
somescola
AlexFenoll
marinaftorne
rfabregues
MargaridaMontse
Dom70Bcn
rock52
albertpqpi2015
PrimaveraCat_
JaumeNollaiMart
samantavillar
CatDiuProu
motiuscat
NuriaPicas
rcabrero75
sresina90
antonirosich
gabrielrufian
Rcbalfa
josep_sallent
carminaoliveras
NuriaLizandra
eloiguell
joantorras5
cpuigpuig
judhec65
aidaangelb
questiocatalana
USConsulateBCN
ClubManresaFS
rrelat
portic23
JVilladelpratF1
chacho_lml
onabages
27Setembre2015
JoelJoanJuve
arandatv
CaramellesSuria
lotigre
joanguirado
Carlossainz55
carvalladolid
meteo_sitges
jjaviervazquez
FMCmunicipis
OgiBCN
MillorManresa
josepmpinto
deportado4442
alfons_pc
jordipalma
ramp95FI
llfoix
roviramartinez
giripower
AnnaBernabeuM
gemmapuigf
EliPagn
LladoSergi
F1porra
Xera58
BanderaCatalana
novulltwiter
premsahistoria
CDRbrimo
Nuriolfarma
CalPortale
bordadeturell
grau_jo
deportado4443
ACM948
Quetiempohace
quimarrufat
Meteovision
ntoniRIBAS
SalaCiutat
lurrosines
quimmarce
jrcatalunya
RETDUNAINDEP
meteosegovia
MeteoMorella
GarrigaMeteo
JordiKno
unilateralcat
StIgnatiusPau
sobfiscalbages
Pep_Selga
LluisFalgas
Generalitat_IG
AndreuPuigMarti
OriolCelis9
albertf79
ANC_Mossos
UCFRBages
VictorRos_tve
radiosallent
albert_llado
OriolSoler
JosepMMolins
CinemaEnCatala
lluis_llach
Edimarquesala
XiuletFinal
ajuts_entitats
nbonet_catradio
busmanresa
sntclosa
Ado_sb
belenalonso64
pastoretscat
cris_torrent
clau_jorx
josepfourier
mireiallussa
RamonCreixell
9fgg
FerranSardans
ferranadria
SuperVickyPujol
jordi_mira
juntsperlaDUI
MiquelCAT1714
marcsalvador16
AMI__cat
ArtalSort
assembleasmxi
ANCLHospitalet
FSerrat
CarmeTorrelles
abelardhjardi
9NSiSi
TeveAlvarez
MartaDelcor
AnnaPris
davidserra11
ANC_SFxI
peputejero
kikucule
elsomatent
cristinafreixas
xevijoves
Xavibox
nubrec
PabloMM
trabucscardedeu
rosenfeld_anna
Lacroixcat1
MotoradaCAT
parctibidabo
ANCColombia
BernabeCanoES
MiquelDalmau1
lluisregincos
ANJI_Manresa
xbundo
pereculell
TotalRacingENG
Llancaturisme
baixemporda_tur
FMAmanresa
mvisapons
PiuletCat
ruggierotto
MontserratiCat
PolitiCatApp
orgulloysatisfa
JosepLDT
roserbonet
EresKurioso
ADF_Cat
FrancescRibot
miquel303marti
PamiesRamn
josepmaria_aloy
RacioDoble
WhiteHouse
ObamaWhiteHouse
josepvivesp
JosepBargallo
movistar_F1
CridaDemocracia
kim_soler
tonimontiel
hotellaterrassa
MamaneOlivia
JordiVazquez
minsaurralde
brazuca
lulifernandezok
PolloVignolo
PochoLavezzi
G_Higuain
pablo_zabaleta
fifaworldcup_es
chubonelli
TuitsCopados
VHMok
AngeldebritoOk
CARPoficial
AgustinOrion
Ever10Banega
MR11ok
fdisanto9
ANCCastellbell
VilassarXindep
PuigreigIndepen
ANC_Castellvell
ANC_GRAMENET
BDNxIND
Carlistes
josepsala1
ferranplanell
pjcardona14
AjCastellbell
picapolls
cgtmanresa
percatalunya
playDabeat
Insushibar
CndidoPrez
GremiBB
molasitango
EudaldCamprubi
deambulando
Manresaacopdull
KRLS
transitc55
Xiwyp
ignasicomellas
JavidePablo
Pablo_Iglesias_
JoanmiMmc
ramoncotarelo
EvaPiquer
OSValles
orioletto
ModernetdeMerda
Multireferendum
vagadefam
MartaDui
joancommunity
jordiborras
ycomxarxa
jpermach
inmosantos_com
cordecatalunya
MarcSerra21
JosepAFaigesM
albertmulero
JosepBelmonte
ramonfontdevila
i_linesa
IdiomesMadison
som_i_serem_cat
ferrangv96
25novembre2012
AdriaVilanova3
Aempordaturisme
costabrava
RosesExperience
kikucatkiku
rencyfigueroa
ImmixIndependnc
rollersCAT
OrfeoManresa
CercleArtisticM
joanurri
e_nasarre
mfcStudi
antonimarmes
EmiliBella_
elpuntavuitv
ADCultura
FValenzuelaM
rebregat
frasesambanima
juan_diaz_diaz
dulber
Latinforma
marcastells3
tuerka_ovt
inferncongost
gradanimacio
dryoungch
mrtfernandez
gorkaotxoa
bjornbcn
ignasi_recasens
catalunya_in
9n2014sisi
Rafel_MF
katalluna
ItzelMontalban
essencianc
PAHCBages
DaVid_Ventura42
Ls_Madriles
SecretosdeMadri
ViaManresa
mstrubell
pilargoni
joseprull
CEDEMmanresa
CiUParlament
JORDINADOR
CarullaDaniel
jorditurull
a_votar
