ignasisabater
boye_g
PujolBonell
LauraBorras
joseprull
JuntsXCat
jordialapreso
JaumeAlonsoCuev
albasanchz
ANCCalongeSAnt
ajuntcalonge
QuimTorraiPla
masdelsarcs
elsa_artadi
estapassanttv3
Jc_Belluati1
Juanitolebron
jorditurull
DCOSTAE
EloiAmagat11
LlunaCatalana3
naciogirona
tvgirona
NoticiesGirona
ppons17
adaybenitez
A_Granell
pablomachindiez
txearana
juliosalinas19
aresteixido
Alexxelpedro
LauraSoleyB
MelaniOlivaresM
maxigrabiel
CristianPadel
MatiDiazWarrior
MaxiSanchezOfi
sanyoGutierrez
paquito_navarro
JuanMartin_Diaz
FBelasteguin
pablojoselima
JuaniMieres
Miguel_Lamperti
noxpadel
MontseMartiBel
jordi_margarit
Benetinigo
tonimunoz
MiriamBallber
nuriariquelme
primerapedra
Marc_Amat
marta_caila
laura_rosel
Houseof_CAT
nandudakar
TxeicMarc
EloiParadeda
transit
112
mossos
bomberscat
dolorsbassac
txellborras
jcuixart
jordisanchezp
DemocratesCAT
catalanetcritic
CastellaToni
toniaira
nadalrafel
catalan_gov
govern
VilaEloi
SilviaCoppulo
carlescosta_
Toni_Cruanyes
MarquesAgnes
RicardUstrell
EduardMateu
AlbanoDante76
GinaTost
Marrecs
CastellsEnXarxa
antonlosada
irunad
elisabetgomez
a_guell
JoanTarda
Berlustinho
Well086
periodistes_cat
anna_arque
jordibaste
HoFasPossible
raulromeva
JuntsPelSi
elnacionalcat
MarcSansabria
txelltxi
QuicoSalles
quimarrufat
antoniobanos_
MartaCarreras_
xavicupido
laiatudel
JulianAssange
ErnestoEkaizer
portbo
cris_riba
8aldiaesports
LaNitA8tv
SandraPerich
Aparicio_L
MarioRobert75
oscarbroc
davidbroc
Laura__Fa
DanielaBlume
CarlaLlado
JosepPituRoca
e3_girona
JordiArmenteras
vialliure
gcostafreda
JordiCongost
la_marato
elforasterTV3
JoelJoanJuve
albertbassas
jordigil77
NachoSanahuja
JordiBosch11
PereMas
TianRiba
elsmatins
maticatradio
RaholaOficial
vicensmarti
micfootballcup
MigRico
fgarriga
africapallero
JuditdelaImpro
oriolcruz
AngelLlacer
eloicordomi
Montsllussa
capitalemporda
corredors
Arcadi42
esport3
alexcastells
Francesc_Soria
ArturPeguera
mariafdezvidal
ShortRoundGames
Josep103
Som_Hi_
MiquelCAT1714
CAT_2018_INDEPE
elgatnegre007
elputuamu
GoldersCo
BcnWoodpeckers
PeugeotES
AlanLillo
CristinaClara
UELlagostera
Gol_Cat
eltempsTV3
FutbolCatalunya
danaeboronat
MeteoMauri
MeteoPalamos
fmarcalvaro
iuforn
ferrantorrentll
emparmoliner
OPerezdolz
elisendacarod
elisendapineda
laxarxa
laxarxaradio
laxarxatv
esportsenxarxa
Catradioesports
ARAesports
PuyduFou
Fermi_Fdes
SomCarnaval
Perelada
mardebirres2017
marcnieto13
emporion1898
MiaAlonsoJM
FitorForestal
mordimoni
CursesCatalunya
Radio_Pepe
orioldomenech
ElMagoPop
mterstegen1
natarroyo
danisenabre
incavicat
ACSommeliers
evamartincano
adelmechaal
Portaventura_ES
Rosalbert5
vpuigcastro
VozPerica
jaime_didier
didivespinson85
ivanbala27
PerikosIndepes
EduardBiosca
SenyorBohigues
la_mirona
benito_vikki
labravabeer
gabrielrufian
jordicarosribot
KRLS
sergipm1
AlbertGironesM
ERC_Palamos
JordiCaixas
can_sidro
marc_rierav
JordiNoguer1
jnoguer61
JuditCasanovas3
noguer_gomez
ManelNavarro006
mcdammage77
CurtoMarc
Monica29379059
xavi10mas10
costalsabater
meteocat
PShowboys
iPalamos
socialistes_esp
PutuPagra
xaia83
frac1
BailandoPetit
HelenaSoley1
QuimMasferrer
EmpordaWine
femruralia
BarrisArnall
AxelTorras
rosergoula
jdonjo
JoanCaner
DeportesLV
bcncitylife
aina_llp
jordihenche
AlbaCarreres
rac105
bruno_oro
Cris_Puig
TomasMolinaB
JLlMerlos
BibianaBallbe
ainaclotet
amicsdelesarts
joancarlesperis
Fotlipou
RTorquemada
RogerSaperas
Arucitys_8Tv
HiginiaRoig
orioldebalanzo
natzafarre
tonialba
8tvcat
lamarepeyu
mredorta
8aldia
ivanmedinaIM
gerardquintana
sopadecabra
MyBeerPack
Fonsu1
htespanyol
josemigueladvei
adriabrull
Sant_Aniol
Neorgsite
David_Balaguer
GorgaTeatre
TodoMaridaje
DivusGourmet
CATADELVINOcom
mbouisso
unilateralcat
Pizzeria_ALVAR
CridaDemocracia
teprac1
1714app
TriasBiscuits
nessbu
DescobreixCat
GastroPindoles
MasGourmets
josortgon
ssanvib
paretours
oldelpasoes
XarxaTramec
LaComaHotel
NanduJubany
gurmetcatalunya
deplatenplat
SimbolsCatalans
Sey73
ignasicomellas
69Eduardjb
OliviaHotels
doiserviajes
doiserimagen
franccarreras
DANIELdoiser
CatalanadesCat
sibaritia
jessicamackk
MercatLliure
josi_cat2014
BanderaCatalana
AULACBC
AlfonsPeguera
_MktSocialMedia
Gironanoticies
angelhormigo
clanualart
PeixosTorrentSL
324cat
ariadnaoltra
doiserblog
marcvfons
JuntsxPalamos
davipuig
PenyaSportDega
CostaBravaGi
salleshotels
dyoespanyol
ceempresarial
margavs46
ForcadellCarme
alucinante2016
RBaixEmporda
Airuza
PolLlonch
Mireabe
martahm22
otacg
esterarnall
heippahei
deivitmir
CarlesRl
agatamartibo
cuinacatalana
Receptes
cuinacat
RestaurantsCata
poblescatalunya
Aritoledo81
enoturismovip
monti21645750
marcosgzpr
ArtiManya
uvinum_es
xurifel
Vi_Smart
AficionadoPadel
manel_pinero
instagram
llpuigpalamos
APM
hotellaterrassa
EduQuemada
josepribasicoll
NMsuiteshotel
Mcsinformatics
enoturisme
50GreatCavas
applloret
SinergiaVic
JuditSinergia
aixocomesdiu
danireixach
llfoix
xopik_cat
ycomcat
emergenciescat
etfelicitofill
tv3cat
CatalanRepubljc
Catinformacio
DOEmporda
gencat
arnau_sanz
vinscatalunya
directe
agenciaacn
guiapenin
Verema
vilaviniteca
llenguacat
naciodigital
omnium
expertur
Comunidad_AEDH
escupotwits
winesandthecity
tv3enlluita
jordininotpie
assemblea
hotelessilken
Esquerra_ERC
junqueras
Albert_FF
QuimMonzo
VilaWeb
miquelcalcada
CatalunyaRadio
diariARA
OscarAndreu
quimsalvador
perezesquerdo
JaumeBarbera
philmusical
infoRAC1
Diario_SDC
Padel_SDC
WorldPadelTour
HotelsUltonia
HotelPicasso
charmingvillas
HotelAiguaBlava
PadelStar
AJUNTAMENTPALS
admetricks
iIusionOptica
op_oriol
Juli_Juil
maricuenca
descobrircat
PaillusseauW
GerardAnglada
cu_efa
hotelbrases
xuriguera
TVEmporda
emporda_info
Aempordaturisme
abelespinosa_76
pseudolitus
curto46
gloriadcreig
sport
GironaFC
Sexo_Datos
JoanLaportaFCB
CanRocaCeller
ViDirecte
kilianj
marcmarquez93
Peresubirana
palamoscf
_Paisajes_
LaTdP
Carles_Domenech
Carlos_Latre
Colmenero
nuriasoleperez
salvadostv
e_Comunicacio
wetravelworld
enoPENEDES
enoturismeinfo
AleixM
laufr00
CostaBravaVerd
F1
MotoGP
xerigots
EspanyolPro
FIFAcom
peclaveria
ChampionsLeague
MinoriaAB
antonibassas
mindundi33
martamarquez_
diariolagrada
ingleslluis
21Rub21
ZICOEsp
MainatJM
polseresTV3
blaumut
JosepSoldado
PinedaGori
AnnaMendieta8
laiasanchez82
MarxaDelsGats
PJ_Palamos
xbundo
jordigraciapuig
mariaxinxo
ganyet
tsisquella
Miriamdiazmunoz
6tems
ilauramd
costabravacom
costabravatweet
infoEmporda
didarock
marcserra
Empordaguia
turismoemporda
guiaderoses
PetitGranHotel
centraldm
VesnaRadnic
EN_Roses
MarketingHoy
poloniatv3
joantxo
GiorgioFasulo
kunfu_mkt
davilac
ariasdxc
carnavalpalamos
MontseSanchezN
montsepenarroya
Publi_Tweets
mkdirecto
PuroMarketing
PetitGranHotels
ValerieTasso
catexperience
ElGerio
HotelCarlemany
viesverdesgi
gerardromero
DamiaLopez
jofrellombart
MarcMundet78
TSubirats
gironarural
turismegirones
RadioPalamos
emporda_online
TourismGirona
platjaroturisme
tr3sc
quimdomenech
