_dincat
cbsol1
Anna82018320
clarapruni
EricLopeziRibes
CDRMundet
Josep_Punga
SergiBergaLlopi
miquelvilatres
jordims93
Ramon_Figue
SergiManas
josepmunoz
AntoniArenasM
lauracubinsa79
ColpisCat
JoanDaviMayol
jean__david
CrisLo17
D_Compromesos
CarmeTorrelles
merchepuertas
jaumecasanas
Cardener_
rosell_jordi
beamurielg
annarodricast
ahmednah_rasd13
juntsxgat
PujolBonell
ECampdepadros
DMRaventos
vickyparra07
CridaRepublica
rafelllambrich
Focigel1
AitorLiendo
EnricGR
MalonaSinRemedi
JanJules62
toni_garias
Lourdesabrego1
annarosellmir
citricws
jncsantcugat
Davidacecl
quim_matas
Itac53
Pol_FRL
Joat_Henrich
UKmessages
HuffPostPolitic
armandgarralaga
MHumedas
mhalli02
JordiMiquel6
AinaBalasch
Rosartigasporta
lapazmundial_2
AlbertRobertR14
JRamonBerrio
JuntsperMataro
JNCSelvaIn
AraDesdara
JordiTalarn
jmartigalbis
PDECATINT
bealarat
joanculsan
ArnauFornes
peregarrigosa
rafalopez
Quins_pebrots
GemmaTarrago
jcollfeliu
MontserratPrats
ancmasnou
IsidreSierra
RICARD24096125
rosellojoan
edgarcollado
elastword
JNC_Girones
GusCbayAsoc
ElPirataOctavi
pdecat_solsones
avia_carmeta
david_font
rubenmariscal
pussallac
Desmemoriat1
PDCATMollerussa
josep_rius
MontseSanahuja
EPanisello94
LaiaMae1
AnnaMalaret
pau_castellvi
RogerMarfa
loRibesdeLleida
abelplana
jnc_trs
Sandra_G_Urbano
jordioliveresp
RibaOliveras
gerardpruna
lorenaigle
joanagabarrof
ANCCanovelles
ferranfalco
amirabal10
LiaFamadas
martapahissa
ConsorciAOC
NadaColau
anaMJimz
PDECatVila
marcuv74
vidiella_marc
IvanVila_Romero
cesartbarreira
merceB612
PDeCAT_Igualtat
oscarriu
lletrasonats
jordicabre
JordiFontR
JNCSCFarners
marcanguera19
JosepMLozano
Segura006
J_Brotherston
elsa_artadi
nereida_edo
marcbarbens
PDeCatSeva
jordificapal
mmariasb
mncsls
BSenespleda
lauradehaan87
JuntsxElPrat
Bernat_Orellana
icasanella
DespertaFerro11
JuntsXLH
VadorLlado
toni_florido
Quimamoros
j_strubell
CarlesMerino
CescRenton
JNCLHospitalet
josepvic51
thenewcatalan1
boronat_joan
pove92
jesus_fuentes9
GilVilarrasaMas
jncSitges
PDeCATPirineu
ElCinefilCat
jvintrom
AleixAlari
magdamarce
jncrubi
AnnaGuixa
ireneta_92
PDeCATCV
solsona_marc
IgnasiRoses
JORDIIBANEZNI
pdecviladecans
PDECATlleida
erikwill
albaespilez
ferranfp
FinaValls
e_movix
Srg_Morales
andreuartes
edomenech76
claparols09
PDeCATNOGUERA
Rambo20549164
estatcatala
XCatalunya
franceschoms
MarcGafarot
ideograma
Carolinaerickk2
AsensioBernat
jordiarcarons
JordiFri
VERITAAAT
JMMartiRigau
AlfonsCanela
SergiTercer
sergimatas91
GarbiCat
Cat_Lliures
Aan616706561
RadioGrEsports
XAVIER_MASGRAU
GuillemGCA
PDeCATMoianes
PDECatTarragona
aleixruizf
PDemoCatSPRibes
EnricFigueres
MiriamLanero
msanglas
enricllauger
lauragarciaig
EnsenyatRos
MarcAyala_
jciurana
Guillem_Trias
PDECatSelva
jordi_latorre
rogermestre
FarreNess
rfernsan
CamprubiLluis
PDeCATCornella
lluis_soler
AntoniMondragon
gene_lluisa
FcescArolas
cloudechka
ramoncanet85
BonsCatalans
SantiVila
mvicheto
nuria_julia
joseppoblenou
juntsxmolins
PDeCATCubelles
IsiRumon
jrdprdprm
josemar83539064
TarragonaJNC
FerranCeCa
patriciaagudo29
PDeCATPENEDES
JNCCubelles
ricardlluc
agustimas
nllorachb
imba80
Joan_vila
CarlesCombarros
garciapereznpos
ajimenez_cat
MagiSenserrich
xaviroger
estevepuigpuig
AleixTrull
IzqEnPositivo
Xavi_Ramia
georginalazaro
Ignasi_Planas
Xavi__Andreu
Urymarin
joana_morillas
CDCselva
Albert_Bonet
portet_bruguera
miquelcalcada
carabellido
GerardBasM
ivetcastano
xavierescriba
QuicoSalles
Gerard_Darnes
susannaabril
jtorrents
BRENDA_010
victorcullell
lariga222
Llibergencia
xavforcadell
MsantamariaN
montjofre
RogerMadorell
esther_miro9
PDeCAT_Amposta
Nogueras95
PolPrez
ariadnaurroz
AnnaMOr17
rogeRosich
albeert33
JNCBaixCamp
jncsabadell
jmtorrent1
freshpizza_bcn
MercMoltBiarns
miriamnoguerasM
jnc_moianes
marialigue
Gloriarigola
delgovbarcelona
recordmuriel
PDeCATBCN
ciu_diba
nodeliberal
josepabba
sanndragrau
Javieeruaa
judithviel
AlbertEsteller
EmbatConvergent
nuriamarzo
angelacr97
cescadomenech
mtolrairosell
ezequielivb
jordiserracanta
PozasJoan
filosofer13
peresoles
cmorellcasellas
susriverob
quimforn
baenaclapes
Manel_Sousa
mariamajoral
sergicava
rolondriz
torrecabota95
aleixrine
aalbeert
OnievaJoan
MarinaRojals
Opons
