ona_llum
sandrazapateroz
D_Compromesos
nsoledomingo
doiserimagen
MariaSisternas
JosepGinesta
Totaltupper
proptech_es
XavierCasasUGT
percatalunya
AlfredBosch
mchaconsalvador
jsalvadorduch
noubicing
NadaColau
SomPDeCAT
mrcrodes
jordigem
angelrb68
georginalazaro
SoniaMatias35
PDeCATCV
AbelX9B
COCONAT50
EnsenyatRos
Pallares_Miquel
ugtbaixpenedes
jordibosc
arco_dejesus
Rambo20549164
marmarvazquez
Teresats3
AnnaMol69917996
palao79
XavierBoschG
DemocratesBCN
tempsdecireres
Moment_BCN
BCNBruteja
quimforn
SomRepublicans
carmeespinal
mdolorsamargant
EAlfama
angels_prats
JosepPuigPla
aghiuta8444
franceschoms
jordifolchr
larecerca
menagadea
PDeCATBCN
jrcatalunya
pa1_j
thorpedototal
estelada
carlasmile113
Republik9Barris
ANC_Ireland
CreuOCara
SrModest
Catalunya2018
joltrajr
DiegoAlles
ttpitarch
jjuliamarti
JuntsPelSiCV
boupichimaria3
BorrasBatalla
anneesfran1967
EspinosaFranch
Esquerra_ERC
mfructuoso57
lgmojal
Nomesjocelso
Flamerich
GenisBoadella
PereLliuro
Rafia_Mirabet
BarcelonaForums
mcp_mariangels
CebriaB
clava_xavi
CiUParlament
Rmpuigserra
jordi_galve
deisi01
neuserra
CridaDemocracia
ramolist
MatiFructuoso
OriolAmoros
rauxacatalana
gomezant
Joan_Dels_Pins
LuciaSolerFe
antonimarmes
JoanjoMorales
ritxel
Sheiliki
RubenCostaUllua
Bcn_CiutatVella
Begoalday
cuinatsjosep
cdcFormacio
polavinyo
Catalunya_Rep
DTenori
jciurana
ejimenezcara
736ly736
cescpoch
oscarriu
AndreuJoanM
masalacv
twins_burger
arqueologiabcn
naomiredstone
UGTBSabadell
jpgbdn
PDeCATEEISA
Bar_lunivers
bictoriacullen
RestBajalou
jordimanya
jologar
TonVilageliu
josepalay
jurdisangra
Salutps
enricbcn
RiusCarles
CasalBarriRaval
Monicamguerrero
manelmasia
AdriaVentura
jordigraulopez
BarceloRaval
YvonneGriley
MarioTCanto
txellpatufa
PDECat_Dreta
PD_Vallirana
Errmessenda
jordirv
LacasaAlfred
TVCiutatVella
jcorbalan
AmicsdeLaRambla
Picurt
miquel_angel_r
mcponsa
ERC_Bcn_Vella
gcaballe
Hortoneda
arcodelavirgen
CDCCiutatVella
20dl_cat
BaixLlobregaDEX
PromoSants
MercTasaPlanes
pvallesc
cristernoguera
RutGarGar
annaterrasans
rpuigvi
MontseCantinMas
JGMbaixgaia
AgustiColomines
catalaugt
jgraur
joaquimgibert
silviabip
MarConfidencial
VirreiDuran
blaugranaraco
JaumePuig1
Montsecunit
xbarberam
pere_ferrer
Didacmaris
xavisic
AlexisSerra
MontseSoley
jorgesaggal
JordiLon
jcdeblas
carlotamafo
costres
jmmarquespujals
ciulapalma
EnricCabrera1
mcasadellapol
jancatala
juliettepou
TORRANAILS
Andersen72
BertaCn
Pdemocratacat
ChakirelHomrani
Joanctmail
laurapelay
passapagina
osalcedovila
stacaterina
jperezvall
colompujades
SantiVila
JNCEEISA
isma_calvo
EstevePaTi
Fermirv
canalugt
acristeto
JNC_UB
albertortas
oscarordeig
Trip_ando
danigamez
omartinezbcn
deandrescreus
Eva_Granados
joanaortega
vpartal
camilros
neusmunte
PDCMartorell
XciutatVella
llenguacat
eduthio
APM
jordiduarri
EltupedeRufian
sosicascantic
catlania9
elFutur
jordibonetmarti
MTudela
eleccionscat
joanpuig
juan_musik
montserrat_tura
hjgdp
jppujol
gfigueras
diariARA
gencat
unracoblaugrana
OriolMartin
encantats
cronicacat
bvisio
cesarmrtnz
CentroITAE
soniapereda
jrcasals
alfaru
votaarturmas
sergialzuria
Magda_SL_UGT
lorenamartos
georgina_pou
gcarbonell
sheleader20
iGenoves
Twitpuntcat
rogermestre
diadeciu
jordiarcarons
miquel_roig
miquelquintana
albertbatalla
carlesesquerra
garciaiabellan
Estermartin
seguirPDeCATBCN
cabrafiga
JNCBCN
jaumecollboni
Begggo79
cine_cat
davidmarti
bellatxao
noensabem
saulgordillo
rocfernandez
carlesagusti
PDECATlleida
WorkonFest
s_grifell
unsialtres
xtomas
sostret
gurucatala
llumvaldes
jaumeguixa
xavier_mir
cescadomenech
xaviertrias
trinitro
ugtcatalunya
jordimoreso
btvnoticies
carlescampuzano
joanasanchez
jtorrents
