nuriaesquerda
montserratprat9
scratchcatala
Oriol_5
gemma_senna
talo_jordi
rbarlam
jocaliaedu
pau_nin
Castellbisbal_
jnc_moianes
mortegaluque
JoanJGG
clujann
lauresolsone
vendrell95
MomotiukIvanow
GCO_jordijanes
ConeGranollers
joacasbo
GeGemmajf
bartomeunobita
PDCCardona
dolores17290348
ShaColau
steambarcelona
aleixhoms
mvilaro
Anniuuska
Nuriacrro_90
wearemunnk
PDeCATAlcarras
SdeRaatClaret
Oscar_life
JoanRibas
MoltoJordi
encantats
theramona630
JNClloretdemar
moviment_jove
Tribuna_Jove
albertsosa86
rolondriz
cotoliua
caladelpi
susannasnchez
nuriapiniella
MarcSelgas
amicsjnc
IvanMonforte
radiosallent
neusrusi
ClaraPrUb
nuriacreus90
ElenaTurallo
MasiaPiguillem
maciatoni
MercMirallesRos
alxmurCAT
cerkabirra
sempronianacat
awonanem
pebico
Rachel_Lujan
PDeCATECONOMIA
vedrunaartes
elguiinss
EduarddMT
GerardRibasTur
martacanos
David_Comas
jncvocc_sbd
MauriciPerramon
MercMoltBiarns
Subvencionats
jordigraulopez
MarionaBalasch
jordisanchezpuj
blancasarrias
francescmollet
catafalmarius
rocaespallargas
carlamatilla
carnetjove_cat
albertbatalla
afdezdelrivero
ChurchillTank
piulitica
davidbonvehi
jordios22
elena_redondo
jncmaresme
PDeCATEEISA
pradasfdez
JncPalafrugell
novofeet
EPopinio
Joaquincardoso
oi_ciulleida
FumyGif
assemblea
ep38botiga
jmallofregar
JNCManresa1
MartaBaserba
ViajesNewYork
AlbaFontTorra
alexcalmo
PD_Vallirana
gaujncurv
JNCTordera
ciuroda
JordiVilla
DaniViladot
AinaCaterina
manelsarda
Dani_Mauriz
PDeCATBarbera
APM
JNCerdanyola
JNCtdlleida
martasotodmgz
JNCBergueda
pros_jaume
annreca
shu_dt
AteneuLesBases
AlexisSerra
annacornella
saldonidimoni
JNCcg
PDECAT_Bages
lidia_pons
JERSEIcatala
Montse_Rodri
laaurojas
denismartos
montseballus
rpuigvi
xavifsola
adriaguino
JNCBergued
JNCatalunya
AnnaGarolera
xtomas
PereVilaFulcara
NataliaFigueras
judithtoronjo
rpalaciosbover
JNCBCN
simon1933
sergimiquel
JordiGumi
eloi_rotllan
AnatietaM
joanbague
annaseijas
JxCatStCeloni
jordijanes
oscar_rovira
marcgranados
FansJepSerra
MarcMasats
joanmarquillas
PDeCATsallent
PDCComarquesBCN
gfigueras
gcaballe
laia_sala
silvia_giner
JuliGendrau
JepSerra
marcsolanes
roser_colome
UJ_CampTGN
ciuavinyo
janinajuli
EduRovira
Srg_Morales
jsc_comcentrals
Jnc_Campdetgn
Begggo79
xavipachecof
CarlesFlash
jordinamb
gerardrius
JNCBages
xavicatarineu
SergiPerramon
oriolcomasbaste
AmbicioCatalana
Marc_Ramia
quimbohils
Eugeniallonch
bparera
FerranCandaliga
LluisVall
esterbrullet
josepibars
nurietaramon
rusi47
jreguant
IBabeli
aescarrabill
martapascal
jordibatriu
Serradesanferm
OriolMartin
davidsaldoni
elisabet_cm
Urinin
ariponsa
jncsolsones
josepmasso
CyanLemonTree
francasj
PereCanal
cristian_jurado
saracamps
martabago
clotetpitita
isma_calvo
mireiatatjer
jofreserret
ceballos_cr
