pilivilaseca
mchaconsalvador
JordiVanderwaal
MrPINTXO
neusmatamala
ElsVolemACasa
CraePau
jaumeoliva_
smanzano321
menagadea
ricsangom
doisercom
martapfdez90
Francina_Vila
AndresAzana
SocialSundaySeu
GemmaCamamonje
sirenaria
PDeCAT_Igualtat
dijeipampool
bansky___
tapdelletra
PDeCATStAndreu
aleixramia
jmmarquespujals
DesmadradasBCN
pdecatplaestany
Celiajun
AbelX9B
Esquerra_ERC
donaigualtat
mpb513
SantiVila
iraideegia
inesmarianc
c_sais
laionbreu
jackgjohns
iceccatalunya
PubUMAMI
Xavi_Penela
AjGironella
festaallioliole
EsperitdelNadal
fartdepop
Moment_BCN
mostralescorts
tempsdecireres
jordivalls19
SanChampagnat
abusos_Benitez
BCNBruteja
pisturisticno
olgareixach
jordibobet
mariabcn5591
feliu_josep
ahorroreciclaje
CastellaToni
Rcivitmartin
matomju
ClemenPedret
albeert33
AlexisSerra
viermoral
entrerondes
MerySan11555514
EnComu_Podem
escacs1714
FinesOp
tuits_olivier
BoadellaEsteve
espaipv
elcrepdemivida
KSixMobile
asierbilbao
TeSentit
sergisanzgomez
enric_gj
jmellinas
atael1985
xavidgd
Bertibern
27SViafora
Finwe
AannaFigueras
JxSi_StAndreu
shegerena
ttpitarch
asieramundarain
mia_meuUh
BisuteaLowCost
josep_rius
catnoespot
25novembre2012
MarcalFarre
SoniaBenito
ebaxteed
elpatidescobert
unk9N
ErManza
itetxu
pochapoc
AnnaFrancesF
istoriadorESP
komun
maiolichinus
xarnegosperlain
AquestFrederic
Marpalau
adriabch
elpicasoques
zorpil227
beir_bua
MParareda
ArteagaStage
antonijover
pauclavell
millanjordi
mferrafarre
lopeladilla
GCO_STCUGAT
GCO_jordijanes
toniorgaz197433
Gh15_Loli
DemocratesJoves
VictoriaMorellS
Arroz1331
_alejacastello
Metatron19
vickibernadet
jmorego
MrcSlns
feellikevip
JoseantonioJun
nandubcn
coquegarcia
nacho_merinob
MontmanyJosep
laradiomola
FranciscoDeMAP
5180jbg
Jaume_pros_
ofertaschollos
jfierro25700
balancelasauce
mopywoll
sule25
LuciaMianovich
Albertbertet
ShaColau
AserCanAsesoria
jorgevas27
Carlets1982
fgcarvajal
svallesd
Nosocomi
Alopezdemiguel
glorialloreda
CasalLambda
JuntsXCatRubi
HoraBarcelona
arnau_se
lewisA320
wearemunnk
JuanFcoMorales
CiutatsE
Xavier_Lluis
jopirov
talo_jordi
SCR_barbershop
DomingueziReig
casanyeta
VictorGarcia_T
SantAntoniBetxi
Eloybur81
Quim_Font
6e79c6830cb5487
0ska321
Sergio_Ovejero
clinicacuadrado
vicencdeprats
agatadeprats
NapadePrats
salutpauamor
africaalda
IvanLlopH
JNCSantAndreu
orsason1969scf1
sergi1308
PDeCAT_SVH
gipuzker
cristhianfari13
aedipe2018
marinaaparicio
JoanRibas
pa1_j
UrkijoFer
martacm1980
CompromisRafel
ACM948
PDeCATBDN
genipascualpuig
COECdentista
PatiLailla
jopisceda
IbaiSnchez
JordiVilla007
moviment_jove
silviaBac
MargaCasadesus
TorresBernat
JNClloretdemar
MarcPifarre
FredericFerri
gaiscatalans
ampgilCat
MsGemaG
eduardorepi
miqueldeltoro
GarritCano
edgarcollado
amicsjnc
martavm_
JordiMonros
GenisBoadella
Zaidan_MAD
johanmmorales
Oriol_Torres
JovesCS
PilarColilla
Growing_A
jordinamb
mneusjg
Francismartin85
AmpgylMadrid
mrkoul82
amestragues
EGI_gipuzkoa
EricJuan_
PDeCATECONOMIA
funkyfree
gerardesteva
koke_mad
euzkogaztedi
kepaurkixo
drew_kamp
navcarrasco
tsuluna584
tonistrubellt
gustau_perez
joparlocatala
ferrantorba
PDECATTE
jncSSG
Viajesmolones
Eugenicb
AgalloCat
EilaBlasi
david_prado89
LaParaetaPiula
enricuxo
bplanas8
PDeCATCornella
andreu_curto
juanmi_roa
sergifdezporta
Jordi_de_Palol
1348cosas
CasanovasJaume
La_Marjal
gotzon_a
ikerlobera
PDeCAT_Cultura
pau_rotger
carlesesquerra
salagoberna
cdberga
Servent_Colom
fermisantamaria
JenniRevert
jantoniosalcedo
aratzcastro
mangeljimenez
catalanpeople
PDECAT_LesCorts
JNCTordera
NavasCampos
jaipcat
LaPepitaTgn
LacastaHuelin
rocaespallargas
CiUParlament
twins_burger
DonesenBLOC
LaLlibertariaEC
ItuComHoVeus
jaumeee14
fim2015_morrazo
ArtistesLocals
SalvaJCM
PortalVecinos
juanjobutron
mallorca_2014
ecopijos
marcelplabo
kram_gonzalez
jordigraulopez
nettingsms
sandin5
BetonaComin
jncmaresme
juntsaeuropa
ElenaTurallo
encuentrogirona
jmbarranca
BalG_
sergiogm89
iosuauritz
erikrsalazar
PDeCATEEISA
jaumejosa
Francescsv
joseprull
jordijoancasti
xerardinho
LlusPastor
frederic_ferrer
NereaRuizz
Totbadalona
mobilewcbcn
GabrielaAncaMar
EsquirozB
CrisGironC
judithtoronjo
joxili
AMPGYL
paulo_carlosl
jordigraells
ROGCAB
JNC_UAB
MeritxellPerona
assemblea
7papallona
IsraelCatalunya
jofreserret
lidia_pons
itacadisseny
mongesdelmodern
gaujncurv
PDECATsstg
PDeCATBarbera
NauMontra
novofeet
jordimerino75
khalidshabaz
rsalvatella
NoSoyCiudadanos
irenevedre
joamarem
socrosella
encantats
annacama1
lamariabelova
sergiescandell
Carol_mzga
CescThiagoLove
inosaltres
XaNoAr
JNCBergueda
Muebles_Majik
Marc_Amat
jordirv
Sara_Gomez_A
rnovoa
sanae56783
Bruno_diaz_
OFlakita
jncrubi
JosebaDian
toni_strubell
panypurple
AteneuLesBases
MontseSoley
ramoncanet85
RiusCarles
Sara_betxi
Bio_Ge
jrdprdprm
Montse_Rodri
EPopinio
peremagarro
Periku_indep
carlesmiralpeix
Victorsg6
JNCcg
Rincewindcat
marticabre
alexsastre83
irkusansotegi
jesusalcoy
willybarna
HelenaLopez81
JNCSelvaIn
PoliticaergoSum
elena_redondo
silvia_giner
Ximo_Gimeno
SalaNickHavanna
alvarcuevas
pros_jaume
NataliaFigueras
jordicrisol
JNCLesCorts
palco_gi
JNCDreta
CescOliva
cesarmrtnz
BuscandoGurb
jordi_ko4
oi_ciulleida
ClaraPrUb
RevistaEsguard
JNCtdlleida
IsaacSobrino
mrnestesoneu
mjose_pm
reagrupament
ErikLArteaga
Alaillaj
salimkhansss
EnricQuilez
IvanMonforte
AdriaVentura
Catalunya_info
cdcempresa
bilbofest
Agusti_Pastor
martabellostes
edomenech76
xavicrehuet
albertdmcat
AGuiradoVarona
MertxePasseggi
EsquerraEivissa
TREMENDOSrock
esteve_sd
SISCUBAIGES
JoventLGTBI
nenolabrego
enricsimo
Cativistes
marcvizcarro
Reix_H
freedom20141
eloicortes
clarineticelo
rubenlodi
armandriba
eventlayer
300cat
sergidomenech
laxatmerenguera
madinka9407
clagurdulu
xaviicarbonell
CiutadansDeCDC
socsolbes
flatmatestudent
PDCComarquesBCN
GI2012_M1_11
CDCCiutatVella
gcaballe
Descubrelhorta
albertpaluzie
Cesc1934
rpalaciosbover
bparera
057Esteban
jordijanes
PDeCATAlcarras
fsemisll
joanhornos
iozamizu
Rocaguineu
maria_ardit
annaseijas
jmallofregar
jordi_GGG
aleixfer85
joanqueralto
fentditades
txellfontanet
anbege
JncGarraf
magdamarce
lluis_soler
miquelaleixit
tolobosch
santi_m_j
marcsolanes
ElisabetSamarra
JulianMartnezJ
CarlesFlash
AmPiquer
lluitavalencia
alexmane
janinajuli
GiselArquePeri
francescllamas
xamaril
albertbatet
BorghisM
lescortsxindep
Pintordeco
PSM_StaCatalina
KICK700
joelrp69
egoitzmagu
cescvinas
formulaestel
monicasolans
Steleta
marcbonastra
clara_ment
FamiliaiVidaCat
tr_noelia
JovesXativa
LluisBaiges
apochapoch
Marketinginsitu
BlanesXIndep
marcgranados
JaumeVentlliure
Ohlalai
ardtres
_nuna_
independen_cia
Jnc_Campdetgn
julianrull
enric_vinyes
LluisVall
20dl_cat
majdouline
doccorleone
joangavalda
Joanferra
francesc_alos
josebeteta
xavifsola
martasubira
MireiaAZ
ccabanillas5
la_marteta
amanecerdesayun
M_cabre
OrlaDiari
Byaabed
catindependenti
AnaGonzaZ79
OscarPeapuig
nataliacentella
Catalunya_25N
Lideoleg
marcelobarbara_
MatiFructuoso
cubanlovestory
dunquetusei
JordiEscobar
denismartos
bm_its_cat2
bm_its_cat
albarevuelta
CivilForum
nllorachb
arna1cb
manureyeslopez
enezargar
VirreiDuran
CatGay69
IntMeetings
jordimanils
tepez84
davidvinyols
