VSantapau
JaumeMenendez
smujal
DolorsSt
CakirTim
nuria_cuenca
Miki7755132773
mj_wbetta78
CanterasAna
silgabe
ET5cinc
Elizabe39073758
xavierps7
mplarodriguez
mi_maymi
AncBru
JordiCastello2
IbonTheBasque
CaparrosColl
AnnaRosell83
MaaSCatalonia
escoltacat
martapages9
AnnaMonrealPrat
gem_rf
CDRArenysMar
MiquelMoreno7
AnnaComas
HassanElIdris19
subiranajm
IsabelRof
Escola_Finaly
JSansaloni
Geri_J7
mcsan10
bayo_gonzalo
CausIngrid
RosaMaris_
peppuigdemont
eliath77924399
XavicIIII
esthermaya9
iranera
DanielGrandeTen
xavipuigs
ArnauPerez
dcruzf
Crivete
MariaJ1971
LaborStartUSA
varmero581
altpirineuaran
anna_caula
TarradellasEU
Juanjotl68
ranacoixo
Trinijove
teo_max_cloe
ricard_olivella
PlataformaCTI
josepmariapuy
mercebernardo
JordiBes
monmunozm
GSellaresB
naciopolitica
socialfedea
Carol_GCAdv
MPerarna
estrellanur
irmaff
carlesfradera
jordigiroribas
illadebuda
XaviCanas
oriol_ges
Montserratota1
inakipardot
justicasado
mei_polls
dolorssimo
joanbotta
Rosaillan
xevipuix
kxc1965
PausaSense
Old_Nemo
CatalanSimon
oriolgarcia11
Ivalua_Cat
Josep38347834
AinaBajanades
fraudellei
siregui1
DavidMas_
Grx38
capdesuro
CescGR
JoelPlanaA
arturserra
KKommitten
joanjuanaixa
cserra_cat
monpuigmal
Lauralg7887
AstroxRepublica
teresabenet
Angustola
MONTMERCADER
jaumesio
amaliasaula
MiguelVicente_
aiguaesvida
aiguaBCN
algoam
JuanMan36650598
XavierSalat
PlanasGerard
cristinamelfri
NuriaFdz_
sbaldero
DianaOrdad
nico_salvado
freejunquerasvh
albertpujolm
SusannaPons
ValkyriaBrunhil
montserrat282
sergicaldes
PepitaSolans
EnricSabria
sensefields
mirtafx
NormaGroc
jgarciavalls
YannCherel
Megustasofa1
danibalvi
petrusca50
hooligags
LiveTabarnia
14laia
nuria_castella
jesusaurecalvet
MassonsJosep
ArnauVilagines
davidferrerc
LaiaCorbella
pk2kapitales
marcbm75
Nurioriol
CarmeOrtoll
janexto
Miquel_Llobet
refugi1
josep_rius
cintasoler2
pterraza17
hillmonica19
masaad5
CatalansForYes
anxovador
ObrimBCN
erc_pallarsjuss
mlasalas
RidgeCsi
KilOimig
voluntari9N
castellvi1976
oriolvila_
marc_riu_c
MovAntiColau
IsidroHA
uanbabuluba
mbanus
CrisDuroCaba
yherdar
IgorMeltxor
Yasmina170662
Montse20516769
mariangelsperez
JF_Castello
amabel_pomeroy
montsegorchs2
Fiber
MarcMontf
ramonbacardit
pmillansaun
aonadharcach_
rosa_pijuan
Danfaullim
rosa_batalla
MaiteLH
joanacuffi
EvolucionarM
lefebvre8co
rubn_ruiz
lituscg69
nosomres
rosazara
Carreto_MqA
tonidelhoyo
sunyeta
angelspedagogia
cerillopillo
ruxicito
NavarroCarme
terratremol66
boxersinarms
ienterria
FerranEva
GassolMarina
rosabavi
IndepesSi
asansag
dncxarxes
SVHxIND
RutRibas
catcardio
vicky68_
Montcau
margestra
nuriavives
jmtoran
SantosFelixfarr
margaboix
pitarralliure
montsepalau
maser_maser4x2
LluisViguera
nonestop
FusNadal
Angacu2
oriolrocamusic
monterhusmore
JFORASTER
agusti_pujol
annanandes
Hug2Maria
Sandibel74
75wishes
Caldodegalets
marta_all
JoanRubioBarris
JuanLekuona
AdicsEnLluita
InsMolina6
vickyrb66_vicky
XavieLeon
AriadnaBadalona
CioTerres
vayaduchalol
JoseGarciaSerr4
epalauroig
eudaldvigo
jpgovi
XavierAntich
Campooptimage
TresserrasJoan
Gradt_UdG
JonatanRos3
pauarranzmorell
Antoni_Vicens
aracelitorras
Numateo
JMontaneGuitart
MaiteSalat
AnaCoelhoBXL
noguilax
mercevidalfust1
clara_bill
espurna22
MarieFonollosa
MRajoy55
m_casacuberta
SIGMA_AIE
WisdomSenyPau
mariade31498037
Cris0207
AmadorSerrama
ionacp1
melibarberor
eloimm
cientificsxRepC
Aixart4
mmercecm
matarocat
fpo_continua
AnnirPR
BartomeusSans
Gemma11767347
Salvador23_R
mvperis75
JRosiB
Nayoxrepublik1
dcoscu
Margaabella
gabyrestovic
RoriCastellanos
RibaJulia
maneta2209
Aixart3
varatwin
cmarcuello
mbaraj1971
C87010
EsterFranquesaB
MireiaSolLlort
Lopezferro
A934433023Rvp
TitaniaArtG
FuentesAgusti
Hosapelvent
Juanjograhu
1Aleixandre
annalucia06
iselsimo
MFGiralt
ElisabetVilalta
rosaolivegili
RoxanaTufan
trebla46
IreneMillan6
immabramona
Panopti21908453
monindepe
boiraineu
Monicapr04
frandelatorre
montserratberni
GriseldaPostigo
neusmatamala
Mariachillonlo1
jmirap
Lluis_Dalmau
Enrique82087395
xavierxff
queletlb
jordij
laauraestrada
Gracat
MonReyesM
fqubedejb
mptorras
Malmeder
sanher5
Hastaelgorroya
llovertaylor
batlle59
AbelCliment
FitaSuarez
horak64
CarmenCabezas10
serra_yannick
acaudet
Xaviolinho
ercstquirze
juditvall
Yoliizan19
jccalbet
AMOrCAT1
Jordi__Mur
ElsaIbar
carlesrs
polbadal
Silviatrinity77
frankwall81
soac59
blackitty78
cesaremarabelli
JoanNouvingut
FarranPere
Federic53915733
quadricula
LurdesAlonso3
FelixMiroL
IoneHenriquee
EstherRamosGim1
davidjgarganta
Montse_ceresc
portdelcompte
oscarperezmde
botigallibertat
Ratafia2017
sandraalamoN
JordiBosch
jballbe
sotilramonot
PilarGarciaRui1
JordiJubany
marcmoia
RicardFer
HomeDret
sanahuja_jordi
aliciabosch1
perebordell
LaVibria
EnricCabrera1
MSelectiva_qnk
SomRepublicans
jordiferreyb
betguitart
XavierGodas
mjreverter
ComarcaMoianes
sbonet
eCityland
davidmezrahid
NucleoyRadiador
mimarmar47
marcfour72
Laupi93
jorgerodriguezn
LlussaAnna
SMultilingues
CristinaUbach
flabiol
ServidorsCat
EPanisello94
pedrolo2
ibansg
CienciaAteneu
PepPuigRos
carlitusemeno
antonipedra
jordisaes
pilarcolomer67
OlgaRoig1
ERC_ARibagorca
murmi38
Ninuvic
PILARIT2
