laLaiaMestre
ArnauDomCom
Bifast_Galletas
eclipsetotalja
inFocusDC
GloriaTorra
jomarimon
OscarCostaH
PremsaAMB
montsemorab
KalandrakaEdit
JordiPaps
geniscormand
TokyTahmid1
ireenemas
MarcPuigAupi
BadalonaDC
LorenteSonia
ElegantLuxe
periodistes_cat
David1O2017
patataibajoca
mireprats
genidevilar
marionapique
CatalApp_
VictriaVic
ErnestRusines
Nuriacomas
idoialongan
ricardmarfa
aurigm
arnauurgell
JaumeGasull
JoseReverte2
Viquipedia
PereAgullo
StasKalina1
manel_aguilera
mariaredondo
jbeebe_news
RoherQuispe
LaiaSz
la_UPC
ramonet29
martaroqueta
EduardFuste
hiperventiladoo
Salizarcat
BaltSergi
ESPGameOver21D
rosaollet
LacuadraSebala
GalaicoCat
laura_monsonis
josepsurroca
eiaortiz
Rincewindcat
xduran_e
isalvatierra
Itxebe
puiplus
AlexDeLaL6
pvallesc
AndurellMontse
mmsoleer
MaCastelltort
MariCar51456322
RosaXufre
joansantdel
rafa7396
aleixcosta7
versioriginal2
AlvaroLop92
saramunozn
RosaGrifol
rossimo46
Pon1964
DavidPaune
AnaA0919
AnnetaRabasso
MontseMonzo
Askapena
LauraMP97
FarSerrat
Peigfrancesc
ferranvila
coachdotme
ramonserrafarre
tressor10
_dincat
josepmariasoro
AbrirCambiarARA
Xavi_Castillo
XarnegaIndepe
actualapp
iban_jose
txellmagrinya1
rverdesb
delgovbarcelona
lacandidatura
IzquiDavid
jmuixir
sidgil21
cat_referendum
ArxiuTV3CR
EstradaSabio
rosatalamas
lado_alex
carolabarriga
domenech_lluis
lisabesa73
maneleg1
AmnistiaCAT
ballsanquirze
ximo_blasco
HolaMariola
mariajangles
jvplana
montse_castany
324cat
danexiatattoo
mireiaizard
CarmeCleries
Rog_sole
medirplandolit
anna_oliet
sarapaulg
xgordillogm
julia_torramade
yolmare
ZTE_es
e_movix
Dinero__Extra
Orferrib
SusanaRamon
CarlesMonras
cmonrass
EllesGrupVocal
JoanArenyes
educalvet
Porceth
Neirol
mireiamora
arrugador
xmonge
lizcastro
poetabcn
labarca_lola
joanpolcliment
callis_nuria
eboet56
yas_schwan
joansalatorrent
XantalDominguez
comunitatgamer
arolav
BConxita
vanessa_vansfc
BonsCatalans
BCNRepubliCAT
Divanildotbb
AmorosCamorosv
BadalonaTres60
ubsantadria_JP
esthermarquina1
carlos_tar
OIDPcat
pisturisticno
jmcampsc
tintaivi
leonardi1980
OriolFayos
_jordisalvat
FelipCinctorres
monscucarella
ecomopevov52
337a0de8638a420
idocijodur68
PSCvoltreganes
wimerebitas
oringzaib
pereboschg
PSOE
jordiborras
XaviRossinyol
agenciaitaca
mfalco4
infiltra_spc
Vincenzoiorio17
MikelCamps
mmxals
li_lucena
EnginyersLleida
deidredalmau
MonicaSanjo
romainfras
pregunta123
carlescarvajal
MeteoMauri
sorigue_
Albioladas
JudithM_N
miboubri
SilviaPaneque
LFramis
gemmamoncho
martafabregap
mbosch180
luna42968947
nuriallabina
Albertbertet
soniacascon
Avalot_
gatotrebol
NaDeSHots_Rich
amicsdelalletja
roser_fs
rballabriga
GatGros
MargoMariona
RomaniAmparo
psebasarribas
StAntoniEnComu
missloreak
flanagator1
ericaorte
la_txell
Roger_CdV
MatPont
kimgraw
jordinamolas
Txellbellostes
lluso1980
i_llus
marcpeleja
bonet_riera
mireiahuerta
JLoriuesvida
aleixclario
nuriapujadas
MARTITORREBELLA
martoxx9
arualcasas
JosepSalme
Gallardo17G
ullades
EDU69ARD
taniafontova
xtomas
AlvarLlobet
joancasasperez
GonzalezNeus
evendrella
acdc_cat
EnricPRP
joanenric
elennitta_c
karnaugh85
JNCLleida
Ua1FM
OlgaRidao
dtarrida
lewas_79
Marcalbert77
gerrillerapilar
angelrosdomingo
nadiaabza
pepserrano
JaviRe_
antonipostius
meri_feliu
SoniaPeraltaT
maiolroger
txellfontanet
pdecatpaeria
PazJoan
zenda_torne
martacc14
pgarciasole
jcorbalan
xavierjorda
GerardCanals1
vickygomdo
antonidarmengol
xaviflorensa
jaumecollboni
alvarorodilla
astridmonells
kirianbr
PereCarrasco
bcnfollowers
Arnau_Ramos
MJLecha
mamarull72
jordiauditore
GemmmetaXem
jordpla
alexfigueras11
Rosermt60
JordiJSB
serra_cata
anna_eixample
PiticliBonico69
nklabe62
AnnaPoch
IsaMartinAra
tonyllor
BorisValls
albaribop
JoanGFabra
emorist
VictorTomas8
rossane61
oferretti
wandabubu
GuillemDeGracia
rosapuiggil
MMMesegue
nnggbarcelona
omartinezbcn
ElGranLlop
adria_gallardo
albertpratviver
ACCIEP
merceneta2
CONXICRUZ
PconstituentGi
