ester_alias
aiguaesvida
Enric_Castellvi
teresa79393618
SolSalvatje
elracocurios
DibuixantSEdR
brunuria27
Nuriaholl
sotoarmengol
ferran_jorba
isabelpares
ANCMiR
MiriamHaze
bottheabbot
pgervila
eudaldbalcells
srosellt
JMOLLESOLE
BorkaArt
Magrit41294416
CDRCFlint2017
cONnectatJoves
XaviAnguera
Berenguerjosep
cortespicas
avi27051946
ixel9379
Alberto_fercat
D_Mexikan
Oriolcastillo4
josepvivesg
montgd
Yomisma60473670
ElisisD
sonialila11
raquelarest
lafruluk
1010Catbank
pgaleral
jponsp
Pau_tw
kanen49
Patol1cas
esrado1973
suarespedro01
Angelschc
jorditoty
cat_ciencia
duduipa
oslaca61
alaporni54
JorgeVa97565495
_nadalgil
martaboullosa
JosepMarce
Ciscu91
XaviLourido
krlescastellnou
mairecb_
AnalisisBlaugra
peregavalda
Espera1000
CalaLlevadoCamp
Pokibo_76
mmillanclosa
RAynoza
voltesivoltes
josemartiruiz1
misjosep
Marenostrum28
cdm1950
ComasCulub
3N4ICM4u41
kel100a
doctorslum75
xesfeliu
tonib1212
adell_rios_edit
Sor_Tomassa
aloja7
pagoga15
ANCCiutatVella
Arnau_Estanyol2
lira_de_mileto
RAMON_FREDERIC
GMarfanyN
PereBofill
PopelRebel
AssembleaEExI
Sonia06876757
jmroset
paumorper
cescesteve
jordifasa
Anji_StQuirze
Llibertferri
rosapizzetti
gemmamund
PauSMM_
bilbenyjordi
Catxavie9n
PereGarFlor1
laquintaforca
AlbertoCeron00
reporcat
peronelladarago
40Nanita
MIQUELBL
pitudedeu
Gisela_VG
RenaixentCat
MDSAIFUL3319
vidaleduard
tonibenju
MandraInfinita
lluisroset
PerePam
CAT_2018_INDEPE
ErnstPechmann
amargant_olga
1922_oriol
MariaValls10
vicenssala
Josefa81479632
Ramonpoch
CarmePiferrer
JaumeRegas
OmniumSegUr
DarVate
flisviu
JoSocCDRpedroga
noecatnord
MarcBM19
AAixurach
andreu_gonzalez
grumoll
unadecocretas
JoseRodRibeiro
TikoTikoelie
OmniumBaixPen
mineraliaorg
LluisRealKlein
jovesxindy
marcmonells
Catalan_Way
vplans3
divinamadrerami
FerranArmengol1
Solanoyan
aravotcat
taverna_11
Pelenhawer
PereDeltorn
elireshafenix
leotaxil
ericcatalunya
e_movix
RISHU9215
SandraSaria
JosepTraveler
GemmaTarres
estudenanet
M_BrokenLeg
MoltesMerces16
JuanDelamo
hiscat_piula
DjRepubliCAT
capdevilajoan
GuillemCompany
anclamardamunt
EnsenyatRos
Escaquejat
ANC_BiB
arturdcatalonia
assumpcas
jaume_pros
AlbertGironesM
Sr_Chart
nut21nut
marinasalmo
LaNostraVeu
InfanteAntoni
BonsCatalans
ernesto_sevila
Estelada2014
annam111orpella
Catalonia1640
Miquel____01
Si_podem
XaviPuigAndreu
EspardenyaCAT
rosermf
celesvillaverde
ernest_sant
