IsabelA36330804
SkyInTheEye1O
Republicans2_0
marcel68666124
MikelArreseigor
ushiusb
Lluis_Companys
FerranColl
altamiranoMLG
ElNoiDelSucre_
QimBG
elhumorcule
hr_vila
Xoriguer1
DFerrerC
focurita49
Hiponax
SEPC_Diagonal
JRivero7
xinxonegallega
MariotaParty
limobcn
estiwi_griffin
tonigarciadie
David27870
UnPadreYsuHijo
Yasanti
esquerraindepe
Franciscugarcia
LluisMuntada
PepPuigRos
robert_tinyu
Lluishino
cdr_el
PuigdeMemes_
TRoderic
uniocat11
Catalanufa77
AndorraCdr
merigibert
Joan_Andreu_
EldelapipaS
AlbertHill15
BernatGimeno
tente12
diario6com
CridaLlibertat
Virgili7
jordifasa
SHCaladelPi
JoseMar72168618
PerejSanchez
matiasrovi
CDRVallesOC
moraarribas
GiraltItziar
felixfnorte
peronelladarago
FrancescJ4
AssumptaBolta
Paskiro
adamadi84931659
Falcokl13
Owaitingroom
eloiguell
lepap1959
susmartis
sonia_r_o
DespertaFerro11
juli_morato
EticaBlaugrana
XavierCoderch
conceagusti
aleixcv
BasNuria
Noticias24horas
ariadnab129
martaalcacer38
elisabetpratr
oriol1981
Lleidacat1
CorbetoXita
berikato
doblebemoll
doisercom
ignasicomellas
martapfdez90
GesMark_EUROPE
jmartigalbis
mcponsa
Mireiagalindo
MARC1886
sindria197
rita_polarbear
kataklock
Nitolena
VVDBarcelona
vagadefam
CristianHidaIgo
csgadesinfectat
GranjeroVerde
JoanOliu
lcerdac
josepfourier
JordiAlfama
pep_cruanyes
GeopoliticaCAT
bilbenyjordi
BCNRepublica
MarcCarrasco_
dclp_25
lopezbofill
arbosgenera
thorcasa
nuriagau
en_rabell
xaviermartinezg
RenaixentCat
LeticiaMartinCh
Lohedejadotodo
MarcAndreuB
Memes_Indepes
Andreu_C_B
DenunciemBicis
aravotcat
skibeta
HdlbBarcelona
ditesencatala
JoanTarda
MoltesMerces16
Adriana_Cash
ferranfalco
plataformabn
jaume_pros
EnricLlinares
karamarie152007
MargieAyneswor1
Catalonia1640
2050127836
valluzo
RamonCarner
theacademymat
cmoratuxans
ericaorte
BCNxlaIND
GeorginaSans
ANJISbd
rock52
orlrmstrmns
Diaricatala
pgoma
toni_sanchez__
MTudela
xtomas
clickitiro
parapente2004
FloraPla
OremogJavier
mob_electrica
HansPeterT
KarMarchante
jmargaleft
higiniherrero
Bio_Ge
Freundsaft_AT
larahitos
BCNoticies
Eurosare2015
BrannErdmandvr
travalj
MiquelRoman
JordiVerns
Butaca10Blog
edgarelmur
milloremSLloren
angelllohis
mnogueras55
RETDUNAINDEP
47798127
KeycatNY
saluVi_
ANC_SFxI
torredelsmoros
RealestatePMA
F_a_q64
ferrangall
xgonzalez_64
Jugu_es
EmiGmezVentura
CarlesSantacruz
maribel123102
LauraAragones26
autoritatcat
albadonnay
bandnegra
MartaPu76
maria_9barris
edith____
carol10G2015
Llibertferri
collavella
Morenet_
a_romero_diaz
ferroviaris
Jpuigjuez
VespresdeJazz
mariagalindo82
CastellaToni
DiariStaColoma
Salvigrau72
soceldani
TorresBernat
lliureacadapas
desvalls5
jdaniels_90
bcn_ajuntament
NouEstat
agnesrussinol
racoindepe
eduardcabus
JTrasobaresR
carlitusA
skirep
Kaesar14
montsegolSiSi
DAVIDENKO1989
Oscar_life
GemmaMathew
hereBarcelona
LluitaPersonal
Sir_Torrente
albadelvi
WokShow
ramonreig
florenci_anton
catalanheart
ThronesEPSEVG
JordiRaichBala
JJPPbcn
GorkaKB
indeindeinde
betplanas
Nacio_Catalana
OlgaSanchezPa
arbeeberame
JorceliDos
rosaporti3
DomingueziReig
lapopapopa
LaSansi
raquel13641
enricanals
mrosamanasr
MIQUELLARA
Cristofol_Colom
estelada
gestoriautonoms
rikvives
CCatalaNegocis
HotelPiteus
ClaraPrUb
MotivaFoods
mayb2day
Jordi_Galderic
ainapiera
AssembleaEExI
assemblea
9jrib9
eduardorepi
GerionaMenamora
Elisabet_Af
ItsMartaHere
CarolEscasany
Ewidal
SocCatLlib
jaumejfm
LoComteJofre
sarabzq_bdn
iaia_toneta
SilviaTram31
onacatlliure
25novembre2012
ripollet11
mireia_carfita
xurrumeka
a_marin_garcia
visitmataro
BlaancaNiieves
Pdemocratacat
jordiroura77
SenyorPastis
melchuux
Beeerli
m_doncel
Catarres_Fans
JosepMPlanes
capdevilajoan
Barcelona_1714
gila_14
barchinona
RacoModern_BCN
PaisCatala
renfelias
RiusdeLlibertat
Cada11CadaMes
BoletinViajes
perinno
alRicart
josspjossp
tonialba
arnausd
escudellat
SantiClaramunt
cat_lliure
ChurchillTank
DretADecidirCOM
catalaMaulet
Cristina_Cusco
TeatreSomnis
Arnau_Estanyol
lliuresomorts
jordifinestres
HelpCatalonia
ciengolondrinas
montseforcadell
enricllauger
Ajpbarroso
MarcLaCala
nuriabruixeta
NOMSMORTSC55
difusio_indepe
lendema_lapeli
LoliValderrama
unarubiarara
engaviats
winterflower07
clararieca
Agora_Vilamajor
tanquemlaixeta
alex_olivares22
vergonyaN2
jordi_catfree
LumaGlorietta
ERCbcn
Periku_indep
TrencanousCesc
silvia_cks
masstylecat
alfons_godall
MFelipPalaus
jovent9B
annarieracamps
ernest_sant
voluntarispelsi
caigueral
Sintes_Msj
PiliERabanal
Cava4barres
rubenmgon
idisconcept
Arepartir
Adeu_Espanya
NbT59
dani_ferpe
Cynthiakijk
_tarico
